;config_625_avg
Standard_Acc;76,5087
RMSCE;0,0516
gaussian_noise;75,0623
shot_noise;74,3142
impulse_noise;74,2145
defocus_blur;74,5636
glass_blur;74,2145
motion_blur;74,1147
zoom_blur;74,5137
snow;65,7357
frost;60,5985
fog;63,7406
brightness;73,9152
contrast;70,2244
elastic_transform;74,2643
pixelate;75,3616
jpeg_compression;75,8603
speckle_noise;73,6658
gaussian_blur;70,3741
spatter;72,3192
saturate;63,5910
blue_noise;72,3192
brownish_noise;67,9302
checkerboard_cutout;25,5362
circular_motion_blur;68,6783
inverse_sparkles;71,6209
lines;70,1746
pinch_and_twirl;39,4015
ripple;65,6858
sparkles;59,4514
transverse_chromatic_abberation;72,8678
Acc_C-all-19;71,6131
Acc_C-original-15;72,0466
Acc_C-bar-10;61,3666
Acc_all-ex-pixelwise-noise-24;66,8641
RMSCE_C;0,0713
uniform-l1,24.476,False,max;76,3591
uniform-l2,0.666,False,max;76,7082
uniform-linf,0.05294,False,max;76,3591
uniform-l0.5,25000.0,True,max;76,4090
uniform-l1,25.0,True,max;76,5586
uniform-l2,0.5,True,max;76,6085
uniform-l10,0.03,True,max;76,3092
uniform-l50,0.02,True,max;77,0075
uniform-linf,0.01,True,max;76,5586
uniform-l0-impulse,0.01,True,max;75,9601
uniform-l0-impulse,0.02,True,max;76,2095
uniform-l0-impulse,0.05,True,max;72,8180
uniform-l0-impulse,0.1,True,max;69,6259
uniform-l0-impulse,0.2,True,max;66,9825
uniform-l0-impulse,0.5,True,max;66,8828
uniform-l0.5,50000.0,False,max;76,6584
uniform-l0.5,100000.0,False,max;76,6584
uniform-l0.5,200000.0,False,max;75,5112
uniform-l0.5,500000.0,False,max;72,4688
uniform-l0.5,1000000.0,False,max;67,4813
uniform-l0.5,2000000.0,False,max;66,8828
uniform-l1,20.0,False,max;76,4589
uniform-l1,50.0,False,max;76,8579
uniform-l1,100.0,False,max;74,9127
uniform-l1,200.0,False,max;73,8653
uniform-l1,500.0,False,max;67,1820
uniform-l1,1000.0,False,max;66,8828
uniform-l2,0.5,False,max;76,7581
uniform-l2,1.0,False,max;76,6584
uniform-l2,2.0,False,max;76,2095
uniform-l2,5.0,False,max;73,6658
uniform-l2,10.0,False,max;67,4314
uniform-l2,20.0,False,max;66,8828
uniform-l10,0.02,False,max;76,7581
uniform-l10,0.05,False,max;76,8080
uniform-l10,0.1,False,max;76,2594
uniform-l10,0.2,False,max;74,1646
uniform-l10,0.5,False,max;69,2269
uniform-l10,1.0,False,max;66,8828
uniform-l50,0.01,False,max;76,5087
uniform-l50,0.02,False,max;76,3092
uniform-l50,0.05,False,max;76,6085
uniform-l50,0.1,False,max;75,1122
uniform-l50,0.2,False,max;73,0673
uniform-l50,0.5,False,max;66,8828
uniform-linf,0.01,False,max;76,6584
uniform-linf,0.02,False,max;76,7082
uniform-linf,0.05,False,max;76,4090
uniform-linf,0.1,False,max;75,7606
uniform-linf,0.2,False,max;72,2693
uniform-linf,0.5,False,max;66,8828
Class Separation Robustness;76,4755
imperceptible Robustness;76,5752
Average p-norm robustness;73,0281
