;config_605_avg
Standard_Acc;74,7757
RMSCE;0,0533
gaussian_noise;63,2000
shot_noise;63,4000
impulse_noise;60,4000
defocus_blur;74,0000
glass_blur;70,7000
motion_blur;74,0000
zoom_blur;75,7000
snow;54,4000
frost;59,9000
fog;59,4000
brightness;73,7000
contrast;69,6000
elastic_transform;75,0000
pixelate;76,4000
jpeg_compression;74,5000
speckle_noise;63,3000
gaussian_blur;69,6000
spatter;63,9000
saturate;62,5000
blue_noise;67,7000
brownish_noise;59,9000
checkerboard_cutout;23,2000
circular_motion_blur;56,3000
inverse_sparkles;61,5000
lines;66,0000
pinch_and_twirl;30,1000
ripple;52,6000
sparkles;56,8000
transverse_chromatic_abberation;63,4000
Acc_C-all-19;67,5579
Acc_C-original-15;68,2867
Acc_C-bar-10;53,7500
Acc_all-ex-pixelwise-noise-24;62,6292
RMSCE_C;0,0649
uniform-l1,24.476,False,max;74,7757
uniform-l2,0.666,False,max;74,4766
uniform-linf,0.05294,False,max;71,9840
uniform-l0.5,25000.0,True,max;74,6760
uniform-l1,25.0,True,max;74,2772
uniform-l2,0.5,True,max;74,2772
uniform-l10,0.03,True,max;74,4766
uniform-l50,0.02,True,max;74,4766
uniform-linf,0.01,True,max;74,2772
uniform-l0-impulse,0.01,True,max;69,9900
uniform-l0-impulse,0.02,True,max;64,4068
uniform-l0-impulse,0.05,True,max;57,2283
uniform-l0-impulse,0.1,True,max;48,9531
uniform-l0-impulse,0.2,True,max;55,4337
uniform-l0-impulse,0.5,True,max;66,9990
uniform-l0.5,50000.0,False,max;74,0778
uniform-l0.5,100000.0,False,max;73,0808
uniform-l0.5,200000.0,False,max;65,6032
uniform-l0.5,500000.0,False,max;54,4367
uniform-l0.5,1000000.0,False,max;53,9382
uniform-l0.5,2000000.0,False,max;64,9053
uniform-l1,20.0,False,max;74,7757
uniform-l1,50.0,False,max;73,5793
uniform-l1,100.0,False,max;68,4945
uniform-l1,200.0,False,max;60,7178
uniform-l1,500.0,False,max;54,1376
uniform-l1,1000.0,False,max;66,1017
uniform-l2,0.5,False,max;74,9751
uniform-l2,1.0,False,max;74,8754
uniform-l2,2.0,False,max;71,8843
uniform-l2,5.0,False,max;58,9232
uniform-l2,10.0,False,max;51,9442
uniform-l2,20.0,False,max;64,0080
uniform-l10,0.02,False,max;74,4766
uniform-l10,0.05,False,max;73,7787
uniform-l10,0.1,False,max;72,1834
uniform-l10,0.2,False,max;63,9083
uniform-l10,0.5,False,max;51,6451
uniform-l10,1.0,False,max;65,4038
uniform-l50,0.01,False,max;74,8754
uniform-l50,0.02,False,max;74,7757
uniform-l50,0.05,False,max;73,2802
uniform-l50,0.1,False,max;65,6032
uniform-l50,0.2,False,max;55,8325
uniform-l50,0.5,False,max;61,3161
uniform-linf,0.01,False,max;74,6760
uniform-linf,0.02,False,max;74,7757
uniform-linf,0.05,False,max;72,3829
uniform-linf,0.1,False,max;65,3041
uniform-linf,0.2,False,max;54,2373
uniform-linf,0.5,False,max;62,5125
Class Separation Robustness;73,7454
imperceptible Robustness;74,4101
Average p-norm robustness;65,5818
