;config_614_avg
Standard_Acc;78,2652
RMSCE;0,0507
gaussian_noise;70,0000
shot_noise;68,0000
impulse_noise;68,4000
defocus_blur;75,6000
glass_blur;76,2000
motion_blur;76,2000
zoom_blur;76,3000
snow;63,8000
frost;65,1000
fog;64,4000
brightness;73,5000
contrast;71,9000
elastic_transform;76,9000
pixelate;77,5000
jpeg_compression;77,3000
speckle_noise;69,6000
gaussian_blur;72,0000
spatter;70,6000
saturate;65,9000
blue_noise;69,9000
brownish_noise;65,1000
checkerboard_cutout;41,4000
circular_motion_blur;66,3000
inverse_sparkles;65,3000
lines;70,4000
pinch_and_twirl;44,0000
ripple;63,8000
sparkles;63,2000
transverse_chromatic_abberation;71,0000
Acc_C-all-19;71,5368
Acc_C-original-15;72,0733
Acc_C-bar-10;62,0400
Acc_all-ex-pixelwise-noise-24;68,0708
RMSCE_C;0,0627
uniform-l1,24.476,False,max;78,5643
uniform-l2,0.666,False,max;78,0658
uniform-linf,0.05294,False,max;75,9721
uniform-l0.5,25000.0,True,max;78,8634
uniform-l1,25.0,True,max;78,2652
uniform-l2,0.5,True,max;78,1655
uniform-l10,0.03,True,max;78,0658
uniform-l50,0.02,True,max;77,9661
uniform-linf,0.01,True,max;78,1655
uniform-l0-impulse,0.01,True,max;75,7727
uniform-l0-impulse,0.02,True,max;71,3858
uniform-l0-impulse,0.05,True,max;63,4098
uniform-l0-impulse,0.1,True,max;58,2253
uniform-l0-impulse,0.2,True,max;59,8205
uniform-l0-impulse,0.5,True,max;66,6999
uniform-l0.5,50000.0,False,max;78,1655
uniform-l0.5,100000.0,False,max;76,9691
uniform-l0.5,200000.0,False,max;72,2832
uniform-l0.5,500000.0,False,max;63,8086
uniform-l0.5,1000000.0,False,max;59,9202
uniform-l0.5,2000000.0,False,max;63,4098
uniform-l1,20.0,False,max;78,0658
uniform-l1,50.0,False,max;76,8694
uniform-l1,100.0,False,max;73,3799
uniform-l1,200.0,False,max;66,8993
uniform-l1,500.0,False,max;60,1196
uniform-l1,1000.0,False,max;65,0050
uniform-l2,0.5,False,max;78,2652
uniform-l2,1.0,False,max;77,6670
uniform-l2,2.0,False,max;74,9751
uniform-l2,5.0,False,max;64,8056
uniform-l2,10.0,False,max;57,2283
uniform-l2,20.0,False,max;63,5095
uniform-l10,0.02,False,max;77,7667
uniform-l10,0.05,False,max;77,8664
uniform-l10,0.1,False,max;75,5733
uniform-l10,0.2,False,max;68,9930
uniform-l10,0.5,False,max;59,5214
uniform-l10,1.0,False,max;62,9113
uniform-l50,0.01,False,max;78,1655
uniform-l50,0.02,False,max;78,1655
uniform-l50,0.05,False,max;76,1715
uniform-l50,0.1,False,max;71,2861
uniform-l50,0.2,False,max;64,1077
uniform-l50,0.5,False,max;60,7178
uniform-linf,0.01,False,max;78,0658
uniform-linf,0.02,False,max;78,3649
uniform-linf,0.05,False,max;76,1715
uniform-linf,0.1,False,max;71,1864
uniform-linf,0.2,False,max;62,8116
uniform-linf,0.5,False,max;61,8146
Class Separation Robustness;77,5341
imperceptible Robustness;78,2486
Average p-norm robustness;69,6743
