;config_648_avg
Standard_Acc;77,8055
RMSCE;0,0316
gaussian_noise;66,6833
shot_noise;67,6309
impulse_noise;62,1446
defocus_blur;74,9127
glass_blur;72,2195
motion_blur;73,5162
zoom_blur;72,7681
snow;60,9476
frost;57,7556
fog;63,2918
brightness;75,0125
contrast;69,9751
elastic_transform;75,1122
pixelate;75,7107
jpeg_compression;76,0100
speckle_noise;66,5337
gaussian_blur;70,1746
spatter;68,8778
saturate;64,0399
blue_noise;59,4514
brownish_noise;64,1397
checkerboard_cutout;26,8828
circular_motion_blur;61,8454
inverse_sparkles;56,2095
lines;62,8429
pinch_and_twirl;29,5262
ripple;53,2668
sparkles;56,0100
transverse_chromatic_abberation;69,7257
Acc_C-all-19;69,1219
Acc_C-original-15;69,5794
Acc_C-bar-10;53,9900
Acc_all-ex-pixelwise-noise-24;63,7822
RMSCE_C;0,0794
uniform-l1,24.476,False,max;77,7057
uniform-l2,0.666,False,max;77,3566
uniform-linf,0.05294,False,max;75,8105
uniform-l0.5,25000.0,True,max;77,5062
uniform-l1,25.0,True,max;77,2070
uniform-l2,0.5,True,max;77,4564
uniform-l10,0.03,True,max;77,4564
uniform-l50,0.02,True,max;77,2569
uniform-linf,0.01,True,max;77,5062
uniform-l0-impulse,0.01,True,max;74,6135
uniform-l0-impulse,0.02,True,max;69,4763
uniform-l0-impulse,0.05,True,max;55,8105
uniform-l0-impulse,0.1,True,max;39,7506
uniform-l0-impulse,0.2,True,max;23,8404
uniform-l0-impulse,0.5,True,max;22,2444
uniform-l0.5,50000.0,False,max;77,5561
uniform-l0.5,100000.0,False,max;75,7606
uniform-l0.5,200000.0,False,max;70,9227
uniform-l0.5,500000.0,False,max;53,0175
uniform-l0.5,1000000.0,False,max;30,9227
uniform-l0.5,2000000.0,False,max;17,2070
uniform-l1,20.0,False,max;77,7057
uniform-l1,50.0,False,max;76,6085
uniform-l1,100.0,False,max;72,7182
uniform-l1,200.0,False,max;62,5935
uniform-l1,500.0,False,max;29,3267
uniform-l1,1000.0,False,max;14,4140
uniform-l2,0.5,False,max;77,5561
uniform-l2,1.0,False,max;77,1571
uniform-l2,2.0,False,max;74,8628
uniform-l2,5.0,False,max;61,5461
uniform-l2,10.0,False,max;36,7581
uniform-l2,20.0,False,max;14,6135
uniform-l10,0.02,False,max;77,7556
uniform-l10,0.05,False,max;77,2070
uniform-l10,0.1,False,max;75,2618
uniform-l10,0.2,False,max;68,4788
uniform-l10,0.5,False,max;43,2419
uniform-l10,1.0,False,max;15,9601
uniform-l50,0.01,False,max;77,6060
uniform-l50,0.02,False,max;77,5062
uniform-l50,0.05,False,max;76,2594
uniform-l50,0.1,False,max;70,5237
uniform-l50,0.2,False,max;58,4539
uniform-l50,0.5,False,max;18,0050
uniform-linf,0.01,False,max;77,5561
uniform-linf,0.02,False,max;77,8554
uniform-linf,0.05,False,max;75,8603
uniform-linf,0.1,False,max;70,2244
uniform-linf,0.2,False,max;55,1621
uniform-linf,0.5,False,max;16,9077
Class Separation Robustness;76,9576
imperceptible Robustness;77,3982
Average p-norm robustness;57,0669
