time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
10,6700;65,1894;1,5330;66,8993;1,2605;66,9310;66,8993;66,9310
20,9480;67,2623;1,2797;67,1984;0,9661;66,3103;67,1984;66,3103
31,4185;66,7620;1,2565;67,4975;0,9363;65,4828;67,4975;65,4828
42,4813;66,0615;1,2693;60,4187;1,0276;56,5172;60,4187;56,5172
52,8278;66,8049;1,2513;66,9990;0,9240;67,0345;66,9990;67,0345
62,4405;67,5482;1,2387;59,6211;1,1557;52,3103;59,6211;52,3103
72,4708;66,8192;1,2511;62,1137;0,9738;58,2069;62,1137;58,2069
82,5802;67,0050;1,2317;64,6062;0,9867;60,5517;64,6062;60,5517
92,7468;67,3338;1,2305;67,2981;0,9044;66,5862;67,2981;66,5862
102,6557;67,5054;1,2081;68,5942;0,8440;66,0000;68,5942;66,0000
112,3193;68,0200;1,2048;70,1894;0,8662;63,7586;70,1894;63,7586
122,2474;67,8914;1,2108;69,6909;0,8465;67,0000;69,6909;67,0000
132,1406;68,2916;1,1824;71,3858;0,8920;63,8966;71,3858;63,8966
141,9906;68,2202;1,1917;71,1864;0,8313;63,6552;71,1864;63,6552
151,7307;67,6912;1,1979;72,1834;0,8292;62,4483;72,1834;62,4483
161,2352;67,9628;1,1930;71,5852;0,7965;67,9655;71,5852;67,9655
170,8311;68,2630;1,1885;71,0867;0,7928;67,0345;71,0867;67,0345
180,4856;68,3774;1,1792;70,7876;0,8265;63,0345;70,7876;63,0345
190,3736;68,3917;1,1823;73,2802;0,8058;62,2069;73,2802;62,2069
200,9598;68,8778;1,1626;63,9083;0,9436;52,0345;63,9083;52,0345
211,5914;67,9056;1,1893;72,2832;0,7883;62,2414;72,2832;62,2414
222,1177;68,9492;1,1602;73,3799;0,7890;65,0690;73,3799;65,0690
232,5807;68,3488;1,1741;73,0808;0,8334;59,0000;73,0808;59,0000
242,9680;69,1351;1,1610;71,7846;0,8120;63,3103;71,7846;63,3103
254,0849;68,8349;1,1642;71,8843;0,7966;64,2414;71,8843;64,2414
264,2052;69,8642;1,1511;71,9840;0,7860;67,0690;71,9840;67,0690
274,1679;69,5211;1,1498;72,7817;0,8170;63,1034;72,7817;63,1034
284,0704;68,9635;1,1601;73,9781;0,7598;66,1034;73,9781;66,1034
293,4910;69,0493;1,1539;69,9900;0,8448;56,6897;69,9900;56,6897
302,8789;69,6212;1,1564;71,7846;0,8047;61,7241;71,7846;61,7241
312,5713;69,0207;1,1560;75,0748;0,7410;63,8276;75,0748;63,8276
322,1630;69,6640;1,1532;71,3858;0,7998;60,7586;71,3858;60,7586
331,8001;69,9786;1,1418;75,1745;0,7359;66,9310;75,1745;66,9310
341,5480;70,6076;1,1301;73,5793;0,7617;67,5172;73,5793;67,5172
351,0453;69,5354;1,1440;73,2802;0,7565;67,4483;73,2802;67,4483
360,9492;69,7641;1,1446;72,8814;0,7654;64,6552;72,8814;64,6552
370,6838;69,9929;1,1397;74,9751;0,7332;66,1379;74,9751;66,1379
380,5355;70,9507;1,1276;72,2832;0,7591;65,2069;72,2832;65,2069
390,6607;69,8499;1,1396;72,7817;0,7950;63,3103;72,7817;63,3103
401,5051;70,5504;1,1324;75,7727;0,7389;66,3448;75,7727;66,3448
412,3319;70,4074;1,1345;73,3799;0,7541;62,7586;73,3799;62,7586
423,6508;70,3503;1,1343;74,6760;0,7182;66,8966;74,6760;66,8966
434,3857;70,3360;1,1224;74,7757;0,7313;68,3103;74,7757;68,3103
445,5505;70,6648;1,1217;75,9721;0,7356;63,4828;75,9721;63,4828
456,0855;70,7791;1,1212;75,4736;0,7407;63,0690;75,4736;63,0690
466,6138;70,8220;1,1197;75,4736;0,7209;66,0000;75,4736;66,0000
476,1766;71,2080;1,1083;73,1805;0,7558;63,3103;73,1805;63,3103
485,9603;70,6505;1,1155;73,3799;0,7207;64,1724;73,3799;64,1724
495,8804;71,5654;1,1071;75,3739;0,7137;68,7931;75,3739;68,7931
505,9836;70,5075;1,1099;75,8724;0,7383;62,8966;75,8724;62,8966
515,7967;70,6791;1,1137;74,5763;0,7496;61,3793;74,5763;61,3793
525,9942;71,1937;1,1068;75,5733;0,7088;66,5862;75,5733;66,5862
536,2611;70,7505;1,1101;75,6730;0,7155;65,9310;75,6730;65,9310
545,8830;70,9650;1,1184;75,9721;0,7077;68,0345;75,9721;68,0345
555,7725;71,8656;1,1013;76,3709;0,6829;66,3793;76,3709;66,3793
565,1248;71,3939;1,0981;75,7727;0,7014;67,0690;75,7727;67,0690
574,9679;70,7076;1,1047;74,6760;0,7244;65,1379;74,6760;65,1379
585,2882;70,9650;1,1059;74,9751;0,7155;67,8621;74,9751;67,8621
595,2309;71,5368;1,0970;76,6700;0,6942;67,7586;76,6700;67,7586
605,0885;71,5082;1,0933;75,3739;0,6996;66,6552;75,3739;66,6552
616,2073;71,2795;1,1032;75,9721;0,7048;67,6552;75,9721;67,6552
627,4299;70,6648;1,1111;75,1745;0,6953;68,4483;75,1745;68,4483
638,1151;71,2938;1,1076;76,3709;0,6893;66,8276;76,3709;66,8276
648,7688;72,2230;1,0906;76,7697;0,7003;67,2069;76,7697;67,2069
