;config_795_avg;config_795_std;config_795_run_0;config_795_run_1;config_795_run_2
Standard_Acc;77,8554;0,2851;78,0050;77,4564;78,1047
RMSCE;0,0367;0,0010;0,0381;0,0359;0,0361
gaussian_noise;70,7897;0,9440;70,6234;69,7257;72,0200
shot_noise;71,1056;0,6180;70,9726;70,4239;71,9202
impulse_noise;69,7756;0,2543;69,8753;69,4264;70,0249
defocus_blur;76,3425;0,1430;76,3591;76,5087;76,1596
glass_blur;75,4946;0,5299;76,1596;74,8628;75,4613
motion_blur;75,4946;0,4316;75,4115;76,0599;75,0125
zoom_blur;75,9268;0,4892;75,3117;76,5087;75,9601
snow;65,1205;1,0846;66,5835;63,9900;64,7880
frost;67,4979;0,0235;67,4813;67,5312;67,4813
fog;65,1870;1,5882;67,1322;63,2419;65,1870
brightness;74,4971;0,5469;74,2145;75,2618;74,0150
contrast;71,0557;0,5559;71,3716;71,5212;70,2743
elastic_transform;76,6417;0,1025;76,6584;76,5087;76,7581
pixelate;76,8080;0,2851;77,0574;76,9576;76,4090
jpeg_compression;76,5420;0,0622;76,6085;76,4589;76,5586
speckle_noise;70,1247;0,6108;69,3766;70,1247;70,8728
gaussian_blur;71,7207;0,1077;71,5711;71,8204;71,7706
spatter;71,2053;0,9440;71,3716;69,9751;72,2693
saturate;66,2843;0,5509;66,2344;66,9825;65,6359
blue_noise;71,3383;0,5156;70,6234;71,8204;71,5711
brownish_noise;65,0873;0,3550;65,5860;64,8878;64,7880
checkerboard_cutout;34,9958;2,1430;31,9701;36,3591;36,6584
circular_motion_blur;68,1297;0,5479;67,9302;67,5810;68,8778
inverse_sparkles;68,8113;0,2243;68,8279;69,0773;68,5287
lines;70,0249;0,6269;69,3766;69,8254;70,8728
pinch_and_twirl;49,5262;2,5140;51,5711;51,0224;45,9850
ripple;55,7107;2,9784;57,1072;51,5711;58,4539
sparkles;65,1538;0,2243;65,4364;64,8878;65,1372
transverse_chromatic_abberation;68,9111;1,6959;70,3741;66,5337;69,8254
Acc_C-all-19;71,9797;0,1439;72,1250;71,7837;72,0305
Acc_C-original-15;72,5520;0,1863;72,7880;72,3325;72,5353
Acc_C-bar-10;61,7689;0,3016;61,8803;61,3566;62,0698
Acc_all-ex-pixelwise-noise-24;68,0071;0,2013;68,2377;67,7473;68,0362
RMSCE_C;0,0533;0,0022;0,0537;0,0504;0,0557
uniform-l1,24.476,False,max;77,6725;0,3695;78,0050;77,1571;77,8554
uniform-l2,0.666,False,max;77,6060;0,2155;77,9052;77,4065;77,5062
uniform-linf,0.05294,False,max;76,4755;0,3650;76,7581;75,9601;76,7082
uniform-l0.5,25000.0,True,max;77,6559;0,3333;77,7556;77,2070;78,0050
uniform-l1,25.0,True,max;77,7722;0,4685;78,3541;77,2070;77,7556
uniform-l2,0.5,True,max;77,5229;0,4392;77,9052;76,9077;77,7556
uniform-l10,0.03,True,max;77,7390;0,2860;78,1047;77,4065;77,7057
uniform-l50,0.02,True,max;77,5894;0,1695;77,7556;77,3566;77,6559
uniform-linf,0.01,True,max;77,5894;0,2488;77,8554;77,2569;77,6559
uniform-l0-impulse,0.01,True,max;75,6442;0,8962;76,7581;74,5636;75,6110
uniform-l0-impulse,0.02,True,max;72,4356;0,5124;72,5187;71,7706;73,0175
uniform-l0-impulse,0.05,True,max;65,7024;0,5706;64,9875;65,7357;66,3840
uniform-l0-impulse,0.1,True,max;60,7315;1,2828;59,9002;59,7506;62,5436
uniform-l0-impulse,0.2,True,max;56,3259;2,2477;54,6135;54,8628;59,5012
uniform-l0-impulse,0.5,True,max;42,1945;6,0365;45,2369;33,7656;47,5810
uniform-l0.5,50000.0,False,max;77,7556;0,2116;78,0549;77,6060;77,6060
uniform-l0.5,100000.0,False,max;76,2261;0,9163;76,6085;74,9626;77,1072
uniform-l0.5,200000.0,False,max;72,8180;0,7737;72,8180;71,8703;73,7656
uniform-l0.5,500000.0,False,max;65,5362;0,8706;65,1870;64,6883;66,7332
uniform-l0.5,1000000.0,False,max;60,2494;1,6335;58,6534;59,6010;62,4938
uniform-l0.5,2000000.0,False,max;52,3525;3,2704;51,5212;48,8279;56,7082
uniform-l1,20.0,False,max;77,9385;0,2711;78,1047;77,5561;78,1546
uniform-l1,50.0,False,max;76,9909;0,4486;77,3566;76,3591;77,2569
uniform-l1,100.0,False,max;74,5636;0,8175;74,6633;73,5162;75,5112
uniform-l1,200.0,False,max;68,6617;1,0248;68,8279;67,3317;69,8254
uniform-l1,500.0,False,max;60,2993;1,6436;58,6534;59,7007;62,5436
uniform-l1,1000.0,False,max;51,1222;4,8100;50,8229;45,3865;57,1571
uniform-l2,0.5,False,max;77,6891;0,1646;77,9052;77,5062;77,6559
uniform-l2,1.0,False,max;77,4564;0,5657;77,9052;76,6584;77,8055
uniform-l2,2.0,False,max;75,2785;0,9378;75,5611;74,0150;76,2594
uniform-l2,5.0,False,max;68,6451;0,3673;68,6783;68,1796;69,0773
uniform-l2,10.0,False,max;62,2610;1,1244;60,7481;62,5935;63,4414
