;config_618_avg
Standard_Acc;76,8694
RMSCE;0,0518
gaussian_noise;69,5000
shot_noise;69,0000
impulse_noise;67,9000
defocus_blur;75,9000
glass_blur;74,6000
motion_blur;75,4000
zoom_blur;75,9000
snow;61,8000
frost;65,8000
fog;64,2000
brightness;73,6000
contrast;70,0000
elastic_transform;75,8000
pixelate;76,5000
jpeg_compression;75,9000
speckle_noise;69,3000
gaussian_blur;71,5000
spatter;70,2000
saturate;65,0000
blue_noise;69,5000
brownish_noise;63,7000
checkerboard_cutout;37,5000
circular_motion_blur;65,8000
inverse_sparkles;68,8000
lines;70,2000
pinch_and_twirl;43,2000
ripple;60,6000
sparkles;61,9000
transverse_chromatic_abberation;70,8000
Acc_C-all-19;70,9368
Acc_C-original-15;71,4533
Acc_C-bar-10;61,2000
Acc_all-ex-pixelwise-noise-24;67,2750
RMSCE_C;0,0632
uniform-l1,24.476,False,max;76,9691
uniform-l2,0.666,False,max;77,1685
uniform-linf,0.05294,False,max;75,4736
uniform-l0.5,25000.0,True,max;76,7697
uniform-l1,25.0,True,max;76,6700
uniform-l2,0.5,True,max;76,7697
uniform-l10,0.03,True,max;76,5703
uniform-l50,0.02,True,max;76,5703
uniform-linf,0.01,True,max;76,6700
uniform-l0-impulse,0.01,True,max;74,6760
uniform-l0-impulse,0.02,True,max;69,8903
uniform-l0-impulse,0.05,True,max;65,2044
uniform-l0-impulse,0.1,True,max;67,4975
uniform-l0-impulse,0.2,True,max;66,7996
uniform-l0-impulse,0.5,True,max;66,8993
uniform-l0.5,50000.0,False,max;76,4706
uniform-l0.5,100000.0,False,max;76,1715
uniform-l0.5,200000.0,False,max;71,2861
uniform-l0.5,500000.0,False,max;66,3011
uniform-l0.5,1000000.0,False,max;67,6969
uniform-l0.5,2000000.0,False,max;66,8993
uniform-l1,20.0,False,max;76,9691
uniform-l1,50.0,False,max;75,8724
uniform-l1,100.0,False,max;73,0808
uniform-l1,200.0,False,max;69,2921
uniform-l1,500.0,False,max;67,9960
uniform-l1,1000.0,False,max;66,8993
uniform-l2,0.5,False,max;76,7697
uniform-l2,1.0,False,max;76,7697
uniform-l2,2.0,False,max;74,5763
uniform-l2,5.0,False,max;67,1984
uniform-l2,10.0,False,max;67,1984
uniform-l2,20.0,False,max;66,8993
uniform-l10,0.02,False,max;76,7697
uniform-l10,0.05,False,max;75,9721
uniform-l10,0.1,False,max;74,2772
uniform-l10,0.2,False,max;69,8903
uniform-l10,0.5,False,max;66,9990
uniform-l10,1.0,False,max;66,8993
uniform-l50,0.01,False,max;77,2682
uniform-l50,0.02,False,max;76,3709
uniform-l50,0.05,False,max;75,3739
uniform-l50,0.1,False,max;71,7846
uniform-l50,0.2,False,max;66,8993
uniform-l50,0.5,False,max;66,7996
uniform-linf,0.01,False,max;77,1685
uniform-linf,0.02,False,max;76,5703
uniform-linf,0.05,False,max;75,7727
uniform-linf,0.1,False,max;69,5912
uniform-linf,0.2,False,max;66,3011
uniform-linf,0.5,False,max;66,8993
Class Separation Robustness;76,5371
imperceptible Robustness;76,6700
Average p-norm robustness;71,2600
