;config_646_avg
Standard_Acc;77,7556
RMSCE;0,0563
gaussian_noise;75,5112
shot_noise;75,8603
impulse_noise;75,1122
defocus_blur;75,9102
glass_blur;75,4115
motion_blur;74,6135
zoom_blur;75,5112
snow;68,4788
frost;67,6309
fog;65,3865
brightness;73,3666
contrast;69,5761
elastic_transform;76,2095
pixelate;76,8579
jpeg_compression;77,1072
speckle_noise;75,2120
gaussian_blur;70,5736
spatter;74,6135
saturate;64,2394
blue_noise;74,3641
brownish_noise;66,5337
checkerboard_cutout;33,5162
circular_motion_blur;68,8778
inverse_sparkles;71,9701
lines;67,8304
pinch_and_twirl;46,3342
ripple;65,3865
sparkles;63,5910
transverse_chromatic_abberation;74,7132
Acc_C-all-19;73,0096
Acc_C-original-15;73,5029
Acc_C-bar-10;63,3117
Acc_all-ex-pixelwise-noise-24;68,5100
RMSCE_C;0,0750
uniform-l1,24.476,False,max;77,7556
uniform-l2,0.666,False,max;77,6559
uniform-linf,0.05294,False,max;77,6559
uniform-l0.5,25000.0,True,max;77,9052
uniform-l1,25.0,True,max;78,0549
uniform-l2,0.5,True,max;77,6060
uniform-l10,0.03,True,max;77,6559
uniform-l50,0.02,True,max;77,7556
uniform-linf,0.01,True,max;78,0549
uniform-l0-impulse,0.01,True,max;77,8554
uniform-l0-impulse,0.02,True,max;77,5561
uniform-l0-impulse,0.05,True,max;74,6633
uniform-l0-impulse,0.1,True,max;71,5711
uniform-l0-impulse,0.2,True,max;67,3815
uniform-l0-impulse,0.5,True,max;66,8828
uniform-l0.5,50000.0,False,max;77,7556
uniform-l0.5,100000.0,False,max;77,5561
uniform-l0.5,200000.0,False,max;77,0075
uniform-l0.5,500000.0,False,max;73,9651
uniform-l0.5,1000000.0,False,max;69,2269
uniform-l0.5,2000000.0,False,max;66,8828
uniform-l1,20.0,False,max;77,7057
uniform-l1,50.0,False,max;77,7556
uniform-l1,100.0,False,max;76,5087
uniform-l1,200.0,False,max;75,0623
uniform-l1,500.0,False,max;68,3292
uniform-l1,1000.0,False,max;66,8828
uniform-l2,0.5,False,max;77,7057
uniform-l2,1.0,False,max;78,0549
uniform-l2,2.0,False,max;77,4564
uniform-l2,5.0,False,max;75,5112
uniform-l2,10.0,False,max;70,6733
uniform-l2,20.0,False,max;66,9327
uniform-l10,0.02,False,max;77,9052
uniform-l10,0.05,False,max;77,7556
uniform-l10,0.1,False,max;77,8554
uniform-l10,0.2,False,max;75,3616
uniform-l10,0.5,False,max;72,4688
uniform-l10,1.0,False,max;66,8828
uniform-l50,0.01,False,max;77,7057
uniform-l50,0.02,False,max;77,8554
uniform-l50,0.05,False,max;77,8055
uniform-l50,0.1,False,max;76,5586
uniform-l50,0.2,False,max;74,8130
uniform-l50,0.5,False,max;67,0823
uniform-linf,0.01,False,max;77,7556
uniform-linf,0.02,False,max;77,8554
uniform-linf,0.05,False,max;77,5561
uniform-linf,0.1,False,max;76,5087
uniform-linf,0.2,False,max;74,1646
uniform-linf,0.5,False,max;66,9327
Class Separation Robustness;77,6891
imperceptible Robustness;77,8387
Average p-norm robustness;74,2311
