;config_643_avg
Standard_Acc;77,8055
RMSCE;0,0521
gaussian_noise;75,4115
shot_noise;74,2145
impulse_noise;75,2618
defocus_blur;77,1072
glass_blur;75,0125
motion_blur;76,6085
zoom_blur;77,1072
snow;55,2120
frost;52,9177
fog;52,1197
brightness;73,4165
contrast;58,6534
elastic_transform;76,7581
pixelate;77,8554
jpeg_compression;76,7581
speckle_noise;74,3641
gaussian_blur;69,6259
spatter;71,1721
saturate;54,9626
blue_noise;72,8678
brownish_noise;59,7506
checkerboard_cutout;37,3067
circular_motion_blur;71,5212
inverse_sparkles;68,8778
lines;54,0150
pinch_and_twirl;31,7706
ripple;50,8728
sparkles;63,0923
transverse_chromatic_abberation;70,8728
Acc_C-all-19;69,7126
Acc_C-original-15;70,2943
Acc_C-bar-10;58,0948
Acc_all-ex-pixelwise-noise-24;63,8903
RMSCE_C;0,0842
uniform-l1,24.476,False,max;77,4564
uniform-l2,0.666,False,max;77,5062
uniform-linf,0.05294,False,max;77,4564
uniform-l0.5,25000.0,True,max;77,5062
uniform-l1,25.0,True,max;77,4564
uniform-l2,0.5,True,max;77,7057
uniform-l10,0.03,True,max;77,4564
uniform-l50,0.02,True,max;77,4065
uniform-linf,0.01,True,max;77,4564
uniform-l0-impulse,0.01,True,max;77,1072
uniform-l0-impulse,0.02,True,max;75,7107
uniform-l0-impulse,0.05,True,max;73,9651
uniform-l0-impulse,0.1,True,max;71,3217
uniform-l0-impulse,0.2,True,max;68,4788
uniform-l0-impulse,0.5,True,max;66,8828
uniform-l0.5,50000.0,False,max;77,7556
uniform-l0.5,100000.0,False,max;77,2070
uniform-l0.5,200000.0,False,max;76,3092
uniform-l0.5,500000.0,False,max;74,0150
uniform-l0.5,1000000.0,False,max;69,7257
uniform-l0.5,2000000.0,False,max;66,7830
uniform-l1,20.0,False,max;77,7556
uniform-l1,50.0,False,max;77,3067
uniform-l1,100.0,False,max;76,0100
uniform-l1,200.0,False,max;74,3142
uniform-l1,500.0,False,max;68,5786
uniform-l1,1000.0,False,max;66,8329
uniform-l2,0.5,False,max;77,8055
uniform-l2,1.0,False,max;77,6559
uniform-l2,2.0,False,max;76,6085
uniform-l2,5.0,False,max;73,8653
uniform-l2,10.0,False,max;70,3741
uniform-l2,20.0,False,max;67,2319
uniform-l10,0.02,False,max;77,7556
uniform-l10,0.05,False,max;77,4564
uniform-l10,0.1,False,max;76,8579
uniform-l10,0.2,False,max;74,9626
uniform-l10,0.5,False,max;71,3716
uniform-l10,1.0,False,max;67,0823
uniform-l50,0.01,False,max;77,7057
uniform-l50,0.02,False,max;77,9551
uniform-l50,0.05,False,max;77,2569
uniform-l50,0.1,False,max;75,6608
uniform-l50,0.2,False,max;73,7157
uniform-l50,0.5,False,max;67,4314
uniform-linf,0.01,False,max;77,5062
uniform-linf,0.02,False,max;77,7057
uniform-linf,0.05,False,max;76,5586
uniform-linf,0.1,False,max;75,3117
uniform-linf,0.2,False,max;74,3142
uniform-linf,0.5,False,max;66,8828
Class Separation Robustness;77,4730
imperceptible Robustness;77,4979
Average p-norm robustness;73,8831
