;config_638_avg
Standard_Acc;74,5137
RMSCE;0,0444
gaussian_noise;73,0673
shot_noise;73,5162
impulse_noise;73,2170
defocus_blur;73,4663
glass_blur;74,6135
motion_blur;73,0673
zoom_blur;73,7656
snow;71,5212
frost;70,1746
fog;64,5885
brightness;72,0200
contrast;69,1272
elastic_transform;74,1646
pixelate;74,4638
jpeg_compression;73,5162
speckle_noise;73,1671
gaussian_blur;70,2743
spatter;73,9152
saturate;65,2868
blue_noise;72,3192
brownish_noise;67,6808
checkerboard_cutout;44,7382
circular_motion_blur;71,7706
inverse_sparkles;73,5661
lines;69,9252
pinch_and_twirl;56,9576
ripple;67,0324
sparkles;65,8354
transverse_chromatic_abberation;74,1147
Acc_C-all-19;71,9438
Acc_C-original-15;72,2860
Acc_C-bar-10;66,3940
Acc_all-ex-pixelwise-noise-24;69,3994
RMSCE_C;0,0687
uniform-l1,24.476,False,max;74,5636
uniform-l2,0.666,False,max;74,4140
uniform-linf,0.05294,False,max;74,4638
uniform-l0.5,25000.0,True,max;74,5137
uniform-l1,25.0,True,max;74,4638
uniform-l2,0.5,True,max;74,2643
uniform-l10,0.03,True,max;74,5137
uniform-l50,0.02,True,max;74,5636
uniform-linf,0.01,True,max;74,7631
uniform-l0-impulse,0.01,True,max;74,2145
uniform-l0-impulse,0.02,True,max;74,0150
uniform-l0-impulse,0.05,True,max;72,7681
uniform-l0-impulse,0.1,True,max;70,1247
uniform-l0-impulse,0.2,True,max;67,9800
uniform-l0-impulse,0.5,True,max;66,8828
uniform-l0.5,50000.0,False,max;74,6633
uniform-l0.5,100000.0,False,max;74,3142
uniform-l0.5,200000.0,False,max;73,9651
uniform-l0.5,500000.0,False,max;71,5212
uniform-l0.5,1000000.0,False,max;68,6284
uniform-l0.5,2000000.0,False,max;66,7830
uniform-l1,20.0,False,max;74,5137
uniform-l1,50.0,False,max;74,6633
uniform-l1,100.0,False,max;74,5137
uniform-l1,200.0,False,max;73,0175
uniform-l1,500.0,False,max;68,5287
uniform-l1,1000.0,False,max;67,1322
uniform-l2,0.5,False,max;74,6135
uniform-l2,1.0,False,max;74,6135
uniform-l2,2.0,False,max;74,5137
uniform-l2,5.0,False,max;71,8703
uniform-l2,10.0,False,max;69,5761
uniform-l2,20.0,False,max;66,9327
uniform-l10,0.02,False,max;74,5636
uniform-l10,0.05,False,max;74,5137
uniform-l10,0.1,False,max;74,7132
uniform-l10,0.2,False,max;73,5162
uniform-l10,0.5,False,max;70,1247
uniform-l10,1.0,False,max;67,0324
uniform-l50,0.01,False,max;74,3641
uniform-l50,0.02,False,max;74,3641
uniform-l50,0.05,False,max;74,4140
uniform-l50,0.1,False,max;74,0648
uniform-l50,0.2,False,max;72,2693
uniform-l50,0.5,False,max;67,2818
uniform-linf,0.01,False,max;74,4140
uniform-linf,0.02,False,max;74,5137
uniform-linf,0.05,False,max;74,2643
uniform-linf,0.1,False,max;73,9152
uniform-linf,0.2,False,max;71,8204
uniform-linf,0.5,False,max;67,1820
Class Separation Robustness;74,4805
imperceptible Robustness;74,5137
Average p-norm robustness;72,0876
