;config_639_avg
Standard_Acc;77,5561
RMSCE;0,0625
gaussian_noise;72,1197
shot_noise;72,4190
impulse_noise;70,8229
defocus_blur;77,5561
glass_blur;75,2618
motion_blur;76,8579
zoom_blur;77,7057
snow;59,1022
frost;58,7531
fog;59,3017
brightness;74,6135
contrast;65,0374
elastic_transform;76,7082
pixelate;77,5062
jpeg_compression;76,4090
speckle_noise;71,9202
gaussian_blur;70,2244
spatter;70,4738
saturate;62,6434
blue_noise;70,9726
brownish_noise;66,2843
checkerboard_cutout;37,8554
circular_motion_blur;69,6259
inverse_sparkles;64,8878
lines;61,4963
pinch_and_twirl;42,4439
ripple;62,4938
sparkles;64,3890
transverse_chromatic_abberation;69,1771
Acc_C-all-19;70,8124
Acc_C-original-15;71,3450
Acc_C-bar-10;60,9626
Acc_all-ex-pixelwise-noise-24;66,5337
RMSCE_C;0,1039
uniform-l1,24.476,False,max;77,6060
uniform-l2,0.666,False,max;77,3067
uniform-linf,0.05294,False,max;76,0599
uniform-l0.5,25000.0,True,max;77,6559
uniform-l1,25.0,True,max;77,6060
uniform-l2,0.5,True,max;77,6060
uniform-l10,0.03,True,max;77,1072
uniform-l50,0.02,True,max;77,6060
uniform-linf,0.01,True,max;77,5561
uniform-l0-impulse,0.01,True,max;75,4115
uniform-l0-impulse,0.02,True,max;72,6683
uniform-l0-impulse,0.05,True,max;67,7307
uniform-l0-impulse,0.1,True,max;65,1870
uniform-l0-impulse,0.2,True,max;64,9875
uniform-l0-impulse,0.5,True,max;65,7855
uniform-l0.5,50000.0,False,max;77,5062
uniform-l0.5,100000.0,False,max;76,2594
uniform-l0.5,200000.0,False,max;72,7182
uniform-l0.5,500000.0,False,max;67,7805
uniform-l0.5,1000000.0,False,max;65,5362
uniform-l0.5,2000000.0,False,max;64,5387
uniform-l1,20.0,False,max;77,5062
uniform-l1,50.0,False,max;76,9576
uniform-l1,100.0,False,max;73,6160
uniform-l1,200.0,False,max;69,7257
uniform-l1,500.0,False,max;64,2893
uniform-l1,1000.0,False,max;65,3367
uniform-l2,0.5,False,max;77,5062
uniform-l2,1.0,False,max;77,2070
uniform-l2,2.0,False,max;75,4115
uniform-l2,5.0,False,max;69,3766
uniform-l2,10.0,False,max;65,7357
uniform-l2,20.0,False,max;64,6883
uniform-l10,0.02,False,max;77,8554
uniform-l10,0.05,False,max;77,6060
uniform-l10,0.1,False,max;75,8603
uniform-l10,0.2,False,max;72,0200
uniform-l10,0.5,False,max;65,8354
uniform-l10,1.0,False,max;65,7855
uniform-l50,0.01,False,max;77,8055
uniform-l50,0.02,False,max;77,3067
uniform-l50,0.05,False,max;76,8080
uniform-l50,0.1,False,max;72,7182
uniform-l50,0.2,False,max;68,4289
uniform-l50,0.5,False,max;64,8379
uniform-linf,0.01,False,max;77,3566
uniform-linf,0.02,False,max;77,9052
uniform-linf,0.05,False,max;75,5611
uniform-linf,0.1,False,max;72,5187
uniform-linf,0.2,False,max;66,7830
uniform-linf,0.5,False,max;64,8379
Class Separation Robustness;76,9909
imperceptible Robustness;77,5229
Average p-norm robustness;71,4594
