;config_624_avg
Standard_Acc;75,8603
RMSCE;0,0308
gaussian_noise;75,3616
shot_noise;74,4140
impulse_noise;74,2643
defocus_blur;73,9152
glass_blur;74,3142
motion_blur;73,8653
zoom_blur;74,7631
snow;62,8928
frost;59,6509
fog;62,3940
brightness;72,3192
contrast;67,8304
elastic_transform;73,4663
pixelate;75,4613
jpeg_compression;76,2095
speckle_noise;75,0623
gaussian_blur;69,7257
spatter;72,1696
saturate;62,5935
blue_noise;71,7706
brownish_noise;66,3840
checkerboard_cutout;22,9925
circular_motion_blur;67,6808
inverse_sparkles;72,0698
lines;66,5835
pinch_and_twirl;40,0998
ripple;63,3416
sparkles;57,2070
transverse_chromatic_abberation;71,1721
Acc_C-all-19;71,0881
Acc_C-original-15;71,4081
Acc_C-bar-10;59,9302
Acc_all-ex-pixelwise-noise-24;65,7959
RMSCE_C;0,0645
uniform-l1,24.476,False,max;76,2095
uniform-l2,0.666,False,max;75,9102
uniform-linf,0.05294,False,max;76,4589
uniform-l0.5,25000.0,True,max;75,9102
uniform-l1,25.0,True,max;75,8603
uniform-l2,0.5,True,max;76,0599
uniform-l10,0.03,True,max;75,9601
uniform-l50,0.02,True,max;75,9601
uniform-linf,0.01,True,max;75,8105
uniform-l0-impulse,0.01,True,max;75,5611
uniform-l0-impulse,0.02,True,max;76,2594
uniform-l0-impulse,0.05,True,max;74,8628
uniform-l0-impulse,0.1,True,max;71,5711
uniform-l0-impulse,0.2,True,max;67,7805
uniform-l0-impulse,0.5,True,max;66,9327
uniform-l0.5,50000.0,False,max;76,0599
uniform-l0.5,100000.0,False,max;75,9601
uniform-l0.5,200000.0,False,max;76,2594
uniform-l0.5,500000.0,False,max;73,8155
uniform-l0.5,1000000.0,False,max;68,7282
uniform-l0.5,2000000.0,False,max;66,9327
uniform-l1,20.0,False,max;75,9102
uniform-l1,50.0,False,max;76,2594
uniform-l1,100.0,False,max;75,8105
uniform-l1,200.0,False,max;74,5636
uniform-l1,500.0,False,max;68,9776
uniform-l1,1000.0,False,max;66,8828
uniform-l2,0.5,False,max;75,9102
uniform-l2,1.0,False,max;76,0100
uniform-l2,2.0,False,max;75,9102
uniform-l2,5.0,False,max;74,5636
uniform-l2,10.0,False,max;69,9751
uniform-l2,20.0,False,max;67,0324
uniform-l10,0.02,False,max;76,0100
uniform-l10,0.05,False,max;76,1596
uniform-l10,0.1,False,max;76,3092
uniform-l10,0.2,False,max;75,1122
uniform-l10,0.5,False,max;70,9726
uniform-l10,1.0,False,max;67,0823
uniform-l50,0.01,False,max;75,8105
uniform-l50,0.02,False,max;76,0599
uniform-l50,0.05,False,max;76,3092
uniform-l50,0.1,False,max;76,1596
uniform-l50,0.2,False,max;73,4663
uniform-l50,0.5,False,max;66,8329
uniform-linf,0.01,False,max;76,0599
uniform-linf,0.02,False,max;75,9102
uniform-linf,0.05,False,max;76,6085
uniform-linf,0.1,False,max;75,5112
uniform-linf,0.2,False,max;73,1671
uniform-linf,0.5,False,max;66,7332
Class Separation Robustness;76,1929
imperceptible Robustness;75,9268
Average p-norm robustness;73,3048
