;config_57_avg;config_57_std;config_57_run_0;config_57_run_1;config_57_run_2
Standard_Acc;79,8709;0,6507;80,4275;80,2271;78,9579
RMSCE;0,1031;0,0035;0,1036;0,1072;0,0986
gaussian_noise;78,7859;0,3600;79,0728;79,0066;78,2781
shot_noise;78,7638;0,6451;79,6689;78,2119;78,4106
impulse_noise;78,5872;0,7261;78,2119;79,6026;77,9470
defocus_blur;69,7351;0,6578;68,8079;70,2649;70,1325
glass_blur;72,0971;0,1899;71,8543;72,3179;72,1192
motion_blur;70,8609;0,9612;70,4636;72,1854;69,9338
zoom_blur;54,1943;1,3576;52,4503;54,3709;55,7616
snow;53,1126;0,2357;52,9139;53,4437;52,9801
frost;47,9470;0,5158;48,2781;48,3444;47,2185
fog;58,4768;1,5227;59,2053;59,8675;56,3576
brightness;68,6093;1,9698;70,1325;69,8675;65,8278
contrast;48,7638;2,1658;51,1258;49,2715;45,8940
elastic_transform;74,1722;0,3289;74,3709;74,4371;73,7086
pixelate;79,6468;0,3476;79,4702;80,1325;79,3377
jpeg_compression;78,3223;0,4337;78,8742;78,2781;77,8146
speckle_noise;79,7130;0,6451;80,5960;79,4702;79,0728
gaussian_blur;65,8278;0,4426;66,2914;65,2318;65,9603
spatter;73,8852;0,6519;73,0464;74,6358;73,9735
saturate;69,5364;3,7607;72,9801;71,3245;64,3046
Acc_C-all-19;68,4757;0,5979;68,8323;68,9613;67,6333
Acc_C-original-15;67,4717;0,5046;67,6600;67,9735;66,7815
Acc_C-bar-10;13,5947;0,1099;13,6492;13,6935;13,4415
Acc_all-ex-pixelwise-noise-24;44,4273;0,4388;44,6489;44,8184;43,8145
RMSCE_C;0,1052;0,0038;0,1047;0,1101;0,1008
uniform-l1,4753,False,max;77,1320;0,3004;77,5551;76,8871;76,9539
uniform-l2,8.51,False,max;77,1320;0,5598;77,8891;76,5531;76,9539
uniform-linf,0.39415,False,max;74,1038;0,5781;74,7495;73,3467;74,2151
uniform-l0.5,25000000000.0,True,max;77,0652;0,4949;77,6219;76,4195;77,1543
uniform-l1,40000.0,True,max;76,9984;0,5463;77,6887;76,3527;76,9539
uniform-l2,40.0,True,max;77,1320;0,5781;77,8891;76,4863;77,0207
uniform-l10,0.2,True,max;76,7980;0,4542;77,4215;76,3527;76,6199
uniform-l50,0.08,True,max;77,1543;0,5203;77,7555;76,4863;77,2211
uniform-linf,0.03,True,max;76,8426;0,1574;76,9539;76,6199;76,9539
uniform-l0-impulse,0.01,True,max;76,9539;0,5535;77,6887;76,3527;76,8203
uniform-l0-impulse,0.02,True,max;76,9316;0,6507;77,8223;76,6867;76,2859
uniform-l0-impulse,0.05,True,max;76,5976;0,5381;77,3547;76,2859;76,1523
uniform-l0-impulse,0.1,True,max;76,3082;0,8260;77,0207;75,1503;76,7535
uniform-l0-impulse,0.2,True,max;75,5066;0,7948;76,2859;74,4155;75,8183
uniform-l0-impulse,0.5,True,max;70,8974;0,6008;70,1403;70,9419;71,6099
uniform-l0.5,50000000000.0,False,max;77,1098;0,4765;77,7555;76,6199;76,9539
uniform-l0.5,100000000000.0,False,max;76,8648;0,6820;77,8223;76,4863;76,2859
uniform-l0.5,200000000000.0,False,max;75,5288;0,9001;76,6199;74,4155;75,5511
uniform-l0.5,500000000000.0,False,max;73,2799;1,2826;74,3487;71,4763;74,0147
uniform-l0.5,1000000000000.0,False,max;69,4277;0,4442;69,8063;68,8043;69,6727
uniform-l0.5,2000000000000.0,False,max;58,8733;0,6863;58,9846;57,9826;59,6526
uniform-l1,20000.0,False,max;77,1543;0,3037;77,5551;76,8203;77,0875
uniform-l1,50000.0,False,max;76,7090;0,3507;77,0207;76,2191;76,8871
uniform-l1,100000.0,False,max;76,7980;0,7118;77,6219;75,8851;76,8871
uniform-l1,200000.0,False,max;75,9074;1,0439;77,0875;74,5491;76,0855
uniform-l1,500000.0,False,max;72,3447;1,5066;73,8143;70,2739;72,9459
uniform-l1,1000000.0,False,max;64,8185;0,8884;64,3287;64,0615;66,0655
uniform-l2,20.0,False,max;77,1988;0,1666;77,4215;77,0207;77,1543
uniform-l2,50.0,False,max;76,8426;0,5241;77,4215;76,1523;76,9539
uniform-l2,100.0,False,max;76,7980;0,2691;77,0207;76,4195;76,9539
uniform-l2,200.0,False,max;76,0410;0,4130;76,6199;75,6847;75,8183
uniform-l2,500.0,False,max;71,8103;0,8236;72,7455;70,7415;71,9439
uniform-l2,1000.0,False,max;61,2781;0,7118;60,4542;61,1890;62,1910
uniform-l10,0.1,False,max;77,2434;0,5297;77,9559;76,6867;77,0875
uniform-l10,0.2,False,max;77,0652;0,4949;77,7555;76,6199;76,8203
