;config_55_avg
Standard_Acc;79,9599
RMSCE;0,0963
gaussian_noise;45,0993
shot_noise;48,1457
impulse_noise;40,5960
defocus_blur;47,4172
glass_blur;53,5099
motion_blur;53,6424
zoom_blur;42,9139
snow;23,3113
frost;22,0530
fog;39,8675
brightness;49,8675
contrast;32,3179
elastic_transform;76,1589
pixelate;75,7616
jpeg_compression;76,8874
speckle_noise;66,8212
gaussian_blur;41,3907
spatter;53,9073
saturate;57,8146
Acc_C-all-19;49,8675
Acc_C-original-15;48,5033
Acc_C-bar-10;9,8371
Acc_all-ex-pixelwise-noise-24;33,5484
RMSCE_C;0,0908
uniform-l1,4753,False,max;77,6887
uniform-l2,8.51,False,max;77,7555
uniform-linf,0.39415,False,max;30,5945
uniform-l0.5,25000000000.0,True,max;75,4175
uniform-l1,40000.0,True,max;71,6767
uniform-l2,40.0,True,max;73,4803
uniform-l10,0.2,True,max;72,9459
uniform-l50,0.08,True,max;71,8103
uniform-linf,0.03,True,max;74,7495
uniform-l0-impulse,0.01,True,max;63,9947
uniform-l0-impulse,0.02,True,max;54,5090
uniform-l0-impulse,0.05,True,max;41,1490
uniform-l0-impulse,0.1,True,max;30,3941
uniform-l0-impulse,0.2,True,max;29,5257
uniform-l0-impulse,0.5,True,max;32,5317
uniform-l0.5,50000000000.0,False,max;63,2599
uniform-l0.5,100000000000.0,False,max;49,0982
uniform-l0.5,200000000000.0,False,max;32,1309
uniform-l0.5,500000000000.0,False,max;30,9285
uniform-l0.5,1000000000000.0,False,max;32,5317
uniform-l0.5,2000000000000.0,False,max;32,5317
uniform-l1,20000.0,False,max;77,0207
uniform-l1,50000.0,False,max;67,4015
uniform-l1,100000.0,False,max;51,6366
uniform-l1,200000.0,False,max;32,9993
uniform-l1,500000.0,False,max;31,7969
uniform-l1,1000000.0,False,max;32,5317
uniform-l2,20.0,False,max;77,4215
uniform-l2,50.0,False,max;70,4075
uniform-l2,100.0,False,max;53,9078
uniform-l2,200.0,False,max;35,3373
uniform-l2,500.0,False,max;31,4629
uniform-l2,1000.0,False,max;32,5317
uniform-l10,0.1,False,max;77,3547
uniform-l10,0.2,False,max;73,8143
uniform-l10,0.5,False,max;53,2398
uniform-l10,1.0,False,max;34,0013
uniform-l10,2.0,False,max;31,1957
uniform-l10,5.0,False,max;32,5317
uniform-l50,0.02,False,max;77,1543
uniform-l50,0.05,False,max;76,6867
uniform-l50,0.1,False,max;66,1991
uniform-l50,0.2,False,max;50,9018
uniform-l50,0.5,False,max;30,7281
uniform-l50,1.0,False,max;32,5317
uniform-linf,0.02,False,max;77,5551
uniform-linf,0.05,False,max;74,8163
uniform-linf,0.1,False,max;61,9238
uniform-linf,0.2,False,max;46,6266
uniform-linf,0.5,False,max;30,6613
uniform-linf,1.0,False,max;32,5317
Class Separation Robustness;62,0129
imperceptible Robustness;73,3467
Average p-norm robustness;48,7499
