;config_56_avg
Standard_Acc;77,5551
RMSCE;0,1076
gaussian_noise;38,4106
shot_noise;46,1589
impulse_noise;31,9205
defocus_blur;65,8278
glass_blur;64,5695
motion_blur;64,1060
zoom_blur;44,9007
snow;35,9603
frost;33,1788
fog;52,2517
brightness;64,4371
contrast;22,9801
elastic_transform;61,3907
pixelate;77,4172
jpeg_compression;78,0132
speckle_noise;60,6623
gaussian_blur;67,8146
spatter;68,8742
saturate;70,5298
Acc_C-all-19;55,2318
Acc_C-original-15;52,1015
Acc_C-bar-10;10,7333
Acc_all-ex-pixelwise-noise-24;38,9619
RMSCE_C;0,0998
uniform-l1,4753,False,max;72,7455
uniform-l2,8.51,False,max;72,6119
uniform-linf,0.39415,False,max;32,3313
uniform-l0.5,25000000000.0,True,max;71,0755
uniform-l1,40000.0,True,max;69,8063
uniform-l2,40.0,True,max;70,5411
uniform-l10,0.2,True,max;70,2739
uniform-l50,0.08,True,max;69,6059
uniform-linf,0.03,True,max;69,6727
uniform-l0-impulse,0.01,True,max;66,5331
uniform-l0-impulse,0.02,True,max;56,1122
uniform-l0-impulse,0.05,True,max;38,6106
uniform-l0-impulse,0.1,True,max;31,3961
uniform-l0-impulse,0.2,True,max;22,2445
uniform-l0-impulse,0.5,True,max;6,7468
uniform-l0.5,50000000000.0,False,max;65,3975
uniform-l0.5,100000000000.0,False,max;48,3634
uniform-l0.5,200000000000.0,False,max;32,1977
uniform-l0.5,500000000000.0,False,max;13,7609
uniform-l0.5,1000000000000.0,False,max;6,7468
uniform-l0.5,2000000000000.0,False,max;6,7468
uniform-l1,20000.0,False,max;71,7435
uniform-l1,50000.0,False,max;68,1363
uniform-l1,100000.0,False,max;54,3754
uniform-l1,200000.0,False,max;33,4669
uniform-l1,500000.0,False,max;10,2872
uniform-l1,1000000.0,False,max;6,7468
uniform-l2,20.0,False,max;72,4115
uniform-l2,50.0,False,max;68,9379
uniform-l2,100.0,False,max;56,8470
uniform-l2,200.0,False,max;35,8049
uniform-l2,500.0,False,max;12,3580
uniform-l2,1000.0,False,max;6,7468
uniform-l10,0.1,False,max;72,8791
uniform-l10,0.2,False,max;70,2071
uniform-l10,0.5,False,max;55,5778
uniform-l10,1.0,False,max;35,1369
uniform-l10,2.0,False,max;27,4549
uniform-l10,5.0,False,max;6,7468
uniform-l50,0.02,False,max;72,8791
uniform-l50,0.05,False,max;71,8103
uniform-l50,0.1,False,max;67,6019
uniform-l50,0.2,False,max;52,9726
uniform-l50,0.5,False,max;32,1309
uniform-l50,1.0,False,max;6,7468
uniform-linf,0.02,False,max;72,9459
uniform-linf,0.05,False,max;70,5411
uniform-linf,0.1,False,max;64,1951
uniform-linf,0.2,False,max;47,0942
uniform-linf,0.5,False,max;30,4609
uniform-linf,1.0,False,max;6,7468
Class Separation Robustness;59,2296
imperceptible Robustness;70,1625
Average p-norm robustness;41,8297
