;config_58_avg
Standard_Acc;79,0247
RMSCE;0,0828
gaussian_noise;78,0795
shot_noise;77,3510
impulse_noise;75,9603
defocus_blur;66,6887
glass_blur;70,3311
motion_blur;67,9470
zoom_blur;55,8278
snow;52,7815
frost;53,1788
fog;61,1258
brightness;65,4305
contrast;52,0530
elastic_transform;72,9139
pixelate;77,2848
jpeg_compression;77,9470
speckle_noise;78,8079
gaussian_blur;62,9801
spatter;73,6424
saturate;65,8278
Acc_C-all-19;67,6926
Acc_C-original-15;66,9934
Acc_C-bar-10;13,4686
Acc_all-ex-pixelwise-noise-24;44,0176
RMSCE_C;0,0941
uniform-l1,4753,False,max;77,8891
uniform-l2,8.51,False,max;77,8891
uniform-linf,0.39415,False,max;74,3487
uniform-l0.5,25000000000.0,True,max;77,8891
uniform-l1,40000.0,True,max;78,2899
uniform-l2,40.0,True,max;78,0227
uniform-l10,0.2,True,max;78,2231
uniform-l50,0.08,True,max;78,0895
uniform-linf,0.03,True,max;78,2231
uniform-l0-impulse,0.01,True,max;77,2879
uniform-l0-impulse,0.02,True,max;76,8871
uniform-l0-impulse,0.05,True,max;76,4195
uniform-l0-impulse,0.1,True,max;76,6867
uniform-l0-impulse,0.2,True,max;74,3487
uniform-l0-impulse,0.5,True,max;66,3327
uniform-l0.5,50000000000.0,False,max;77,8891
uniform-l0.5,100000000000.0,False,max;77,3547
uniform-l0.5,200000000000.0,False,max;75,9519
uniform-l0.5,500000000000.0,False,max;73,0127
uniform-l0.5,1000000000000.0,False,max;66,3327
uniform-l0.5,2000000000000.0,False,max;55,7114
uniform-l1,20000.0,False,max;78,0895
uniform-l1,50000.0,False,max;77,3547
uniform-l1,100000.0,False,max;77,8891
uniform-l1,200000.0,False,max;76,5531
uniform-l1,500000.0,False,max;70,1403
uniform-l1,1000000.0,False,max;61,0554
uniform-l2,20.0,False,max;77,8891
uniform-l2,50.0,False,max;77,8891
uniform-l2,100.0,False,max;77,4215
uniform-l2,200.0,False,max;76,2191
uniform-l2,500.0,False,max;70,7415
uniform-l2,1000.0,False,max;58,4502
uniform-l10,0.1,False,max;78,0227
uniform-l10,0.2,False,max;78,1563
uniform-l10,0.5,False,max;77,3547
uniform-l10,1.0,False,max;76,2191
uniform-l10,2.0,False,max;71,6767
uniform-l10,5.0,False,max;48,3634
uniform-l50,0.02,False,max;78,0227
uniform-l50,0.05,False,max;78,0895
uniform-l50,0.1,False,max;78,0895
uniform-l50,0.2,False,max;77,1543
uniform-l50,0.5,False,max;74,7495
uniform-l50,1.0,False,max;65,3307
uniform-linf,0.02,False,max;78,0227
uniform-linf,0.05,False,max;78,0227
uniform-linf,0.1,False,max;78,1563
uniform-linf,0.2,False,max;76,8203
uniform-linf,0.5,False,max;72,8123
uniform-linf,1.0,False,max;61,6566
Class Separation Robustness;76,7090
imperceptible Robustness;78,1229
Average p-norm robustness;73,3483
