;config_49_avg
Standard_Acc;79,4486
RMSCE;0,0945
gaussian_noise;60,3000
shot_noise;65,0000
impulse_noise;56,7000
defocus_blur;63,8000
glass_blur;64,1000
motion_blur;64,5000
zoom_blur;56,9000
snow;48,5000
frost;44,8000
fog;56,0000
brightness;70,2000
contrast;45,7000
elastic_transform;70,8000
pixelate;77,0000
jpeg_compression;74,8000
speckle_noise;74,3000
gaussian_blur;51,8000
spatter;71,3000
saturate;67,6000
Acc_C-all-19;62,3211
Acc_C-original-15;61,2733
Acc_C-bar-10;12,3594
Acc_all-ex-pixelwise-noise-24;41,7264
RMSCE_C;0,0970
uniform-l1,4753,False,max;77,0259
uniform-l2,8.51,False,max;76,8588
uniform-linf,0.39415,False,max;43,1078
uniform-l0.5,25000000000.0,True,max;74,6032
uniform-l1,40000.0,True,max;74,3525
uniform-l2,40.0,True,max;74,2690
uniform-l10,0.2,True,max;74,3525
uniform-l50,0.08,True,max;73,9348
uniform-linf,0.03,True,max;75,0209
uniform-l0-impulse,0.01,True,max;70,2590
uniform-l0-impulse,0.02,True,max;65,8312
uniform-l0-impulse,0.05,True,max;58,0618
uniform-l0-impulse,0.1,True,max;48,7051
uniform-l0-impulse,0.2,True,max;41,1028
uniform-l0-impulse,0.5,True,max;33,5004
uniform-l0.5,50000000000.0,False,max;70,6767
uniform-l0.5,100000000000.0,False,max;62,4060
uniform-l0.5,200000000000.0,False,max;49,3734
uniform-l0.5,500000000000.0,False,max;36,8421
uniform-l0.5,1000000000000.0,False,max;32,9156
uniform-l0.5,2000000000000.0,False,max;32,4979
uniform-l1,20000.0,False,max;75,6892
uniform-l1,50000.0,False,max;72,4311
uniform-l1,100000.0,False,max;65,2464
uniform-l1,200000.0,False,max;49,2899
uniform-l1,500000.0,False,max;35,5054
uniform-l1,1000000.0,False,max;32,4979
uniform-l2,20.0,False,max;76,1069
uniform-l2,50.0,False,max;73,0994
uniform-l2,100.0,False,max;67,1679
uniform-l2,200.0,False,max;51,3784
uniform-l2,500.0,False,max;35,4219
uniform-l2,1000.0,False,max;32,4979
uniform-l10,0.1,False,max;76,1069
uniform-l10,0.2,False,max;74,3525
uniform-l10,0.5,False,max;65,2464
uniform-l10,1.0,False,max;50,3759
uniform-l10,2.0,False,max;37,3434
uniform-l10,5.0,False,max;32,4979
uniform-l50,0.02,False,max;76,2740
uniform-l50,0.05,False,max;75,5221
uniform-l50,0.1,False,max;72,0969
uniform-l50,0.2,False,max;63,8262
uniform-l50,0.5,False,max;42,5230
uniform-l50,1.0,False,max;33,3333
uniform-linf,0.02,False,max;76,5246
uniform-linf,0.05,False,max;75,2715
uniform-linf,0.1,False,max;70,2590
uniform-linf,0.2,False,max;59,5656
uniform-linf,0.5,False,max;39,8496
uniform-linf,1.0,False,max;32,5815
Class Separation Robustness;65,6642
imperceptible Robustness;74,4222
Average p-norm robustness;55,2870
