;config_54_avg
Standard_Acc;65,4643
RMSCE;0,1249
gaussian_noise;59,5364
shot_noise;60,8609
impulse_noise;59,8675
defocus_blur;46,4901
glass_blur;51,9205
motion_blur;50,2649
zoom_blur;44,7020
snow;19,1391
frost;19,8013
fog;35,3642
brightness;43,3775
contrast;34,5695
elastic_transform;62,5166
pixelate;59,2053
jpeg_compression;64,4371
speckle_noise;64,6358
gaussian_blur;44,9669
spatter;58,0132
saturate;40,1987
Acc_C-all-19;48,4141
Acc_C-original-15;47,4702
Acc_C-bar-10;9,5884
Acc_all-ex-pixelwise-noise-24;30,5011
RMSCE_C;0,1035
uniform-l1,4753,False,max;59,1850
uniform-l2,8.51,False,max;59,1850
uniform-linf,0.39415,False,max;47,2278
uniform-l0.5,25000000000.0,True,max;58,3834
uniform-l1,40000.0,True,max;58,0494
uniform-l2,40.0,True,max;58,3166
uniform-l10,0.2,True,max;58,6506
uniform-l50,0.08,True,max;58,1830
uniform-linf,0.03,True,max;58,6506
uniform-l0-impulse,0.01,True,max;57,1142
uniform-l0-impulse,0.02,True,max;54,8430
uniform-l0-impulse,0.05,True,max;51,7034
uniform-l0-impulse,0.1,True,max;50,5678
uniform-l0-impulse,0.2,True,max;47,8290
uniform-l0-impulse,0.5,True,max;35,0033
uniform-l0.5,50000000000.0,False,max;55,6446
uniform-l0.5,100000000000.0,False,max;51,4362
uniform-l0.5,200000000000.0,False,max;51,1022
uniform-l0.5,500000000000.0,False,max;44,9566
uniform-l0.5,1000000000000.0,False,max;37,7422
uniform-l0.5,2000000000000.0,False,max;32,5317
uniform-l1,20000.0,False,max;58,7174
uniform-l1,50000.0,False,max;57,4482
uniform-l1,100000.0,False,max;52,3714
uniform-l1,200000.0,False,max;49,6326
uniform-l1,500000.0,False,max;43,7542
uniform-l1,1000000.0,False,max;33,9345
uniform-l2,20.0,False,max;59,1850
uniform-l2,50.0,False,max;57,6486
uniform-l2,100.0,False,max;52,7054
uniform-l2,200.0,False,max;48,2298
uniform-l2,500.0,False,max;42,6186
uniform-l2,1000.0,False,max;32,7321
uniform-l10,0.1,False,max;59,0514
uniform-l10,0.2,False,max;58,1830
uniform-l10,0.5,False,max;51,9706
uniform-l10,1.0,False,max;46,5598
uniform-l10,2.0,False,max;44,0214
uniform-l10,5.0,False,max;32,5317
uniform-l50,0.02,False,max;59,2518
uniform-l50,0.05,False,max;58,7842
uniform-l50,0.1,False,max;57,3814
uniform-l50,0.2,False,max;50,9686
uniform-l50,0.5,False,max;46,3594
uniform-l50,1.0,False,max;38,0762
uniform-linf,0.02,False,max;59,3186
uniform-linf,0.05,False,max;58,7174
uniform-linf,0.1,False,max;55,9118
uniform-linf,0.2,False,max;50,7014
uniform-linf,0.5,False,max;46,3594
uniform-linf,1.0,False,max;33,5337
Class Separation Robustness;55,1993
imperceptible Robustness;58,3723
Average p-norm robustness;49,2175
