;config_769_avg;config_769_std;config_769_run_0;config_769_run_1;config_769_run_2
uniform-l1,200000.0,False,max;43,6206;0,9012;42,3514;44,3554;44,1550
uniform-l1,500000.0,False,max;33,3556;0,3101;33,6673;33,4669;32,9325
uniform-l1,1000000.0,False,max;32,5317;0,0000;32,5317;32,5317;32,5317
uniform-l2,20.0,False,max;74,3487;0,7636;73,9479;73,6807;75,4175
uniform-l2,50.0,False,max;71,0532;1,1766;69,4055;71,6767;72,0775
uniform-l2,100.0,False,max;61,3004;3,1447;56,9138;62,8591;64,1283
uniform-l2,200.0,False,max;45,6246;1,7530;43,1530;46,6934;47,0274
uniform-l2,500.0,False,max;33,2665;0,1967;33,5337;33,1997;33,0661
uniform-l2,1000.0,False,max;32,5317;0,0000;32,5317;32,5317;32,5317
uniform-l10,0.1,False,max;74,3710;0,4130;74,1483;74,0147;74,9499
uniform-l10,0.2,False,max;72,4560;0,9294;71,1423;73,0795;73,1463
uniform-l10,0.5,False,max;60,1202;2,9377;56,0454;61,4562;62,8591
uniform-l10,1.0,False,max;44,3999;1,4037;42,4182;45,2906;45,4910
uniform-l10,2.0,False,max;33,9791;0,4094;34,4689;34,0013;33,4669
uniform-l10,5.0,False,max;32,5317;0,0000;32,5317;32,5317;32,5317
uniform-l50,0.02,False,max;74,5936;0,6322;74,2151;74,0815;75,4843
uniform-l50,0.05,False,max;74,0370;0,7891;73,4135;73,5471;75,1503
uniform-l50,0.1,False,max;69,2273;1,3845;67,3347;69,7395;70,6079
uniform-l50,0.2,False,max;58,7174;2,9412;54,5758;60,4542;61,1222
uniform-l50,0.5,False,max;37,9871;0,4949;38,5438;38,0762;37,3413
uniform-l50,1.0,False,max;32,5317;0,0545;32,5317;32,4649;32,5985
uniform-linf,0.02,False,max;74,3932;0,5729;73,6807;74,4155;75,0835
uniform-linf,0.05,False,max;73,1018;0,7445;72,2779;72,9459;74,0815
uniform-linf,0.1,False,max;66,8003;2,4586;63,3267;68,4035;68,6707
uniform-linf,0.2,False,max;53,7519;2,8986;49,6994;55,2438;56,3126
uniform-linf,0.5,False,max;35,5377;0,7153;36,4729;35,4041;34,7361
uniform-linf,1.0,False,max;32,5317;0,0000;32,5317;32,5317;32,5317
Class Separation Robustness;60,8773;0,3058;60,5878;60,7437;61,3004
imperceptible Robustness;72,4115;0,6834;71,6099;72,3447;73,2799
Average p-norm robustness;51,9144;0,9367;50,6028;52,4096;52,7309
