;config_59_avg
Standard_Acc;78,8243
RMSCE;0,1127
gaussian_noise;75,0993
shot_noise;74,9007
impulse_noise;72,5828
defocus_blur;63,3775
glass_blur;62,9139
motion_blur;66,4901
zoom_blur;50,9272
snow;46,1589
frost;43,5099
fog;57,5497
brightness;68,0795
contrast;48,9404
elastic_transform;71,7219
pixelate;77,6821
jpeg_compression;75,9603
speckle_noise;78,0795
gaussian_blur;53,6424
spatter;66,9536
saturate;68,4768
Acc_C-all-19;64,3709
Acc_C-original-15;63,7263
Acc_C-bar-10;12,8097
Acc_all-ex-pixelwise-noise-24;41,6217
RMSCE_C;0,1100
uniform-l1,4753,False,max;73,1463
uniform-l2,8.51,False,max;73,2799
uniform-linf,0.39415,False,max;65,5311
uniform-l0.5,25000000000.0,True,max;73,7475
uniform-l1,40000.0,True,max;72,8123
uniform-l2,40.0,True,max;73,0127
uniform-l10,0.2,True,max;72,9459
uniform-l50,0.08,True,max;73,5471
uniform-linf,0.03,True,max;73,2799
uniform-l0-impulse,0.01,True,max;73,2799
uniform-l0-impulse,0.02,True,max;73,2131
uniform-l0-impulse,0.05,True,max;71,3427
uniform-l0-impulse,0.1,True,max;69,2719
uniform-l0-impulse,0.2,True,max;66,4663
uniform-l0-impulse,0.5,True,max;54,5090
uniform-l0.5,50000000000.0,False,max;72,9459
uniform-l0.5,100000000000.0,False,max;73,8811
uniform-l0.5,200000000000.0,False,max;68,8043
uniform-l0.5,500000000000.0,False,max;61,0554
uniform-l0.5,1000000000000.0,False,max;53,2398
uniform-l0.5,2000000000000.0,False,max;39,7462
uniform-l1,20000.0,False,max;73,1463
uniform-l1,50000.0,False,max;73,2131
uniform-l1,100000.0,False,max;72,6787
uniform-l1,200000.0,False,max;69,8731
uniform-l1,500000.0,False,max;60,4542
uniform-l1,1000000.0,False,max;46,4262
uniform-l2,20.0,False,max;73,5471
uniform-l2,50.0,False,max;73,6139
uniform-l2,100.0,False,max;73,0127
uniform-l2,200.0,False,max;70,0735
uniform-l2,500.0,False,max;59,8530
uniform-l2,1000.0,False,max;41,2158
uniform-l10,0.1,False,max;73,4135
uniform-l10,0.2,False,max;73,4803
uniform-l10,0.5,False,max;72,7455
uniform-l10,1.0,False,max;69,3387
uniform-l10,2.0,False,max;60,4542
uniform-l10,5.0,False,max;35,8717
uniform-l50,0.02,False,max;73,1463
uniform-l50,0.05,False,max;73,0795
uniform-l50,0.1,False,max;72,9459
uniform-l50,0.2,False,max;72,2779
uniform-l50,0.5,False,max;66,3327
uniform-l50,1.0,False,max;53,4402
uniform-linf,0.02,False,max;72,7455
uniform-linf,0.05,False,max;73,8811
uniform-linf,0.1,False,max;72,4115
uniform-linf,0.2,False,max;72,4783
uniform-linf,0.5,False,max;63,5271
uniform-linf,1.0,False,max;46,9606
Class Separation Robustness;70,6524
imperceptible Robustness;73,2242
Average p-norm robustness;65,7951
