time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
309,6988;27,4733;0,6407;32,5317;0,5584;31,6849;32,5317;31,6849
612,8324;31,8516;0,6327;32,5317;0,5479;30,6959;32,5317;30,6959
796,6562;30,3810;0,6341;32,5317;0,5193;32,5263;32,5317;32,5263
1071,6146;29,4953;0,6432;30,0601;0,5907;30,2632;30,0601;30,2632
1298,0643;27,2226;0,6441;26,9873;0,5633;25,8224;26,9873;25,8224
2793,9032;27,2894;0,6441;38,0094;0,4484;35,1974;38,0094;35,1974
2965,9579;30,6317;0,6365;41,8838;0,4509;35,6908;41,8838;35,6908
3065,5298;29,1277;0,6395;38,2766;0,4403;35,3618;38,2766;35,3618
3237,1818;31,4505;0,6355;42,8190;0,4403;37,0066;42,8190;37,0066
3338,3607;32,2861;0,6295;38,2098;0,4453;35,0329;38,2098;35,0329
3510,0087;31,7012;0,6327;34,8029;0,4796;32,8947;34,8029;32,8947
3611,1777;34,2747;0,6231;37,2745;0,4623;34,0461;37,2745;34,0461
3757,2242;34,2580;0,6198;40,7482;0,4168;36,0197;40,7482;36,0197
3879,2044;35,8456;0,6191;37,0073;0,5423;33,5526;37,0073;33,5526
3981,8610;35,7286;0,6173;44,5558;0,4324;37,3355;44,5558;37,3355
4141,1342;37,0822;0,6162;38,1430;0,5855;33,7171;38,1430;33,7171
4242,6691;37,6838;0,6143;39,5458;0,7071;37,0066;39,5458;37,0066
4406,5374;35,8790;0,6125;38,3434;0,6328;33,0592;38,3434;33,0592
4525,6420;37,0321;0,6126;42,8858;0,5194;36,1842;42,8858;36,1842
4745,7434;38,2186;0,6110;40,1470;0,7009;35,1974;40,1470;35,1974
4846,2902;38,2186;0,6097;42,2178;0,4837;35,3618;42,2178;35,3618
5017,9421;39,0207;0,6047;43,5538;0,4379;36,3487;43,5538;36,3487
5118,7057;39,4886;0,6065;44,7562;0,6606;40,6250;44,7562;40,6250
5231,8443;39,0207;0,6074;45,8918;0,6266;36,0197;45,8918;36,0197
5345,7117;39,8061;0,6027;37,8090;0,5500;29,9342;37,8090;29,9342
5455,4528;40,7420;0,6028;47,0942;0,4256;38,4868;47,0942;38,4868
5611,7528;40,5749;0,6032;53,1730;0,3500;40,6250;53,1730;40,6250
5716,3301;41,2600;0,6027;51,9706;0,3484;36,0197;51,9706;36,0197
5934,7699;40,7921;0,6017;44,4222;0,4472;37,3355;44,4222;37,3355
6037,9252;42,9144;0,5987;44,2218;0,4141;35,8553;44,2218;35,8553
6241,6974;41,5943;0,5958;54,1082;0,3514;39,6382;54,1082;39,6382
6345,8542;42,3964;0,5956;47,4282;0,4943;38,6513;47,4282;38,6513
6493,3093;42,2627;0,5954;33,9345;0,6493;34,0461;33,9345;34,0461
6594,4894;42,6303;0,6001;37,6754;0,4490;33,5526;37,6754;33,5526
6755,9024;42,3128;0,5955;44,8230;0,5018;39,6382;44,8230;39,6382
6888,8265;42,8309;0,5940;48,6974;0,4527;37,8289;48,6974;37,8289
7034,1910;42,7473;0,5942;50,4342;0,3995;40,7895;50,4342;40,7895
7143,2475;43,6999;0,5909;48,4302;0,3614;40,2961;48,4302;40,2961
7278,1519;43,8837;0,5891;50,6346;0,5152;41,6118;50,6346;41,6118
7592,5483;44,0174;0,5917;52,9058;0,6528;41,4474;52,9058;41,4474
7705,7370;43,8168;0,5905;42,0174;0,8037;35,6908;42,0174;35,6908
7941,2316;44,6190;0,5945;41,0154;0,3760;34,7039;41,0154;34,7039
8130,6716;43,7667;0,5897;55,9118;0,3481;44,0789;55,9118;44,0789
8242,8802;44,1009;0,5941;54,7094;0,3220;43,7500;54,7094;43,7500
8653,2878;45,9726;0,5876;55,7114;0,3221;43,4211;55,7114;43,4211
8923,8013;44,3683;0,5888;50,3006;0,3535;40,9539;50,3006;40,9539
9041,7728;45,9726;0,5885;50,8350;0,8575;43,5855;50,8350;43,5855
9354,2107;45,2874;0,5872;52,9726;0,7477;41,7763;52,9726;41,7763
9515,7798;46,0561;0,5822;48,1630;0,4832;40,2961;48,1630;40,2961
9618,6900;44,9532;0,5838;47,7622;0,5188;40,6250;47,7622;40,6250
9882,3244;45,8389;0,5903;53,5738;0,5352;42,5987;53,5738;42,5987
10047,9981;45,6551;0,5832;51,3694;0,5630;42,5987;51,3694;42,5987
10158,2383;45,6718;0,5843;55,9118;0,5406;45,8882;55,9118;45,8882
10416,8939;46,3068;0,5834;53,5738;0,4101;43,0921;53,5738;43,0921
10593,4760;46,7747;0,5859;39,6794;0,8486;37,1711;39,6794;37,1711
10699,8342;46,8583;0,5804;53,3734;0,5787;40,9539;53,3734;40,9539
10957,0924;45,9559;0,5861;50,1002;0,3703;40,6250;50,1002;40,6250
11114,6634;46,6745;0,5799;54,1750;0,3747;41,7763;54,1750;41,7763
11232,0591;47,3262;0,5803;54,7762;0,5296;44,4079;54,7762;44,4079
11575,4443;46,5074;0,5800;51,2358;0,4751;42,7632;51,2358;42,7632
11792,1764;46,2066;0,5800;51,6366;0,5391;44,0789;51,6366;44,0789
11905,2492;47,5602;0,5774;53,1062;0,4098;42,2697;53,1062;42,2697
12144,6868;47,2426;0,5797;54,7762;1,2465;41,4474;54,7762;41,4474
12340,7174;47,1591;0,5815;52,9726;0,3467;42,1053;52,9726;42,1053
12456,0823;47,4432;0,5778;52,5718;0,5441;40,6250;52,5718;40,6250
12700,0626;47,2426;0,5828;56,8470;0,5600;44,4079;56,8470;44,4079
12938,8285;48,8135;0,5771;54,7094;0,3355;40,9539;54,7094;40,9539
13059,6266;47,9612;0,5742;54,5758;0,4750;42,9276;54,5758;42,9276
13302,4275;47,8443;0,5797;41,1490;0,7257;33,5526;41,1490;33,5526
13547,4531;48,1451;0,5765;50,7682;0,5307;42,5987;50,7682;42,5987
13661,7127;48,1116;0,5764;55,4442;0,3815;44,7368;55,4442;44,7368
13900,2592;48,7968;0,5741;51,9038;0,5367;41,6118;51,9038;41,6118
14120,3842;49,2480;0,5750;55,6446;0,6421;45,2303;55,6446;45,2303
14234,6212;48,2453;0,5776;52,8390;0,3947;40,7895;52,8390;40,7895
14486,2273;49,1979;0,5766;44,1550;0,3444;37,5000;44,1550;37,5000
14624,6804;48,8803;0,5755;54,1082;0,5332;42,7632;54,1082;42,7632
14737,8002;49,6156;0,5738;57,3146;0,5661;44,5724;57,3146;44,5724
15043,8876;49,1143;0,5749;64,9967;0,2844;45,5592;64,9967;45,5592
15171,7843;48,7467;0,5750;50,5678;0,5024;41,9408;50,5678;41,9408
15326,4526;49,8496;0,5730;58,1830;0,5780;44,4079;58,1830;44,4079
15621,0086;48,7634;0,5742;52,7054;0,8581;43,2566;52,7054;43,2566
15748,8075;50,6350;0,5696;58,9178;0,3428;46,0526;58,9178;46,0526
15971,2759;49,5989;0,5733;57,1142;0,4112;47,3684;57,1142;47,3684
16171,4579;49,6491;0,5753;54,9766;0,4777;41,2829;54,9766;41,2829
16289,9886;49,2981;0,5738;58,1162;0,5358;46,2171;58,1162;46,2171
16525,8497;50,7353;0,5702;57,1810;0,4550;44,9013;57,1810;44,9013
16700,1714;52,0388;0,5674;57,7154;0,2994;48,1908;57,7154;48,1908
16817,0713;50,8021;0,5707;54,8430;0,4957;41,4474;54,8430;41,4474
17088,6285;51,4037;0,5673;60,3874;0,4651;45,0658;60,3874;45,0658
17220,3460;50,0334;0,5675;57,2478;0,7522;47,0395;57,2478;47,0395
17345,1142;50,1337;0,5715;59,4522;0,4145;47,5329;59,4522;47,5329
17658,9029;51,8382;0,5638;60,3206;0,5445;47,0395;60,3206;47,0395
17784,2202;51,4873;0,5641;61,1890;0,5759;46,7105;61,1890;46,7105
17942,8243;50,8690;0,5709;57,3146;0,3007;48,0263;57,3146;48,0263
18153,1521;50,9860;0,5690;59,7194;0,3586;47,6974;59,7194;47,6974
18272,0512;52,0388;0,5637;51,2358;0,5972;41,2829;51,2358;41,2829
18476,3101;51,8215;0,5698;59,4522;0,4079;47,8618;59,4522;47,8618
18609,5170;53,7099;0,5599;58,5170;0,3351;45,0658;58,5170;45,0658
18744,3698;52,9412;0,5668;61,4562;0,7887;45,8882;61,4562;45,8882
19104,3456;51,9051;0,5644;60,9886;0,9060;49,8355;60,9886;49,8355
19224,9103;52,2560;0,5679;62,4582;0,3737;48,5197;62,4582;48,5197
19579,1651;52,4733;0,5660;60,1202;0,4828;45,0658;60,1202;45,0658
19708,0121;53,1083;0,5626;59,9198;0,4863;46,8750;59,9198;46,8750
19951,0237;53,2086;0,5623;58,8510;0,7754;49,8355;58,8510;49,8355
20098,6070;53,7934;0,5588;61,9906;0,3439;47,2039;61,9906;47,2039
20239,4991;52,2560;0,5670;61,6566;0,5992;46,0526;61,6566;46,0526
20515,4995;54,3951;0,5604;59,8530;0,4332;48,0263;59,8530;48,0263
20636,2435;53,5595;0,5604;60,1202;0,4685;49,5066;60,1202;49,5066
21010,6430;53,8937;0,5614;58,0494;0,3622;47,6974;58,0494;47,6974
21127,4280;52,9245;0,5647;60,7214;0,5808;48,0263;60,7214;48,0263
21405,9731;54,1945;0,5605;61,3894;0,3885;46,0526;61,3894;46,0526
