;config_52_avg
Standard_Acc;71,1779
RMSCE;0,0938
gaussian_noise;55,3000
shot_noise;63,5000
impulse_noise;52,8000
defocus_blur;51,9000
glass_blur;60,8000
motion_blur;56,8000
zoom_blur;43,8000
snow;44,0000
frost;45,7000
fog;56,3000
brightness;60,4000
contrast;50,9000
elastic_transform;58,9000
pixelate;68,6000
jpeg_compression;67,3000
speckle_noise;71,5000
gaussian_blur;54,3000
spatter;61,5000
saturate;68,0000
Acc_C-all-19;57,4895
Acc_C-original-15;55,8000
Acc_C-bar-10;11,3289
Acc_all-ex-pixelwise-noise-24;38,1804
RMSCE_C;0,0971
uniform-l1,4753,False,max;65,1629
uniform-l2,8.51,False,max;65,1629
uniform-linf,0.39415,False,max;43,4419
uniform-l0.5,25000000000.0,True,max;65,5806
uniform-l1,40000.0,True,max;64,9123
uniform-l2,40.0,True,max;65,0794
uniform-l10,0.2,True,max;64,9123
uniform-l50,0.08,True,max;64,4110
uniform-linf,0.03,True,max;65,9983
uniform-l0-impulse,0.01,True,max;60,9858
uniform-l0-impulse,0.02,True,max;58,3960
uniform-l0-impulse,0.05,True,max;50,2089
uniform-l0-impulse,0.1,True,max;45,3634
uniform-l0-impulse,0.2,True,max;39,0977
uniform-l0-impulse,0.5,True,max;34,5029
uniform-l0.5,50000000000.0,False,max;63,1579
uniform-l0.5,100000000000.0,False,max;56,3074
uniform-l0.5,200000000000.0,False,max;46,7001
uniform-l0.5,500000000000.0,False,max;37,0927
uniform-l0.5,1000000000000.0,False,max;33,9181
uniform-l0.5,2000000000000.0,False,max;32,5815
uniform-l1,20000.0,False,max;65,6642
uniform-l1,50000.0,False,max;64,1604
uniform-l1,100000.0,False,max;58,1454
uniform-l1,200000.0,False,max;47,5355
uniform-l1,500000.0,False,max;35,9231
uniform-l1,1000000.0,False,max;33,3333
uniform-l2,20.0,False,max;65,9148
uniform-l2,50.0,False,max;65,3300
uniform-l2,100.0,False,max;59,1479
uniform-l2,200.0,False,max;50,5430
uniform-l2,500.0,False,max;36,0902
uniform-l2,1000.0,False,max;32,5815
uniform-l10,0.1,False,max;65,3300
uniform-l10,0.2,False,max;64,4946
uniform-l10,0.5,False,max;59,1479
uniform-l10,1.0,False,max;48,8722
uniform-l10,2.0,False,max;37,2598
uniform-l10,5.0,False,max;32,4979
uniform-l50,0.02,False,max;65,5806
uniform-l50,0.05,False,max;65,7477
uniform-l50,0.1,False,max;64,3275
uniform-l50,0.2,False,max;57,8112
uniform-l50,0.5,False,max;42,7736
uniform-l50,1.0,False,max;34,0852
uniform-linf,0.02,False,max;65,4971
uniform-linf,0.05,False,max;65,4135
uniform-linf,0.1,False,max;63,0744
uniform-linf,0.2,False,max;54,3860
uniform-linf,0.5,False,max;38,9307
uniform-linf,1.0,False,max;32,9992
Class Separation Robustness;57,9226
imperceptible Robustness;65,1490
Average p-norm robustness;50,7360
