;config_44_avg
Standard_Acc;72,8123
RMSCE;0,1210
gaussian_noise;68,4768
shot_noise;69,4040
impulse_noise;70,9272
defocus_blur;52,3179
glass_blur;46,6887
motion_blur;53,5099
zoom_blur;45,1656
snow;11,6556
frost;20,9272
fog;32,1854
brightness;45,3642
contrast;30,9934
elastic_transform;62,2517
pixelate;66,5563
jpeg_compression;71,9868
speckle_noise;72,1192
gaussian_blur;43,7086
spatter;64,2384
saturate;36,6225
Acc_C-all-19;50,7947
Acc_C-original-15;49,8940
Acc_C-bar-10;10,0689
Acc_all-ex-pixelwise-noise-24;31,0056
RMSCE_C;0,1125
uniform-l1,4753,False,max;64,3287
uniform-l2,8.51,False,max;64,4623
uniform-linf,0.39415,False,max;53,7742
uniform-l0.5,25000000000.0,True,max;64,3287
uniform-l1,40000.0,True,max;64,2619
uniform-l2,40.0,True,max;64,3287
uniform-l10,0.2,True,max;64,3955
uniform-l50,0.08,True,max;64,9299
uniform-linf,0.03,True,max;64,7963
uniform-l0-impulse,0.01,True,max;64,2619
uniform-l0-impulse,0.02,True,max;64,6627
uniform-l0-impulse,0.05,True,max;65,1303
uniform-l0-impulse,0.1,True,max;62,7255
uniform-l0-impulse,0.2,True,max;60,4542
uniform-l0-impulse,0.5,True,max;50,9018
uniform-l0.5,50000000000.0,False,max;63,9947
uniform-l0.5,100000000000.0,False,max;62,0574
uniform-l0.5,200000000000.0,False,max;58,9178
uniform-l0.5,500000000000.0,False,max;52,4382
uniform-l0.5,1000000000000.0,False,max;43,9546
uniform-l0.5,2000000000000.0,False,max;32,9993
uniform-l1,20000.0,False,max;64,8631
uniform-l1,50000.0,False,max;63,5271
uniform-l1,100000.0,False,max;62,2578
uniform-l1,200000.0,False,max;59,4522
uniform-l1,500000.0,False,max;49,2318
uniform-l1,1000000.0,False,max;37,5418
uniform-l2,20.0,False,max;64,5959
uniform-l2,50.0,False,max;64,1951
uniform-l2,100.0,False,max;62,5251
uniform-l2,200.0,False,max;58,1162
uniform-l2,500.0,False,max;48,0962
uniform-l2,1000.0,False,max;34,4021
uniform-l10,0.1,False,max;64,4623
uniform-l10,0.2,False,max;65,0635
uniform-l10,0.5,False,max;62,6587
uniform-l10,1.0,False,max;56,1122
uniform-l10,2.0,False,max;48,0294
uniform-l10,5.0,False,max;32,4649
uniform-l50,0.02,False,max;64,3287
uniform-l50,0.05,False,max;64,7295
uniform-l50,0.1,False,max;64,3955
uniform-l50,0.2,False,max;60,5210
uniform-l50,0.5,False,max;52,5718
uniform-l50,1.0,False,max;41,3494
uniform-linf,0.02,False,max;64,4623
uniform-linf,0.05,False,max;64,7295
uniform-linf,0.1,False,max;64,1283
uniform-linf,0.2,False,max;59,8530
uniform-linf,0.5,False,max;49,6326
uniform-linf,1.0,False,max;36,2725
Class Separation Robustness;60,8550
imperceptible Robustness;64,5068
Average p-norm robustness;56,3587
