;config_399_avg
Standard_Acc;79,5804
RMSCE;0,0976
gaussian_noise;74,6853
shot_noise;72,5874
impulse_noise;73,0070
defocus_blur;85,1748
glass_blur;83,4965
motion_blur;82,2378
zoom_blur;83,6364
snow;37,6224
frost;45,7343
fog;53,0070
brightness;43,6364
contrast;62,5175
elastic_transform;77,9021
pixelate;79,1608
jpeg_compression;79,4406
speckle_noise;73,4266
gaussian_blur;86,4336
spatter;75,1049
saturate;73,8462
blue_noise_sample;72,5874
brownish_noise;69,2308
caustic_refraction;77,7622
checkerboard_cutout;73,9860
cocentric_sine_waves;78,1818
inverse_sparkles;45,4545
perlin_noise;66,5734
plasma_noise;63,3566
single_frequency_greyscale;76,3636
sparkles;75,6643
Acc_C-all-19;70,6662
Acc_C-original-15;68,9231
Acc_C-bar-10;69,9161
Acc_all-ex-pixelwise-noise-24;69,8135
RMSCE_C;0,1418
uniform-l1,938.9,False,max;80,0000
uniform-l2,3.875,False,max;79,5804
uniform-linf,0.08893,False,max;77,6224
uniform-l0.5,200000000.0,True,max;79,1608
uniform-l1,2500.0,True,max;79,0210
uniform-l2,8.0,True,max;79,5804
uniform-l10,0.07,True,max;79,4406
uniform-l50,0.035,True,max;79,3007
uniform-linf,0.015,True,max;79,1608
uniform-l0-impulse,0.01,True,max;77,2028
uniform-l0-impulse,0.02,True,max;75,8042
uniform-l0-impulse,0.05,True,max;74,2657
uniform-l0-impulse,0.1,True,max;73,1469
uniform-l0-impulse,0.2,True,max;72,7273
uniform-l0-impulse,0.5,True,max;69,3706
uniform-l0.5,200000000.0,False,max;78,8811
uniform-l0.5,500000000.0,False,max;77,9021
uniform-l0.5,1000000000.0,False,max;75,5245
uniform-l0.5,2000000000.0,False,max;74,2657
uniform-l0.5,5000000000.0,False,max;71,6084
uniform-l0.5,10000000000.0,False,max;68,6713
uniform-l1,1000.0,False,max;79,5804
uniform-l1,5000.0,False,max;78,0420
uniform-l1,10000.0,False,max;75,5245
uniform-l1,20000.0,False,max;74,5455
uniform-l1,50000.0,False,max;71,8881
uniform-l1,100000.0,False,max;65,1748
uniform-l2,5.0,False,max;79,5804
uniform-l2,10.0,False,max;78,6014
uniform-l2,20.0,False,max;77,6224
uniform-l2,50.0,False,max;75,9441
uniform-l2,100.0,False,max;73,7063
uniform-l2,200.0,False,max;69,6503
uniform-l10,0.05,False,max;79,7203
uniform-l10,0.1,False,max;79,4406
uniform-l10,0.2,False,max;78,6014
uniform-l10,0.5,False,max;75,6643
uniform-l10,1.0,False,max;74,4056
uniform-l10,2.0,False,max;70,7692
uniform-l50,0.02,False,max;79,8601
uniform-l50,0.05,False,max;79,0210
uniform-l50,0.1,False,max;78,1818
uniform-l50,0.2,False,max;76,2238
uniform-l50,0.5,False,max;73,8462
uniform-l50,1.0,False,max;68,2517
uniform-linf,0.02,False,max;79,5804
uniform-linf,0.05,False,max;79,1608
uniform-linf,0.1,False,max;77,4825
uniform-linf,0.2,False,max;75,5245
uniform-linf,0.5,False,max;73,2867
uniform-linf,1.0,False,max;64,0559
Class Separation Robustness;79,0676
imperceptible Robustness;79,2774
Average p-norm robustness;75,0549
