;config_772_avg;config_772_std;config_772_run_0;config_772_run_1;config_772_run_2
Standard_Acc;99,5338;0,1744;99,5804;99,3007;99,7203
RMSCE;0,1265;0,0054;0,1316;0,1190;0,1287
gaussian_noise;81,1189;0,9955;81,6783;79,7203;81,9580
shot_noise;78,0420;2,7691;76,0839;81,9580;76,0839
impulse_noise;81,1189;1,7801;82,3776;82,3776;78,6014
defocus_blur;68,4848;3,5278;63,4965;71,0490;70,9091
glass_blur;73,4266;1,0466;72,0280;74,5455;73,7063
motion_blur;77,2494;1,9691;76,7832;79,8601;75,1049
zoom_blur;71,8881;2,0963;70,7692;74,8252;70,0699
snow;59,7203;4,1031;63,3566;61,8182;53,9860
frost;59,9534;1,1439;58,6014;61,3986;59,8601
fog;53,8462;1,6822;54,2657;51,6084;55,6643
brightness;60,9324;1,0611;59,4406;61,5385;61,8182
contrast;66,0606;10,6302;51,0490;74,2657;72,8671
elastic_transform;98,2284;0,3489;98,3217;97,7622;98,6014
pixelate;95,0583;2,1857;92,8671;94,2657;98,0420
jpeg_compression;99,5804;0,1142;99,5804;99,4406;99,7203
speckle_noise;77,5758;3,5937;75,1049;82,6573;74,9650
gaussian_blur;72,7273;2,2025;69,6503;73,8462;74,6853
spatter;79,7669;0,2637;79,5804;80,1399;79,5804
saturate;95,0117;2,3579;93,7063;93,0070;98,3217
blue_noise_sample;69,6970;2,7248;68,6713;73,4266;66,9930
brownish_noise;86,6667;2,5390;88,5315;83,0769;88,3916
caustic_refraction;92,3077;1,1247;91,1888;93,8462;91,8881
checkerboard_cutout;84,7086;1,9987;82,2378;84,7552;87,1329
cocentric_sine_waves;76,9697;2,8373;75,1049;80,9790;74,8252
inverse_sparkles;87,0862;2,9873;83,2168;90,4895;87,5524
perlin_noise;68,8578;3,6992;63,6364;71,7483;71,1888
plasma_noise;67,9720;1,9911;70,7692;66,8531;66,2937
single_frequency_greyscale;79,3473;1,5588;79,0210;81,3986;77,6224
sparkles;91,9347;0,6289;91,0490;92,3077;92,4476
Acc_C-all-19;76,3047;1,2448;74,6706;77,6886;76,5550
Acc_C-original-15;74,9806;1,2494;73,3800;76,4289;75,1329
Acc_C-bar-10;80,5548;1,0427;79,3427;81,8881;80,4336
Acc_all-ex-pixelwise-noise-24;77,8244;1,1908;76,1772;78,9510;78,3450
RMSCE_C;0,1076;0,0118;0,1069;0,0936;0,1224
uniform-l1,938.9,True,max;99,5338;0,1744;99,5804;99,3007;99,7203
uniform-l2,3.875,True,max;99,5338;0,1744;99,5804;99,3007;99,7203
uniform-linf,0.08893,True,max;94,8252;2,2753;93,2867;98,0420;93,1469
uniform-l0.5,200000000.0,True,max;99,5804;0,1142;99,5804;99,4406;99,7203
uniform-l1,2500.0,True,max;99,5338;0,1744;99,5804;99,3007;99,7203
uniform-l2,8.0,True,max;99,5338;0,1744;99,5804;99,3007;99,7203
uniform-l10,0.07,True,max;99,5338;0,1744;99,5804;99,3007;99,7203
uniform-l50,0.035,True,max;99,5338;0,1744;99,5804;99,3007;99,7203
