;config_369_avg;config_369_std;config_369_run_0;config_369_run_1;config_369_run_2
Standard_Acc;99,5338;0,0659;99,5804;99,5804;99,4406
RMSCE;0,1221;0,0043;0,1170;0,1219;0,1275
gaussian_noise;81,1655;1,4278;82,3776;79,1608;81,9580
shot_noise;77,6690;0,1744;77,4825;77,6224;77,9021
impulse_noise;78,7879;0,2377;79,0210;78,8811;78,4615
defocus_blur;71,1888;0,5934;70,7692;70,7692;72,0280
glass_blur;78,1352;2,9010;76,0839;82,2378;76,0839
motion_blur;81,1655;4,1870;84,1958;75,2448;84,0559
zoom_blur;80,0000;2,9271;76,6434;79,5804;83,7762
snow;63,4033;0,9301;64,1958;62,0979;63,9161
frost;59,9534;4,8143;63,4965;53,1469;63,2168
fog;45,7343;5,4968;53,1469;44,0559;40,0000
brightness;62,4709;6,7019;69,0909;53,2867;65,0350
contrast;57,1562;14,1166;69,9301;64,0559;37,4825
elastic_transform;98,5082;0,2874;98,8811;98,4615;98,1818
pixelate;97,3893;0,5274;96,6434;97,7622;97,7622
jpeg_compression;99,4872;0,1319;99,5804;99,5804;99,3007
speckle_noise;76,8298;2,3440;74,4056;80,0000;76,0839
gaussian_blur;74,4988;1,2103;74,2657;73,1469;76,0839
spatter;78,7413;0,5233;78,8811;79,3007;78,0420
saturate;93,7529;3,0435;89,5105;95,2448;96,5035
blue_noise_sample;69,8368;2,1435;68,2517;72,8671;68,3916
brownish_noise;87,9720;0,5710;87,2727;88,6713;87,9720
caustic_refraction;92,0746;0,6883;92,1678;91,1888;92,8671
checkerboard_cutout;88,3450;2,1496;89,6503;90,0699;85,3147
cocentric_sine_waves;75,7110;0,2874;76,0839;75,6643;75,3846
inverse_sparkles;88,5315;0,8919;87,8322;89,7902;87,9720
perlin_noise;69,1841;5,6064;64,4755;77,0629;66,0140
plasma_noise;67,8322;0,9955;66,9930;67,2727;69,2308
single_frequency_greyscale;79,3007;1,7580;76,9231;81,1189;79,8601
sparkles;92,3077;1,7801;91,0490;94,8252;91,0490
Acc_C-all-19;76,6335;0,8411;77,8211;75,9809;76,0986
Acc_C-original-15;75,4810;1,3851;77,4359;74,3963;74,6107
Acc_C-bar-10;81,1096;1,2405;80,0699;82,8531;80,4056
Acc_all-ex-pixelwise-noise-24;78,4518;0,5215;79,0734;78,4848;77,7972
RMSCE_C;0,1114;0,0081;0,1119;0,1013;0,1211
uniform-l1,938.9,False,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-l2,3.875,False,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-linf,0.08893,False,max;99,4872;0,2637;99,3007;99,8601;99,3007
uniform-l0.5,200000000.0,True,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-l1,2500.0,True,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-l2,8.0,True,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-l10,0.07,True,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-l50,0.035,True,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-linf,0.015,True,max;99,5338;0,0659;99,5804;99,5804;99,4406
uniform-l0-impulse,0.01,True,max;99,3007;0,5233;99,4406;99,8601;98,6014
uniform-l0-impulse,0.02,True,max;99,1142;0,9712;99,5804;100,0000;97,7622
uniform-l0-impulse,0.05,True,max;95,8974;0,9301;95,1049;95,3846;97,2028
uniform-l0-impulse,0.1,True,max;77,3427;1,3845;77,0629;75,8042;79,1608
