;config_367_avg
Standard_Acc;99,1711
RMSCE;0,1302
gaussian_noise;75,9441
shot_noise;72,7273
impulse_noise;77,0629
defocus_blur;74,9650
glass_blur;79,5804
motion_blur;82,5175
zoom_blur;88,5315
snow;62,7972
frost;58,8811
fog;51,8881
brightness;53,9860
contrast;76,3636
elastic_transform;98,4615
pixelate;98,6014
jpeg_compression;99,7203
speckle_noise;77,4825
gaussian_blur;74,2657
spatter;78,8811
saturate;91,1888
blue_noise_sample;74,4056
brownish_noise;76,5035
caustic_refraction;90,7692
checkerboard_cutout;82,6573
cocentric_sine_waves;72,7273
inverse_sparkles;86,1538
perlin_noise;79,3007
plasma_noise;63,7762
single_frequency_greyscale;77,9021
sparkles;93,5664
Acc_C-all-19;77,5709
Acc_C-original-15;76,8019
Acc_C-bar-10;79,7762
Acc_all-ex-pixelwise-noise-24;78,9161
RMSCE_C;0,1053
uniform-l1,938.9,False,max;99,1711
uniform-l2,3.875,False,max;99,1711
uniform-linf,0.08893,False,max;99,1711
uniform-l0.5,200000000.0,True,max;99,2464
uniform-l1,2500.0,True,max;99,2464
uniform-l2,8.0,True,max;99,2464
uniform-l10,0.07,True,max;99,2464
uniform-l50,0.035,True,max;99,1711
uniform-linf,0.015,True,max;99,1711
uniform-l0-impulse,0.01,True,max;98,7189
uniform-l0-impulse,0.02,True,max;94,7249
uniform-l0-impulse,0.05,True,max;84,0241
uniform-l0-impulse,0.1,True,max;73,4740
uniform-l0-impulse,0.2,True,max;66,5411
uniform-l0-impulse,0.5,True,max;56,6692
uniform-l0.5,200000000.0,False,max;99,2464
uniform-l0.5,500000000.0,False,max;98,0407
uniform-l0.5,1000000000.0,False,max;86,0588
uniform-l0.5,2000000000.0,False,max;70,6858
uniform-l0.5,5000000000.0,False,max;51,9216
uniform-l0.5,10000000000.0,False,max;56,6692
uniform-l1,1000.0,False,max;99,2464
uniform-l1,5000.0,False,max;99,2464
uniform-l1,10000.0,False,max;88,9224
uniform-l1,20000.0,False,max;69,9322
uniform-l1,50000.0,False,max;53,1274
uniform-l1,100000.0,False,max;56,6692
uniform-l2,5.0,False,max;99,1711
uniform-l2,10.0,False,max;99,2464
uniform-l2,20.0,False,max;98,8696
uniform-l2,50.0,False,max;74,6797
uniform-l2,100.0,False,max;63,7528
uniform-l2,200.0,False,max;56,6692
uniform-l10,0.05,False,max;99,1711
uniform-l10,0.1,False,max;99,1711
uniform-l10,0.2,False,max;99,0957
uniform-l10,0.5,False,max;79,4273
uniform-l10,1.0,False,max;67,5207
uniform-l10,2.0,False,max;56,6692
uniform-l50,0.02,False,max;99,1711
uniform-l50,0.05,False,max;99,2464
uniform-l50,0.1,False,max;99,0203
uniform-l50,0.2,False,max;83,2705
uniform-l50,0.5,False,max;61,7935
uniform-l50,1.0,False,max;56,6692
uniform-linf,0.02,False,max;99,1711
uniform-linf,0.05,False,max;99,2464
uniform-linf,0.1,False,max;97,8900
uniform-linf,0.2,False,max;75,6594
uniform-linf,0.5,False,max;51,9970
uniform-linf,1.0,False,max;56,6692
Class Separation Robustness;99,1711
imperceptible Robustness;99,2213
Average p-norm robustness;80,4087
