;config_362_avg
Standard_Acc;99,0957
RMSCE;0,1409
gaussian_noise;90,2098
shot_noise;91,0490
impulse_noise;91,1888
defocus_blur;70,3497
glass_blur;78,0420
motion_blur;80,8392
zoom_blur;80,1399
snow;44,7552
frost;42,6573
fog;40,6993
brightness;41,6783
contrast;73,8462
elastic_transform;95,8042
pixelate;91,7483
jpeg_compression;99,0210
speckle_noise;95,3846
gaussian_blur;72,5874
spatter;85,1748
saturate;89,9301
blue_noise_sample;88,6713
brownish_noise;86,4336
caustic_refraction;91,6084
checkerboard_cutout;86,8531
cocentric_sine_waves;80,4196
inverse_sparkles;82,3776
perlin_noise;74,1259
plasma_noise;62,9371
single_frequency_greyscale;83,2168
sparkles;91,0490
Acc_C-all-19;76,5845
Acc_C-original-15;74,1352
Acc_C-bar-10;82,7692
Acc_all-ex-pixelwise-noise-24;76,0956
RMSCE_C;0,1170
uniform-l1,938.9,False,max;99,0957
uniform-l2,3.875,False,max;99,1711
uniform-linf,0.08893,False,max;99,0957
uniform-l0.5,200000000.0,True,max;99,2464
uniform-l1,2500.0,True,max;99,3218
uniform-l2,8.0,True,max;99,2464
uniform-l10,0.07,True,max;99,0957
uniform-l50,0.035,True,max;99,2464
uniform-linf,0.015,True,max;99,1711
uniform-l0-impulse,0.01,True,max;98,8696
uniform-l0-impulse,0.02,True,max;98,1914
uniform-l0-impulse,0.05,True,max;97,2118
uniform-l0-impulse,0.1,True,max;92,0874
uniform-l0-impulse,0.2,True,max;83,8734
uniform-l0-impulse,0.5,True,max;71,9668
uniform-l0.5,200000000.0,False,max;99,2464
uniform-l0.5,500000000.0,False,max;99,1711
uniform-l0.5,1000000000.0,False,max;98,1914
uniform-l0.5,2000000000.0,False,max;95,1017
uniform-l0.5,5000000000.0,False,max;76,4883
uniform-l0.5,10000000000.0,False,max;65,2600
uniform-l1,1000.0,False,max;99,0957
uniform-l1,5000.0,False,max;99,1711
uniform-l1,10000.0,False,max;99,0957
uniform-l1,20000.0,False,max;96,3828
uniform-l1,50000.0,False,max;75,5087
uniform-l1,100000.0,False,max;70,8365
uniform-l2,5.0,False,max;99,0957
uniform-l2,10.0,False,max;99,1711
uniform-l2,20.0,False,max;99,0957
uniform-l2,50.0,False,max;98,1914
uniform-l2,100.0,False,max;81,3112
uniform-l2,200.0,False,max;66,1643
uniform-l10,0.05,False,max;99,0957
uniform-l10,0.1,False,max;99,1711
uniform-l10,0.2,False,max;99,1711
uniform-l10,0.5,False,max;98,9450
uniform-l10,1.0,False,max;86,3602
uniform-l10,2.0,False,max;70,5350
uniform-l50,0.02,False,max;99,0957
uniform-l50,0.05,False,max;99,1711
uniform-l50,0.1,False,max;99,0957
uniform-l50,0.2,False,max;99,0957
uniform-l50,0.5,False,max;78,2216
uniform-l50,1.0,False,max;66,0889
uniform-linf,0.02,False,max;99,1711
uniform-linf,0.05,False,max;99,0957
uniform-linf,0.1,False,max;99,0203
uniform-linf,0.2,False,max;98,9450
uniform-linf,0.5,False,max;69,1786
uniform-linf,1.0,False,max;69,8568
Class Separation Robustness;99,1208
imperceptible Robustness;99,2213
Average p-norm robustness;90,1927
