;config_373_avg
Standard_Acc;93,8462
RMSCE;0,1727
gaussian_noise;90,4895
shot_noise;91,3287
impulse_noise;93,1469
defocus_blur;71,7483
glass_blur;76,0839
motion_blur;76,6434
zoom_blur;71,3287
snow;60,2797
frost;58,8811
fog;63,0769
brightness;56,5035
contrast;63,3566
elastic_transform;91,4685
pixelate;91,3287
jpeg_compression;93,8462
speckle_noise;90,7692
gaussian_blur;73,7063
spatter;85,3147
saturate;90,3497
blue_noise_sample;85,7343
brownish_noise;81,5385
caustic_refraction;89,2308
checkerboard_cutout;71,8881
cocentric_sine_waves;83,4965
inverse_sparkles;70,9091
perlin_noise;67,9720
plasma_noise;66,7133
single_frequency_greyscale;83,3566
sparkles;86,9930
Acc_C-all-19;78,4026
Acc_C-original-15;76,6340
Acc_C-bar-10;78,7832
Acc_all-ex-pixelwise-noise-24;76,0839
RMSCE_C;0,1219
uniform-l1,938.9,False,max;93,7063
uniform-l2,3.875,False,max;93,8462
uniform-linf,0.08893,False,max;93,4266
uniform-l0.5,200000000.0,True,max;93,7063
uniform-l1,2500.0,True,max;93,7063
uniform-l2,8.0,True,max;93,7063
uniform-l10,0.07,True,max;93,8462
uniform-l50,0.035,True,max;93,7063
uniform-linf,0.015,True,max;93,7063
uniform-l0-impulse,0.01,True,max;93,2867
uniform-l0-impulse,0.02,True,max;92,7273
uniform-l0-impulse,0.05,True,max;92,5874
uniform-l0-impulse,0.1,True,max;92,5874
uniform-l0-impulse,0.2,True,max;92,8671
uniform-l0-impulse,0.5,True,max;69,7902
uniform-l0.5,200000000.0,False,max;93,5664
uniform-l0.5,500000000.0,False,max;93,0070
uniform-l0.5,1000000000.0,False,max;92,4476
uniform-l0.5,2000000000.0,False,max;91,7483
uniform-l0.5,5000000000.0,False,max;91,3287
uniform-l0.5,10000000000.0,False,max;69,2308
uniform-l1,1000.0,False,max;93,8462
uniform-l1,5000.0,False,max;93,2867
uniform-l1,10000.0,False,max;92,8671
uniform-l1,20000.0,False,max;90,3497
uniform-l1,50000.0,False,max;90,6294
uniform-l1,100000.0,False,max;63,4965
uniform-l2,5.0,False,max;93,8462
uniform-l2,10.0,False,max;93,7063
uniform-l2,20.0,False,max;92,8671
uniform-l2,50.0,False,max;91,3287
uniform-l2,100.0,False,max;86,1538
uniform-l2,200.0,False,max;76,5035
uniform-l10,0.05,False,max;93,8462
uniform-l10,0.1,False,max;93,7063
uniform-l10,0.2,False,max;93,5664
uniform-l10,0.5,False,max;92,4476
uniform-l10,1.0,False,max;86,1538
uniform-l10,2.0,False,max;84,6154
uniform-l50,0.02,False,max;93,8462
uniform-l50,0.05,False,max;93,5664
uniform-l50,0.1,False,max;93,9860
uniform-l50,0.2,False,max;92,8671
uniform-l50,0.5,False,max;83,7762
uniform-l50,1.0,False,max;66,9930
uniform-linf,0.02,False,max;93,7063
uniform-linf,0.05,False,max;93,8462
uniform-linf,0.1,False,max;93,4266
uniform-linf,0.2,False,max;92,4476
uniform-linf,0.5,False,max;83,6364
uniform-linf,1.0,False,max;63,3566
Class Separation Robustness;93,6597
imperceptible Robustness;93,7296
Average p-norm robustness;88,4249
