;config_7_avg
Standard_Acc;99,5804
RMSCE;0,1151
gaussian_noise;73,1469
shot_noise;76,9231
impulse_noise;71,7483
defocus_blur;64,0559
glass_blur;69,7902
motion_blur;69,0909
zoom_blur;69,6503
snow;59,4406
frost;63,3566
fog;53,0070
brightness;62,0979
contrast;65,8741
elastic_transform;98,3217
pixelate;89,2308
jpeg_compression;99,8601
speckle_noise;78,4615
gaussian_blur;69,6503
spatter;76,0839
saturate;93,2867
blue_noise_sample;69,5105
brownish_noise;85,3147
caustic_refraction;84,8951
checkerboard_cutout;83,7762
cocentric_sine_waves;73,5664
inverse_sparkles;69,6503
perlin_noise;72,1678
plasma_noise;65,4545
single_frequency_greyscale;75,1049
sparkles;80,6993
Acc_C-all-19;73,8462
Acc_C-original-15;72,3730
Acc_C-bar-10;76,0140
Acc_all-ex-pixelwise-noise-24;74,7261
RMSCE_C;0,1447
uniform-l1,938.9,True,max;99,5804
uniform-l2,3.875,True,max;99,5804
uniform-linf,0.08893,True,max;79,5804
uniform-l0.5,200000000.0,True,max;100,0000
uniform-l1,2500.0,True,max;100,0000
uniform-l2,8.0,True,max;100,0000
uniform-l10,0.07,True,max;99,7203
uniform-l50,0.035,True,max;99,5804
uniform-linf,0.015,True,max;99,7203
uniform-l0-impulse,0.01,True,max;100,0000
uniform-l0-impulse,0.02,True,max;99,7203
uniform-l0-impulse,0.05,True,max;73,8462
uniform-l0-impulse,0.1,True,max;69,7902
uniform-l0-impulse,0.2,True,max;67,6923
uniform-l0-impulse,0.5,True,max;63,3566
uniform-l0.5,200000000.0,False,max;100,0000
uniform-l0.5,500000000.0,False,max;99,8601
uniform-l0.5,1000000000.0,False,max;73,4266
uniform-l0.5,2000000000.0,False,max;69,6503
uniform-l0.5,5000000000.0,False,max;66,0140
uniform-l0.5,10000000000.0,False,max;63,3566
uniform-l1,1000.0,False,max;99,5804
uniform-l1,5000.0,False,max;100,0000
uniform-l1,10000.0,False,max;80,2797
uniform-l1,20000.0,False,max;69,6503
uniform-l1,50000.0,False,max;63,4965
uniform-l1,100000.0,False,max;63,6364
uniform-l2,5.0,False,max;99,5804
uniform-l2,10.0,False,max;100,0000
uniform-l2,20.0,False,max;100,0000
uniform-l2,50.0,False,max;70,2098
uniform-l2,100.0,False,max;67,6923
uniform-l2,200.0,False,max;63,3566
uniform-l10,0.05,False,max;99,7203
uniform-l10,0.1,False,max;99,8601
uniform-l10,0.2,False,max;100,0000
uniform-l10,0.5,False,max;70,6294
uniform-l10,1.0,False,max;67,8322
uniform-l10,2.0,False,max;63,3566
uniform-l50,0.02,False,max;99,5804
uniform-l50,0.05,False,max;100,0000
uniform-l50,0.1,False,max;100,0000
uniform-l50,0.2,False,max;74,1259
uniform-l50,0.5,False,max;66,5734
uniform-l50,1.0,False,max;63,3566
uniform-linf,0.02,False,max;99,7203
uniform-linf,0.05,False,max;100,0000
uniform-linf,0.1,False,max;99,8601
uniform-linf,0.2,False,max;70,3497
uniform-linf,0.5,False,max;64,7552
uniform-linf,1.0,False,max;63,7762
Class Separation Robustness;92,9138
imperceptible Robustness;99,8368
Average p-norm robustness;81,6117
