time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
38,3689;50,2550;0,7382;56,6692;0,6896;63,3229;56,6692;63,3229
74,9242;53,0878;0,7078;43,4062;0,7281;36,8339;43,4062;36,8339
114,1907;52,7668;0,7187;56,7445;0,7209;63,4796;56,7445;63,4796
158,3888;51,1804;0,9538;56,6692;0,9144;63,6102;56,6692;63,6102
194,8667;50,2927;1,1565;43,3308;0,8810;36,3898;43,3308;36,3898
228,8364;50,8593;1,1335;43,3308;2,4165;36,3898;43,3308;36,3898
263,7489;51,1237;1,7662;56,6692;1,2416;63,6102;56,6692;63,6102
297,5295;51,2937;0,9559;56,6692;7,8071;63,6102;56,6692;63,6102
330,7329;50,7649;1,3620;55,6142;0,6846;61,8077;55,6142;61,8077
371,4777;52,1813;0,8153;57,2720;0,6946;57,1317;57,2720;57,1317
412,9478;54,4287;0,7390;44,4612;7,2030;44,3312;44,4612;44,3312
448,2337;54,8253;0,7327;43,3308;0,7134;36,3898;43,3308;36,3898
482,4457;58,8102;0,6867;70,0075;0,6172;67,8161;70,0075;67,8161
517,1638;59,6223;0,6872;56,6692;0,6479;61,7294;56,6692;61,7294
552,2668;59,8111;0,6789;85,2298;0,5422;71,2121;85,2298;71,2121
585,1402;63,7205;0,6724;71,9668;0,6351;68,4169;71,9668;68,4169
633,9020;66,5722;0,6424;90,5049;0,4329;67,8161;90,5049;67,8161
676,0733;71,7092;0,6153;90,3542;0,3181;76,1233;90,3542;76,1233
710,6855;71,8980;0,6025;92,0874;0,2723;75,6270;92,0874;75,6270
742,6942;74,3532;0,5792;92,8410;0,2949;74,7388;92,8410;74,7388
774,4970;73,6733;0,5837;79,4273;0,4510;71,0031;79,4273;71,0031
806,8910;75,9773;0,5652;89,3745;0,3832;73,3020;89,3745;73,3020
839,9789;76,0718;0,5561;85,1545;0,3469;72,9101;85,1545;72,9101
879,0247;77,3749;0,5468;94,2728;0,2876;74,7910;94,2728;74,7910
917,6812;77,3938;0,5501;95,1771;0,2223;73,5893;95,1771;73,5893
952,3567;78,6780;0,5394;88,6963;0,3067;69,4096;88,6963;69,4096
986,8523;78,5080;0,5426;80,7084;0,3714;68,9133;80,7084;68,9133
1020,5250;80,3211;0,5238;98,5682;0,2004;74,6082;98,5682;74,6082
1054,2211;77,8470;0,5410;85,3052;0,3832;69,1484;85,3052;69,1484
1088,1670;78,6780;0,5282;78,2969;0,4224;69,5925;78,2969;69,5925
1126,5718;81,2465;0,5083;98,1161;0,1634;80,2247;98,1161;80,2247
1162,9961;80,1511;0,5267;90,7310;0,3121;67,1369;90,7310;67,1369
1199,7263;81,7375;0,5130;99,0957;0,1788;77,2989;99,0957;77,2989
1232,9769;82,9462;0,4918;93,0671;0,2382;72,7011;93,0671;72,7011
1267,5550;82,0774;0,5069;94,5742;0,2332;74,6343;94,5742;74,6343
1301,2296;82,9839;0,4934;79,2012;0,4655;62,2780;79,2012;62,2780
1358,0166;83,5883;0,4880;99,2464;0,1503;77,6385;99,2464;77,6385
1433,2980;83,7205;0,4907;99,6232;0,1687;76,3062;99,6986;78,5005
1486,2180;84,2304;0,4901;90,8063;0,3735;71,3689;96,9857;80,4598
1537,1085;84,3059;0,4825;95,9307;0,1939;74,3208;93,5192;75,9927
1586,3277;83,6449;0,4864;96,1567;0,2069;77,2466;89,7513;71,7868
1636,0664;82,3418;0,4966;99,3971;0,1514;74,5037;99,0957;80,6165
1700,2342;85,0047;0,4777;99,5479;0,1659;73,7200;98,0407;80,6426
1752,3501;84,6648;0,4838;88,1688;0,3198;73,1452;97,9653;71,4995
1801,6635;83,9282;0,4836;96,1567;0,3212;73,6416;95,4032;73,7200
1852,4968;85,2502;0,4749;97,1364;0,2119;74,1902;99,6986;77,2205
1904,5658;85,2880;0,4735;99,6232;0,1513;78,8140;99,2464;75,0784
1964,7919;85,5335;0,4754;73,9261;0,5293;56,9488;92,0874;71,4995
2014,4765;84,0604;0,4796;87,4906;0,3385;71,9958;61,5674;65,6479
2066,9767;84,4381;0,4798;61,7935;0,6227;62,0167;97,1364;77,0637
