;config_350_avg
Standard_Acc;99,6986
RMSCE;0,1210
gaussian_noise;71,1888
shot_noise;72,7273
impulse_noise;73,0070
defocus_blur;67,1329
glass_blur;75,1049
motion_blur;79,8601
zoom_blur;79,4406
snow;47,5524
frost;41,9580
fog;44,0559
brightness;48,2517
contrast;42,7972
elastic_transform;98,1818
pixelate;94,4056
jpeg_compression;99,8601
speckle_noise;74,2657
gaussian_blur;70,9091
spatter;74,1259
saturate;97,2028
blue_noise_sample;65,7343
brownish_noise;93,2867
caustic_refraction;86,7133
checkerboard_cutout;85,5944
cocentric_sine_waves;71,1888
inverse_sparkles;79,7203
perlin_noise;80,8392
plasma_noise;68,8112
single_frequency_greyscale;76,2238
sparkles;94,8252
Acc_C-all-19;71,1594
Acc_C-original-15;69,0350
Acc_C-bar-10;80,2937
Acc_all-ex-pixelwise-noise-24;74,9184
RMSCE_C;0,1122
uniform-l1,938.9,False,max;99,6986
uniform-l2,3.875,False,max;99,6986
uniform-linf,0.08893,False,max;99,0203
uniform-l0.5,200000000.0,True,max;99,6986
uniform-l1,2500.0,True,max;99,6986
uniform-l2,8.0,True,max;99,6986
uniform-l10,0.07,True,max;99,6986
uniform-l50,0.035,True,max;99,6232
uniform-linf,0.015,True,max;99,6986
uniform-l0-impulse,0.01,True,max;98,4175
uniform-l0-impulse,0.02,True,max;91,1078
uniform-l0-impulse,0.05,True,max;75,4333
uniform-l0-impulse,0.1,True,max;68,9525
uniform-l0-impulse,0.2,True,max;57,7242
uniform-l0-impulse,0.5,True,max;56,7445
uniform-l0.5,200000000.0,False,max;99,6986
uniform-l0.5,500000000.0,False,max;96,3828
uniform-l0.5,1000000000.0,False,max;69,1786
uniform-l0.5,2000000000.0,False,max;66,0889
uniform-l0.5,5000000000.0,False,max;56,5938
uniform-l0.5,10000000000.0,False,max;56,9706
uniform-l1,1000.0,False,max;99,6986
uniform-l1,5000.0,False,max;99,1711
uniform-l1,10000.0,False,max;72,3436
uniform-l1,20000.0,False,max;65,3353
uniform-l1,50000.0,False,max;56,5185
uniform-l1,100000.0,False,max;56,8199
uniform-l2,5.0,False,max;99,6986
uniform-l2,10.0,False,max;99,6986
uniform-l2,20.0,False,max;98,5682
uniform-l2,50.0,False,max;65,4107
uniform-l2,100.0,False,max;64,2050
uniform-l2,200.0,False,max;57,4228
uniform-l10,0.05,False,max;99,6986
uniform-l10,0.1,False,max;99,6986
uniform-l10,0.2,False,max;99,6986
uniform-l10,0.5,False,max;66,2396
uniform-l10,1.0,False,max;65,0339
uniform-l10,2.0,False,max;57,7995
uniform-l50,0.02,False,max;99,6986
uniform-l50,0.05,False,max;99,6986
uniform-l50,0.1,False,max;99,1711
uniform-l50,0.2,False,max;66,7671
uniform-l50,0.5,False,max;64,0543
uniform-l50,1.0,False,max;56,8953
uniform-linf,0.02,False,max;99,6986
uniform-linf,0.05,False,max;99,6986
uniform-linf,0.1,False,max;95,9307
uniform-linf,0.2,False,max;65,4861
uniform-linf,0.5,False,max;61,5674
uniform-linf,1.0,False,max;56,7445
Class Separation Robustness;99,4725
imperceptible Robustness;99,6860
Average p-norm robustness;78,1372
