;config_357_avg
Standard_Acc;99,1711
RMSCE;0,1369
gaussian_noise;90,9091
shot_noise;80,4196
impulse_noise;81,8182
defocus_blur;73,8462
glass_blur;77,0629
motion_blur;82,6573
zoom_blur;82,2378
snow;61,9580
frost;58,3217
fog;55,2448
brightness;61,3986
contrast;65,3147
elastic_transform;97,4825
pixelate;99,0210
jpeg_compression;99,1608
speckle_noise;96,6434
gaussian_blur;78,3217
spatter;86,7133
saturate;95,8042
blue_noise_sample;90,0699
brownish_noise;88,9510
caustic_refraction;93,8462
checkerboard_cutout;86,7133
cocentric_sine_waves;74,4056
inverse_sparkles;81,2587
perlin_noise;69,2308
plasma_noise;69,6503
single_frequency_greyscale;83,4965
sparkles;92,3077
Acc_C-all-19;80,2282
Acc_C-original-15;77,7902
Acc_C-bar-10;82,9930
Acc_all-ex-pixelwise-noise-24;79,7669
RMSCE_C;0,1101
uniform-l1,938.9,False,max;99,1711
uniform-l2,3.875,False,max;99,1711
uniform-linf,0.08893,False,max;98,5682
uniform-l0.5,200000000.0,True,max;99,0957
uniform-l1,2500.0,True,max;99,1711
uniform-l2,8.0,True,max;99,0957
uniform-l10,0.07,True,max;99,1711
uniform-l50,0.035,True,max;99,1711
uniform-linf,0.015,True,max;99,1711
uniform-l0-impulse,0.01,True,max;97,8146
uniform-l0-impulse,0.02,True,max;94,7249
uniform-l0-impulse,0.05,True,max;88,8470
uniform-l0-impulse,0.1,True,max;79,2766
uniform-l0-impulse,0.2,True,max;80,3316
uniform-l0-impulse,0.5,True,max;59,0053
uniform-l0.5,200000000.0,False,max;99,0957
uniform-l0.5,500000000.0,False,max;98,7943
uniform-l0.5,1000000000.0,False,max;95,7800
uniform-l0.5,2000000000.0,False,max;86,2849
uniform-l0.5,5000000000.0,False,max;88,9977
uniform-l0.5,10000000000.0,False,max;58,0256
uniform-l1,1000.0,False,max;99,1711
uniform-l1,5000.0,False,max;98,8696
uniform-l1,10000.0,False,max;97,5132
uniform-l1,20000.0,False,max;90,4295
uniform-l1,50000.0,False,max;79,4273
uniform-l1,100000.0,False,max;57,1967
uniform-l2,5.0,False,max;99,1711
uniform-l2,10.0,False,max;99,0957
uniform-l2,20.0,False,max;98,5682
uniform-l2,50.0,False,max;96,5335
uniform-l2,100.0,False,max;85,3052
uniform-l2,200.0,False,max;58,1763
uniform-l10,0.05,False,max;99,1711
uniform-l10,0.1,False,max;99,1711
uniform-l10,0.2,False,max;98,9450
uniform-l10,0.5,False,max;97,8146
uniform-l10,1.0,False,max;88,8470
uniform-l10,2.0,False,max;58,7038
uniform-l50,0.02,False,max;99,1711
uniform-l50,0.05,False,max;99,0957
uniform-l50,0.1,False,max;98,6436
uniform-l50,0.2,False,max;97,9653
uniform-l50,0.5,False,max;86,3602
uniform-l50,1.0,False,max;56,7445
uniform-linf,0.02,False,max;99,1711
uniform-linf,0.05,False,max;99,0203
uniform-linf,0.1,False,max;98,6436
uniform-linf,0.2,False,max;97,3625
uniform-linf,0.5,False,max;85,3052
uniform-linf,1.0,False,max;56,9706
Class Separation Robustness;98,9701
imperceptible Robustness;99,1459
Average p-norm robustness;88,1796
