;config_459_avg
Standard_Acc;75,7609
RMSCE;0,0695
gaussian_noise;34,6000
shot_noise;32,1000
impulse_noise;31,2000
defocus_blur;21,5000
glass_blur;26,5000
motion_blur;36,6000
zoom_blur;34,9000
snow;31,8000
frost;33,9000
fog;47,9000
brightness;56,1000
contrast;27,4000
elastic_transform;67,6000
pixelate;49,8000
jpeg_compression;51,4000
speckle_noise;39,4000
gaussian_blur;23,8000
spatter;41,4000
saturate;44,0000
blue_noise_sample;33,6000
brownish_noise;51,2000
caustic_refraction;59,1000
checkerboard_cutout;34,0000
cocentric_sine_waves;23,3000
inverse_sparkles;27,3000
perlin_noise;50,2000
plasma_noise;23,9000
single_frequency_greyscale;34,4000
sparkles;70,5000
Acc_C-all-19;38,5211
Acc_C-original-15;38,8867
Acc_C-bar-10;40,7500
Acc_all-ex-pixelwise-noise-24;40,3542
RMSCE_C;0,1541
uniform-l1,2614.2,False,max;74,9228
uniform-l2,9.093,False,max;74,9338
uniform-linf,0.10237,False,max;67,2034
uniform-l0.5,200000000.0,True,max;75,1544
uniform-l1,2500.0,True,max;75,2206
uniform-l2,11.0,True,max;74,3494
uniform-l10,0.11,True,max;75,1323
uniform-l50,0.06,True,max;74,2501
uniform-linf,0.03,True,max;74,1288
uniform-l0-impulse,0.01,True,max;68,5598
uniform-l0-impulse,0.02,True,max;59,4177
uniform-l0-impulse,0.05,True,max;39,0053
uniform-l0-impulse,0.1,True,max;27,6577
uniform-l0-impulse,0.2,True,max;23,3458
uniform-l0-impulse,0.5,True,max;18,1738
uniform-l0.5,200000000.0,False,max;75,0551
uniform-l0.5,500000000.0,False,max;67,8981
uniform-l0.5,1000000000.0,False,max;43,1628
uniform-l0.5,2000000000.0,False,max;26,1579
uniform-l0.5,5000000000.0,False,max;21,7137
uniform-l0.5,10000000000.0,False,max;18,0635
uniform-l1,1000.0,False,max;75,6727
uniform-l1,5000.0,False,max;71,0962
uniform-l1,10000.0,False,max;50,1323
uniform-l1,20000.0,False,max;26,7424
uniform-l1,50000.0,False,max;20,1147
uniform-l1,100000.0,False,max;17,1262
uniform-l2,5.0,False,max;75,7278
uniform-l2,10.0,False,max;74,6361
uniform-l2,20.0,False,max;69,7618
uniform-l2,50.0,False,max;36,0498
uniform-l2,100.0,False,max;23,2576
uniform-l2,200.0,False,max;18,3172
uniform-l10,0.05,False,max;75,6176
uniform-l10,0.1,False,max;75,3419
uniform-l10,0.2,False,max;71,6696
uniform-l10,0.5,False,max;43,3833
uniform-l10,1.0,False,max;23,8752
uniform-l10,2.0,False,max;18,5598
uniform-l50,0.02,False,max;75,6617
uniform-l50,0.05,False,max;74,8236
uniform-l50,0.1,False,max;70,1809
uniform-l50,0.2,False,max;47,6070
uniform-l50,0.5,False,max;23,1694
uniform-l50,1.0,False,max;17,7658
uniform-linf,0.02,False,max;75,7499
uniform-linf,0.05,False,max;74,5148
uniform-linf,0.1,False,max;67,4019
uniform-linf,0.2,False,max;39,8544
uniform-linf,0.5,False,max;23,2135
uniform-linf,1.0,False,max;17,0820
Class Separation Robustness;72,3533
imperceptible Robustness;74,7059
Average p-norm robustness;46,7219
