;config_492_avg
Standard_Acc;79,7383
RMSCE;0,0413
gaussian_noise;62,9469
shot_noise;59,1349
impulse_noise;64,6652
defocus_blur;20,6399
glass_blur;21,6670
motion_blur;32,7079
zoom_blur;33,7744
snow;9,3028
frost;10,3693
fog;14,0233
brightness;28,7182
contrast;12,1272
elastic_transform;69,4647
pixelate;58,1276
jpeg_compression;56,2710
speckle_noise;68,2007
gaussian_blur;20,3832
spatter;34,2287
saturate;12,7395
blue_noise_sample;36,1643
brownish_noise;26,1505
caustic_refraction;45,3091
checkerboard_cutout;45,2894
cocentric_sine_waves;21,7460
inverse_sparkles;18,2500
perlin_noise;32,1548
plasma_noise;9,3423
single_frequency_greyscale;32,4511
sparkles;63,2036
Acc_C-all-19;36,2891
Acc_C-original-15;36,9294
Acc_C-bar-10;33,0061
Acc_all-ex-pixelwise-noise-24;30,3517
RMSCE_C;0,3886
uniform-l1,2614.2,False,max;79,5599
uniform-l2,9.093,False,max;79,5202
uniform-linf,0.10237,False,max;78,9651
uniform-l0.5,200000000.0,True,max;79,6392
uniform-l1,2500.0,True,max;79,7978
uniform-l2,11.0,True,max;79,8573
uniform-l10,0.11,True,max;79,8573
uniform-l50,0.06,True,max;79,5599
uniform-linf,0.03,True,max;79,5599
uniform-l0-impulse,0.01,True,max;79,1832
uniform-l0-impulse,0.02,True,max;77,8152
uniform-l0-impulse,0.05,True,max;74,4052
uniform-l0-impulse,0.1,True,max;67,5654
uniform-l0-impulse,0.2,True,max;56,9191
uniform-l0-impulse,0.5,True,max;38,7986
uniform-l0.5,200000000.0,False,max;79,5004
uniform-l0.5,500000000.0,False,max;78,5884
uniform-l0.5,1000000000.0,False,max;75,3370
uniform-l0.5,2000000000.0,False,max;67,4861
uniform-l0.5,5000000000.0,False,max;47,6804
uniform-l0.5,10000000000.0,False,max;35,6265
uniform-l1,1000.0,False,max;79,7383
uniform-l1,5000.0,False,max;79,0642
uniform-l1,10000.0,False,max;76,8041
uniform-l1,20000.0,False,max;67,8033
uniform-l1,50000.0,False,max;43,7946
uniform-l1,100000.0,False,max;26,8041
uniform-l2,5.0,False,max;79,6987
uniform-l2,10.0,False,max;79,8374
uniform-l2,20.0,False,max;79,0246
uniform-l2,50.0,False,max;72,9580
uniform-l2,100.0,False,max;55,7098
uniform-l2,200.0,False,max;35,3093
uniform-l10,0.05,False,max;79,8176
uniform-l10,0.1,False,max;79,7978
uniform-l10,0.2,False,max;79,0246
uniform-l10,0.5,False,max;75,0000
uniform-l10,1.0,False,max;60,1507
uniform-l10,2.0,False,max;36,4195
uniform-l50,0.02,False,max;79,7780
uniform-l50,0.05,False,max;79,7383
uniform-l50,0.1,False,max;79,1039
uniform-l50,0.2,False,max;75,7534
uniform-l50,0.5,False,max;54,5599
uniform-l50,1.0,False,max;30,6106
uniform-linf,0.02,False,max;79,7185
uniform-linf,0.05,False,max;79,5797
uniform-linf,0.1,False,max;78,8065
uniform-linf,0.2,False,max;74,1475
uniform-linf,0.5,False,max;47,9976
uniform-linf,1.0,False,max;25,5749
Class Separation Robustness;79,3484
imperceptible Robustness;79,7119
Average p-norm robustness;65,5007
