;config_493_avg
Standard_Acc;78,3109
RMSCE;0,0674
gaussian_noise;47,6002
shot_noise;46,0201
impulse_noise;46,8299
defocus_blur;16,9662
glass_blur;21,1535
motion_blur;35,5520
zoom_blur;34,0312
snow;13,4703
frost;13,8653
fog;13,3518
brightness;32,1153
contrast;16,3934
elastic_transform;64,8035
pixelate;55,8365
jpeg_compression;51,6097
speckle_noise;54,9477
gaussian_blur;19,9091
spatter;42,5834
saturate;14,5368
blue_noise_sample;29,4884
brownish_noise;30,4365
caustic_refraction;58,4634
checkerboard_cutout;48,1730
cocentric_sine_waves;20,5017
inverse_sparkles;21,8250
perlin_noise;45,6449
plasma_noise;11,7124
single_frequency_greyscale;29,0144
sparkles;63,9542
Acc_C-all-19;33,7672
Acc_C-original-15;33,9733
Acc_C-bar-10;35,9214
Acc_all-ex-pixelwise-noise-24;32,3293
RMSCE_C;0,2833
uniform-l1,2614.2,False,max;77,7756
uniform-l2,9.093,False,max;77,9738
uniform-linf,0.10237,False,max;74,7224
uniform-l0.5,200000000.0,True,max;77,9540
uniform-l1,2500.0,True,max;77,9540
uniform-l2,11.0,True,max;77,8351
uniform-l10,0.11,True,max;77,8945
uniform-l50,0.06,True,max;77,3791
uniform-linf,0.03,True,max;77,7954
uniform-l0-impulse,0.01,True,max;76,0309
uniform-l0-impulse,0.02,True,max;72,7597
uniform-l0-impulse,0.05,True,max;61,1221
uniform-l0-impulse,0.1,True,max;44,6075
uniform-l0-impulse,0.2,True,max;32,5535
uniform-l0-impulse,0.5,True,max;24,4647
uniform-l0.5,200000000.0,False,max;77,7756
uniform-l0.5,500000000.0,False,max;74,9802
uniform-l0.5,1000000000.0,False,max;65,3450
uniform-l0.5,2000000000.0,False,max;43,4576
uniform-l0.5,5000000000.0,False,max;28,8660
uniform-l0.5,10000000000.0,False,max;22,0460
uniform-l1,1000.0,False,max;78,3109
uniform-l1,5000.0,False,max;76,2688
uniform-l1,10000.0,False,max;68,1007
uniform-l1,20000.0,False,max;44,5083
uniform-l1,50000.0,False,max;26,6059
uniform-l1,100000.0,False,max;18,8343
uniform-l2,5.0,False,max;78,2514
uniform-l2,10.0,False,max;77,8945
uniform-l2,20.0,False,max;75,7732
uniform-l2,50.0,False,max;58,3466
uniform-l2,100.0,False,max;33,4060
uniform-l2,200.0,False,max;22,6804
uniform-l10,0.05,False,max;78,2514
uniform-l10,0.1,False,max;78,1126
uniform-l10,0.2,False,max;76,5662
uniform-l10,0.5,False,max;64,4726
uniform-l10,1.0,False,max;37,0936
uniform-l10,2.0,False,max;22,8985
uniform-l50,0.02,False,max;78,3703
uniform-l50,0.05,False,max;77,7954
uniform-l50,0.1,False,max;76,0111
uniform-l50,0.2,False,max;67,2284
uniform-l50,0.5,False,max;33,8620
uniform-l50,1.0,False,max;20,5591
uniform-linf,0.02,False,max;78,3703
uniform-linf,0.05,False,max;77,4782
uniform-linf,0.1,False,max;75,0991
uniform-linf,0.2,False,max;62,1134
uniform-linf,0.5,False,max;30,4520
uniform-linf,1.0,False,max;18,3981
Class Separation Robustness;76,8239
imperceptible Robustness;77,8020
Average p-norm robustness;55,6220
