;config_474_avg
Standard_Acc;76,3283
RMSCE;0,0574
gaussian_noise;57,5746
shot_noise;56,9425
impulse_noise;57,8906
defocus_blur;18,4871
glass_blur;23,3261
motion_blur;33,1424
zoom_blur;30,3970
snow;31,3253
frost;32,7671
fog;47,9163
brightness;54,5131
contrast;27,0196
elastic_transform;67,3514
pixelate;57,3968
jpeg_compression;51,2739
speckle_noise;64,1517
gaussian_blur;20,1067
spatter;41,1416
saturate;39,2653
blue_noise_sample;37,1716
brownish_noise;45,2696
caustic_refraction;62,0778
checkerboard_cutout;34,6040
cocentric_sine_waves;24,3532
inverse_sparkles;28,3824
perlin_noise;52,0837
plasma_noise;19,0993
single_frequency_greyscale;38,0209
sparkles;69,5437
Acc_C-all-19;42,7363
Acc_C-original-15;43,1549
Acc_C-bar-10;41,0606
Acc_all-ex-pixelwise-noise-24;39,5360
RMSCE_C;0,1692
uniform-l1,2614.2,False,max;75,7335
uniform-l2,9.093,False,max;76,1499
uniform-linf,0.10237,False,max;73,9889
uniform-l0.5,200000000.0,True,max;75,9516
uniform-l1,2500.0,True,max;75,9516
uniform-l2,11.0,True,max;75,7732
uniform-l10,0.11,True,max;75,9715
uniform-l50,0.06,True,max;75,8921
uniform-linf,0.03,True,max;75,5551
uniform-l0-impulse,0.01,True,max;75,0397
uniform-l0-impulse,0.02,True,max;73,1761
uniform-l0-impulse,0.05,True,max;66,7922
uniform-l0-impulse,0.1,True,max;59,6550
uniform-l0-impulse,0.2,True,max;50,5551
uniform-l0-impulse,0.5,True,max;35,5868
uniform-l0.5,200000000.0,False,max;75,6741
uniform-l0.5,500000000.0,False,max;73,9691
uniform-l0.5,1000000000.0,False,max;69,1118
uniform-l0.5,2000000000.0,False,max;58,4060
uniform-l0.5,5000000000.0,False,max;43,8144
uniform-l0.5,10000000000.0,False,max;33,7629
uniform-l1,1000.0,False,max;76,2490
uniform-l1,5000.0,False,max;74,9802
uniform-l1,10000.0,False,max;70,7772
uniform-l1,20000.0,False,max;59,2387
uniform-l1,50000.0,False,max;40,8803
uniform-l1,100000.0,False,max;30,4124
uniform-l2,5.0,False,max;76,1301
uniform-l2,10.0,False,max;75,7534
uniform-l2,20.0,False,max;74,4647
uniform-l2,50.0,False,max;66,2371
uniform-l2,100.0,False,max;50,0793
uniform-l2,200.0,False,max;34,8929
uniform-l10,0.05,False,max;76,3680
uniform-l10,0.1,False,max;76,1301
uniform-l10,0.2,False,max;74,9802
uniform-l10,0.5,False,max;69,2109
uniform-l10,1.0,False,max;53,2117
uniform-l10,2.0,False,max;34,7938
uniform-l50,0.02,False,max;76,2094
uniform-l50,0.05,False,max;75,9715
uniform-l50,0.1,False,max;74,5242
uniform-l50,0.2,False,max;70,8168
uniform-l50,0.5,False,max;49,0484
uniform-l50,1.0,False,max;32,5139
uniform-linf,0.02,False,max;76,3085
uniform-linf,0.05,False,max;75,7534
uniform-linf,0.1,False,max;73,9294
uniform-linf,0.2,False,max;68,2197
uniform-linf,0.5,False,max;45,0436
uniform-linf,1.0,False,max;29,3814
Class Separation Robustness;75,2908
imperceptible Robustness;75,8492
Average p-norm robustness;61,3822
