;config_452_avg
Standard_Acc;78,2311
RMSCE;0,0524
gaussian_noise;34,1000
shot_noise;33,8000
impulse_noise;29,8000
defocus_blur;17,6000
glass_blur;25,8000
motion_blur;37,7000
zoom_blur;32,0000
snow;32,7000
frost;36,0000
fog;44,8000
brightness;58,1000
contrast;31,7000
elastic_transform;71,4000
pixelate;54,9000
jpeg_compression;51,1000
speckle_noise;42,7000
gaussian_blur;23,0000
spatter;43,4000
saturate;46,7000
blue_noise_sample;36,5000
brownish_noise;51,9000
caustic_refraction;58,6000
checkerboard_cutout;40,1000
cocentric_sine_waves;24,4000
inverse_sparkles;29,5000
perlin_noise;55,9000
plasma_noise;24,1000
single_frequency_greyscale;34,7000
sparkles;73,0000
Acc_C-all-19;39,3316
Acc_C-original-15;39,4333
Acc_C-bar-10;42,8700
Acc_all-ex-pixelwise-noise-24;41,6292
RMSCE_C;0,1574
uniform-l1,2614.2,False,max;77,8893
uniform-l2,9.093,False,max;77,7900
uniform-linf,0.10237,False,max;70,2139
uniform-l0.5,200000000.0,True,max;77,8011
uniform-l1,2500.0,True,max;77,8672
uniform-l2,11.0,True,max;77,5805
uniform-l10,0.11,True,max;78,0106
uniform-l50,0.06,True,max;77,3820
uniform-linf,0.03,True,max;77,4041
uniform-l0-impulse,0.01,True,max;71,3939
uniform-l0-impulse,0.02,True,max;62,5496
uniform-l0-impulse,0.05,True,max;41,9607
uniform-l0-impulse,0.1,True,max;26,6211
uniform-l0-impulse,0.2,True,max;20,3573
uniform-l0-impulse,0.5,True,max;10,2448
uniform-l0.5,200000000.0,False,max;77,8231
uniform-l0.5,500000000.0,False,max;70,2250
uniform-l0.5,1000000000.0,False,max;47,1769
uniform-l0.5,2000000000.0,False,max;25,2867
uniform-l0.5,5000000000.0,False,max;18,0415
uniform-l0.5,10000000000.0,False,max;8,9656
uniform-l1,1000.0,False,max;78,0768
uniform-l1,5000.0,False,max;73,6987
uniform-l1,10000.0,False,max;53,7384
uniform-l1,20000.0,False,max;26,1910
uniform-l1,50000.0,False,max;15,4389
uniform-l1,100000.0,False,max;8,1606
uniform-l2,5.0,False,max;78,3414
uniform-l2,10.0,False,max;77,6467
uniform-l2,20.0,False,max;72,3423
uniform-l2,50.0,False,max;38,9943
uniform-l2,100.0,False,max;20,4786
uniform-l2,200.0,False,max;9,5060
uniform-l10,0.05,False,max;78,1870
uniform-l10,0.1,False,max;77,8672
uniform-l10,0.2,False,max;74,8897
uniform-l10,0.5,False,max;47,5959
uniform-l10,1.0,False,max;21,6696
uniform-l10,2.0,False,max;10,1345
uniform-l50,0.02,False,max;78,2863
uniform-l50,0.05,False,max;77,8452
uniform-l50,0.1,False,max;73,0591
uniform-l50,0.2,False,max;51,3895
uniform-l50,0.5,False,max;20,4896
uniform-l50,1.0,False,max;8,3811
uniform-linf,0.02,False,max;78,3194
uniform-linf,0.05,False,max;77,4813
uniform-linf,0.1,False,max;70,2250
uniform-linf,0.2,False,max;44,1553
uniform-linf,0.5,False,max;18,8906
uniform-linf,1.0,False,max;8,1606
Class Separation Robustness;75,2978
imperceptible Robustness;77,6742
Average p-norm robustness;46,4354
