;config_479_avg
Standard_Acc;77,2601
RMSCE;0,0655
gaussian_noise;53,6243
shot_noise;51,9652
impulse_noise;54,4539
defocus_blur;23,0693
glass_blur;27,2566
motion_blur;39,2258
zoom_blur;38,6727
snow;31,5426
frost;36,6779
fog;46,1584
brightness;58,4436
contrast;26,3480
elastic_transform;70,7881
pixelate;60,9323
jpeg_compression;54,5329
speckle_noise;61,1890
gaussian_blur;22,7928
spatter;41,1614
saturate;42,0699
blue_noise_sample;39,6405
brownish_noise;46,3954
caustic_refraction;61,9001
checkerboard_cutout;37,4087
cocentric_sine_waves;26,1110
inverse_sparkles;36,1248
perlin_noise;55,3229
plasma_noise;19,4351
single_frequency_greyscale;37,9024
sparkles;71,4399
Acc_C-all-19;44,2581
Acc_C-original-15;44,9128
Acc_C-bar-10;43,1681
Acc_all-ex-pixelwise-noise-24;42,1547
RMSCE_C;0,1458
uniform-l1,2614.2,False,max;76,9627
uniform-l2,9.093,False,max;76,7645
uniform-linf,0.10237,False,max;73,9096
uniform-l0.5,200000000.0,True,max;76,7645
uniform-l1,2500.0,True,max;76,9033
uniform-l2,11.0,True,max;76,6059
uniform-l10,0.11,True,max;76,8438
uniform-l50,0.06,True,max;76,3878
uniform-linf,0.03,True,max;76,3481
uniform-l0-impulse,0.01,True,max;75,1784
uniform-l0-impulse,0.02,True,max;72,4227
uniform-l0-impulse,0.05,True,max;65,7216
uniform-l0-impulse,0.1,True,max;56,8002
uniform-l0-impulse,0.2,True,max;44,9247
uniform-l0-impulse,0.5,True,max;15,1864
uniform-l0.5,200000000.0,False,max;76,8438
uniform-l0.5,500000000.0,False,max;74,0087
uniform-l0.5,1000000000.0,False,max;67,6646
uniform-l0.5,2000000000.0,False,max;55,6106
uniform-l0.5,5000000000.0,False,max;37,9659
uniform-l0.5,10000000000.0,False,max;9,7740
uniform-l1,1000.0,False,max;77,1412
uniform-l1,5000.0,False,max;75,4956
uniform-l1,10000.0,False,max;69,5480
uniform-l1,20000.0,False,max;56,5821
uniform-l1,50000.0,False,max;32,5932
uniform-l1,100000.0,False,max;8,3664
uniform-l2,5.0,False,max;77,3592
uniform-l2,10.0,False,max;76,6257
uniform-l2,20.0,False,max;74,5044
uniform-l2,50.0,False,max;64,5321
uniform-l2,100.0,False,max;45,4996
uniform-l2,200.0,False,max;10,9040
uniform-l10,0.05,False,max;77,1610
uniform-l10,0.1,False,max;76,8041
uniform-l10,0.2,False,max;75,4560
uniform-l10,0.5,False,max;67,8628
uniform-l10,1.0,False,max;50,5353
uniform-l10,2.0,False,max;13,3822
uniform-l50,0.02,False,max;77,1213
uniform-l50,0.05,False,max;76,8041
uniform-l50,0.1,False,max;74,8612
uniform-l50,0.2,False,max;68,9730
uniform-l50,0.5,False,max;44,8850
uniform-l50,1.0,False,max;8,4655
uniform-linf,0.02,False,max;77,2601
uniform-linf,0.05,False,max;76,4473
uniform-linf,0.1,False,max;74,0682
uniform-linf,0.2,False,max;66,0190
uniform-linf,0.5,False,max;39,9683
uniform-linf,1.0,False,max;8,3664
Class Separation Robustness;75,8789
imperceptible Robustness;76,6422
Average p-norm robustness;56,5641
