;config_497_avg
Standard_Acc;74,5638
RMSCE;0,0834
gaussian_noise;55,6982
shot_noise;55,6785
impulse_noise;56,3105
defocus_blur;15,6429
glass_blur;23,2668
motion_blur;33,1622
zoom_blur;28,5799
snow;30,6735
frost;35,2360
fog;47,8175
brightness;54,6119
contrast;24,9457
elastic_transform;65,2775
pixelate;55,5797
jpeg_compression;52,0837
speckle_noise;62,6309
gaussian_blur;22,0818
spatter;42,0699
saturate;36,5396
blue_noise_sample;30,4167
brownish_noise;45,2499
caustic_refraction;62,5123
checkerboard_cutout;57,8313
cocentric_sine_waves;22,3583
inverse_sparkles;30,9105
perlin_noise;54,8884
plasma_noise;21,2720
single_frequency_greyscale;34,8015
sparkles;71,6374
Acc_C-all-19;41,9940
Acc_C-original-15;42,3043
Acc_C-bar-10;43,1878
Acc_all-ex-pixelwise-noise-24;40,3763
RMSCE_C;0,1706
uniform-l1,2614.2,False,max;73,9492
uniform-l2,9.093,False,max;74,2268
uniform-linf,0.10237,False,max;72,4822
uniform-l0.5,200000000.0,True,max;74,4052
uniform-l1,2500.0,True,max;73,9294
uniform-l2,11.0,True,max;74,1673
uniform-l10,0.11,True,max;74,1872
uniform-l50,0.06,True,max;74,0682
uniform-linf,0.03,True,max;73,9492
uniform-l0-impulse,0.01,True,max;73,0174
uniform-l0-impulse,0.02,True,max;71,2530
uniform-l0-impulse,0.05,True,max;66,2768
uniform-l0-impulse,0.1,True,max;58,5845
uniform-l0-impulse,0.2,True,max;49,6630
uniform-l0-impulse,0.5,True,max;32,6725
uniform-l0.5,200000000.0,False,max;74,2665
uniform-l0.5,500000000.0,False,max;72,1848
uniform-l0.5,1000000000.0,False,max;67,8232
uniform-l0.5,2000000000.0,False,max;57,2561
uniform-l0.5,5000000000.0,False,max;42,2086
uniform-l0.5,10000000000.0,False,max;32,0381
uniform-l1,1000.0,False,max;74,3061
uniform-l1,5000.0,False,max;73,6320
uniform-l1,10000.0,False,max;69,5876
uniform-l1,20000.0,False,max;58,2871
uniform-l1,50000.0,False,max;38,5607
uniform-l1,100000.0,False,max;30,2538
uniform-l2,5.0,False,max;74,2863
uniform-l2,10.0,False,max;74,1277
uniform-l2,20.0,False,max;72,8985
uniform-l2,50.0,False,max;64,7700
uniform-l2,100.0,False,max;49,0682
uniform-l2,200.0,False,max;33,5845
uniform-l10,0.05,False,max;74,3259
uniform-l10,0.1,False,max;74,4449
uniform-l10,0.2,False,max;73,3743
uniform-l10,0.5,False,max;67,7835
uniform-l10,1.0,False,max;52,6368
uniform-l10,2.0,False,max;33,6638
uniform-l50,0.02,False,max;74,4647
uniform-l50,0.05,False,max;74,1277
uniform-l50,0.1,False,max;73,1761
uniform-l50,0.2,False,max;68,5170
uniform-l50,0.5,False,max;48,4536
uniform-l50,1.0,False,max;32,0381
uniform-linf,0.02,False,max;74,5638
uniform-linf,0.05,False,max;74,0682
uniform-linf,0.1,False,max;72,5813
uniform-linf,0.2,False,max;66,7328
uniform-linf,0.5,False,max;43,4377
uniform-linf,1.0,False,max;28,6281
Class Separation Robustness;73,5527
imperceptible Robustness;74,1178
Average p-norm robustness;59,9435
