time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
112,9025;12,6012;2,8321;13,9374;2,7388;12,8276;13,9374;12,8276
225,1761;14,1672;2,7845;18,5170;2,6333;15,8966;18,5170;15,8966
414,9203;20,2329;2,7458;31,0666;2,3872;21,9483;31,0666;21,9483
501,3915;26,4354;2,6057;35,0714;2,1341;24,5690;35,0714;24,5690
606,4006;30,8931;2,4265;37,0341;2,3531;23,0172;37,0341;23,0172
712,7364;32,6003;2,3655;41,1182;1,9964;25,0000;41,1182;25,0000
834,6094;34,0803;2,3240;41,9707;1,9051;27,7931;41,9707;27,7931
1025,5437;35,2913;2,2916;42,5852;1,8778;27,7931;42,5852;27,7931
1118,7095;36,2750;2,2546;43,9929;1,8345;28,4138;43,9929;28,4138
1229,0539;37,3823;2,2295;42,8628;1,8676;27,3276;42,8628;27,3276
1323,8884;38,3682;2,1990;40,0278;1,9264;25,2241;40,0278;25,2241
1429,0910;39,0454;2,1779;44,7066;1,8272;28,8276;44,7066;28,8276
1633,9511;39,6431;2,1585;48,1364;1,6986;29,4138;48,1364;29,4138
1751,2114;41,0570;2,1325;46,1538;1,7651;27,1034;46,1538;27,1034
1872,1127;41,6393;2,1136;45,4600;1,7713;28,3448;45,4600;28,3448
1972,3552;43,3156;2,0676;49,2268;1,6954;28,3448;49,2268;28,3448
2075,9231;44,2177;2,0438;42,4266;1,8866;27,0862;42,4266;27,0862
2143,3728;44,6037;2,0362;51,2490;1,6174;30,6207;51,2490;30,6207
2324,5630;45,7132;2,0000;47,8985;1,6536;28,3103;47,8985;28,3103
2491,6052;46,5073;1,9857;47,7399;1,7082;28,5345;47,7399;28,5345
2624,2038;47,5881;1,9603;49,8414;1,6482;29,6034;49,8414;29,6034
2685,9727;47,7954;1,9512;54,1634;1,5067;30,1034;54,1634;30,1034
2760,8437;48,3049;1,9396;54,7780;1,4691;31,5000;54,7780;31,5000
2850,0410;48,2983;1,9395;54,9167;1,4985;33,1552;54,9167;33,1552
2929,5377;49,0990;1,9098;51,0309;1,5712;30,3966;51,0309;30,3966
2991,4913;50,1401;1,8930;48,7113;1,6612;27,6552;48,7113;27,6552
3080,4576;50,1136;1,8909;55,5115;1,4559;31,9310;55,5115;31,9310
3174,7482;50,6540;1,8780;53,3109;1,5080;29,1034;53,3109;29,1034
3270,4286;51,2716;1,8683;59,4964;1,3459;33,2931;59,4964;33,2931
