;config_458_avg
Standard_Acc;76,4116
RMSCE;0,0616
gaussian_noise;32,8000
shot_noise;32,0000
impulse_noise;29,7000
defocus_blur;21,2000
glass_blur;27,8000
motion_blur;35,2000
zoom_blur;33,4000
snow;32,0000
frost;35,2000
fog;43,9000
brightness;57,4000
contrast;29,9000
elastic_transform;69,0000
pixelate;48,4000
jpeg_compression;50,0000
speckle_noise;38,4000
gaussian_blur;24,6000
spatter;44,3000
saturate;44,4000
blue_noise_sample;28,5000
brownish_noise;50,1000
caustic_refraction;59,1000
checkerboard_cutout;29,7000
cocentric_sine_waves;23,8000
inverse_sparkles;27,2000
perlin_noise;51,5000
plasma_noise;21,8000
single_frequency_greyscale;33,6000
sparkles;72,1000
Acc_C-all-19;38,4000
Acc_C-original-15;38,5267
Acc_C-bar-10;39,7400
Acc_all-ex-pixelwise-noise-24;40,2333
RMSCE_C;0,1730
uniform-l1,2614.2,False,max;75,5514
uniform-l2,9.093,False,max;75,8050
uniform-linf,0.10237,False,max;66,8946
uniform-l0.5,200000000.0,True,max;75,8933
uniform-l1,2500.0,True,max;75,7499
uniform-l2,11.0,True,max;75,4301
uniform-l10,0.11,True,max;75,6286
uniform-l50,0.06,True,max;75,0221
uniform-linf,0.03,True,max;75,1875
uniform-l0-impulse,0.01,True,max;68,2951
uniform-l0-impulse,0.02,True,max;58,0944
uniform-l0-impulse,0.05,True,max;38,9943
uniform-l0-impulse,0.1,True,max;27,3048
uniform-l0-impulse,0.2,True,max;20,9418
uniform-l0-impulse,0.5,True,max;9,3075
uniform-l0.5,200000000.0,False,max;75,9263
uniform-l0.5,500000000.0,False,max;67,9202
uniform-l0.5,1000000000.0,False,max;43,2400
uniform-l0.5,2000000000.0,False,max;25,7278
uniform-l0.5,5000000000.0,False,max;17,6334
uniform-l0.5,10000000000.0,False,max;8,6127
uniform-l1,1000.0,False,max;76,2903
uniform-l1,5000.0,False,max;71,3939
uniform-l1,10000.0,False,max;50,0551
uniform-l1,20000.0,False,max;26,6211
uniform-l1,50000.0,False,max;13,9943
uniform-l1,100000.0,False,max;8,1716
uniform-l2,5.0,False,max;76,4336
uniform-l2,10.0,False,max;75,4521
uniform-l2,20.0,False,max;70,2911
uniform-l2,50.0,False,max;36,7667
uniform-l2,100.0,False,max;21,4821
uniform-l2,200.0,False,max;8,6568
uniform-l10,0.05,False,max;76,2682
uniform-l10,0.1,False,max;75,8933
uniform-l10,0.2,False,max;72,5298
uniform-l10,0.5,False,max;43,4495
uniform-l10,1.0,False,max;22,9268
uniform-l10,2.0,False,max;8,9215
uniform-l50,0.02,False,max;76,5329
uniform-l50,0.05,False,max;75,8161
uniform-l50,0.1,False,max;70,7984
uniform-l50,0.2,False,max;47,2872
uniform-l50,0.5,False,max;21,5373
uniform-l50,1.0,False,max;8,2157
uniform-linf,0.02,False,max;76,4557
uniform-linf,0.05,False,max;75,4301
uniform-linf,0.1,False,max;67,4570
uniform-linf,0.2,False,max;40,7256
uniform-linf,0.5,False,max;19,3427
uniform-linf,1.0,False,max;8,1606
Class Separation Robustness;72,7503
imperceptible Robustness;75,4852
Average p-norm robustness;44,8894
