time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
17,5943;37,6623;1,2075;36,2069;1,1084;30,5263;36,2069;30,5263
34,7040;37,6623;1,1642;31,0345;1,0995;30,5263;31,0345;30,5263
52,6140;35,9307;1,1070;32,7586;1,1322;34,7368;32,7586;34,7368
70,0045;32,9004;1,1246;32,7586;1,1149;34,7368;32,7586;34,7368
87,9746;36,3636;1,1099;32,7586;1,1078;36,8421;32,7586;36,8421
105,5904;32,9004;1,1241;32,7586;1,1163;33,6842;32,7586;33,6842
123,2779;32,4675;1,1198;34,4828;1,0988;33,6842;34,4828;33,6842
140,8687;30,3030;1,1205;39,6552;1,1072;28,4211;39,6552;28,4211
158,0116;33,3333;1,1019;44,8276;1,0923;34,7368;44,8276;34,7368
175,5229;34,1991;1,1048;27,5862;1,1031;35,7895;27,5862;35,7895
193,8861;32,0346;1,0926;34,4828;1,1045;34,7368;34,4828;34,7368
211,4335;38,0952;1,1117;31,0345;1,1020;35,7895;31,0345;35,7895
229,0932;40,6926;1,1157;32,7586;1,0963;35,7895;32,7586;35,7895
247,2334;33,7662;1,1033;34,4828;1,0935;37,8947;34,4828;37,8947
266,2075;38,5281;1,1238;36,2069;1,0973;36,8421;36,2069;36,8421
283,8066;31,6017;1,1149;36,2069;1,0900;43,1579;36,2069;43,1579
301,2827;33,7662;1,1145;34,4828;1,0907;35,7895;34,4828;35,7895
320,0608;30,3030;1,1027;32,7586;1,1036;37,8947;32,7586;37,8947
338,2605;30,3030;1,1186;24,1379;1,1053;40,0000;24,1379;40,0000
356,1544;34,6320;1,1195;32,7586;1,1006;40,0000;32,7586;40,0000
374,1316;33,7662;1,1201;37,9310;1,0974;28,4211;37,9310;28,4211
392,2059;34,6320;1,1066;32,7586;1,1006;32,6316;32,7586;32,6316
409,5141;34,6320;1,1048;36,2069;1,0999;35,7895;36,2069;35,7895
426,6968;35,4978;1,0915;36,2069;1,0980;36,8421;36,2069;36,8421
445,6265;33,3333;1,0982;25,8621;1,1026;42,1053;25,8621;42,1053
463,2108;37,2294;1,1089;32,7586;1,1048;34,7368;32,7586;34,7368
480,7366;39,8268;1,0964;41,3793;1,0868;40,0000;41,3793;40,0000
498,4718;38,0952;1,1084;39,6552;1,1152;41,0526;39,6552;41,0526
517,5762;35,4978;1,1090;41,3793;1,0995;40,0000;41,3793;40,0000
535,3818;32,4675;1,1310;27,5862;1,1163;38,9474;27,5862;38,9474
553,4921;37,6623;1,0969;32,7586;1,0940;42,1053;32,7586;42,1053
570,6399;35,4978;1,1109;31,0345;1,1111;37,8947;31,0345;37,8947
588,1780;30,7359;1,1215;32,7586;1,1162;33,6842;32,7586;33,6842
606,9607;35,9307;1,0945;34,4828;1,1043;31,5789;34,4828;31,5789
625,7382;30,3030;1,1231;39,6552;1,1140;37,8947;39,6552;37,8947
645,2034;33,3333;1,1084;37,9310;1,0941;35,7895;37,9310;35,7895
662,8799;35,0649;1,1032;25,8621;1,1123;34,7368;25,8621;34,7368
679,3322;33,3333;1,1014;32,7586;1,0966;37,8947;32,7586;37,8947
696,8920;31,1688;1,1007;34,4828;1,0944;36,8421;34,4828;36,8421
714,1021;36,3636;1,0964;32,7586;1,1039;35,7895;32,7586;35,7895
733,3719;35,4978;1,0987;41,3793;1,0966;40,0000;41,3793;40,0000
751,5250;36,7965;1,1122;32,7586;1,1037;31,5789;32,7586;31,5789
769,6365;36,3636;1,1098;32,7586;1,1033;35,7895;32,7586;35,7895
789,0761;38,9610;1,0959;39,6552;1,0862;46,3158;39,6552;46,3158
806,6015;33,3333;1,1137;31,0345;1,1057;33,6842;31,0345;33,6842
823,9444;34,6320;1,1087;39,6552;1,0892;34,7368;39,6552;34,7368
841,2315;38,9610;1,1210;36,2069;1,1071;33,6842;36,2069;33,6842
858,6828;34,1991;1,1355;37,9310;1,0802;44,2105;37,9310;44,2105
875,9640;34,6320;1,1194;34,4828;1,1091;35,7895;34,4828;35,7895
893,6707;32,4675;1,1313;32,7586;1,0844;38,9474;32,7586;38,9474
912,8867;37,2294;1,0937;32,7586;1,1039;35,7895;32,7586;35,7895
930,6506;35,4978;1,1039;50,0000;1,0697;41,0526;50,0000;41,0526
948,0432;39,3939;1,0799;44,8276;1,0758;47,3684;44,8276;47,3684
965,6460;32,4675;1,1244;48,2759;1,0809;44,2105;48,2759;44,2105
983,5355;36,7965;1,0960;34,4828;1,0933;42,1053;34,4828;42,1053
1003,0982;38,0952;1,1125;32,7586;1,1011;34,7368;32,7586;34,7368
1021,3156;36,7965;1,0883;34,4828;1,0866;41,0526;34,4828;41,0526
1039,8252;39,3939;1,0955;34,4828;1,1076;35,7895;34,4828;35,7895
1058,1892;31,6017;1,1312;36,2069;1,0804;41,0526;36,2069;41,0526
1075,9099;32,0346;1,1124;36,2069;1,0825;41,0526;36,2069;41,0526
1093,5438;38,9610;1,1117;43,1034;1,0932;43,1579;43,1034;43,1579
1111,0557;35,9307;1,1040;34,4828;1,0752;45,2632;34,4828;45,2632
1129,4154;32,9004;1,0952;32,7586;1,1223;35,7895;32,7586;35,7895
1146,6503;36,7965;1,1178;39,6552;1,0738;45,2632;39,6552;45,2632
1164,3313;38,5281;1,1397;34,4828;1,1107;35,7895;34,4828;35,7895
1182,4109;38,0952;1,0958;36,2069;1,0801;42,1053;36,2069;42,1053
1199,6893;35,0649;1,1020;39,6552;1,0878;42,1053;39,6552;42,1053
1216,4737;35,9307;1,1007;39,6552;1,0717;45,2632;39,6552;45,2632
1233,6222;36,3636;1,0853;34,4828;1,0992;35,7895;34,4828;35,7895
1250,5681;38,5281;1,0936;31,0345;1,0810;40,0000;31,0345;40,0000
1267,3795;35,9307;1,0977;36,2069;1,1028;38,9474;36,2069;38,9474
1285,2689;38,9610;1,1062;32,7586;1,1115;33,6842;32,7586;33,6842
1302,3987;32,9004;1,1187;39,6552;1,0822;42,1053;39,6552;42,1053
1319,4419;45,4545;1,0702;31,0345;1,0934;38,9474;31,0345;38,9474
1336,5703;35,9307;1,0964;56,8966;1,0625;50,5263;56,8966;50,5263
1352,9062;43,7229;1,0869;32,7586;1,1012;36,8421;32,7586;36,8421
1370,6429;35,4978;1,1105;46,5517;1,0777;45,2632;46,5517;45,2632
1389,9620;30,7359;1,1301;41,3793;1,1126;36,8421;41,3793;36,8421
1408,8808;38,9610;1,1074;50,0000;1,0764;45,2632;50,0000;45,2632
1426,9429;33,7662;1,1021;32,7586;1,0857;32,6316;32,7586;32,6316
1444,3466;38,9610;1,1090;41,3793;1,0942;40,0000;41,3793;40,0000
1461,5160;30,7359;1,1001;29,3103;1,0690;35,7895;29,3103;35,7895
1477,9803;40,6926;1,1052;27,5862;1,0691;31,5789;27,5862;31,5789
1495,5050;38,5281;1,1057;43,1034;1,0840;45,2632;43,1034;45,2632
1513,5356;38,5281;1,1024;44,8276;1,0600;42,1053;44,8276;42,1053
1531,6911;37,6623;1,1001;34,4828;1,1036;36,8421;34,4828;36,8421
1550,7411;38,5281;1,0987;36,2069;1,0833;36,8421;36,2069;36,8421
1568,7752;32,0346;1,1145;39,6552;1,0839;41,0526;39,6552;41,0526
1586,3260;33,3333;1,1232;48,2759;1,0910;35,7895;48,2759;35,7895
1603,4570;38,0952;1,0877;46,5517;1,0869;43,1579;46,5517;43,1579
1621,4791;38,0952;1,0935;34,4828;1,0913;44,2105;34,4828;44,2105
1638,6559;40,6926;1,0896;34,4828;1,0863;51,5789;34,4828;51,5789
1656,9582;39,8268;1,0941;34,4828;1,0810;44,2105;34,4828;44,2105
1674,3951;34,6320;1,0986;24,1379;1,1107;36,8421;24,1379;36,8421
1692,3543;32,9004;1,1032;46,5517;1,0769;45,2632;46,5517;45,2632
1711,4417;29,8701;1,1206;39,6552;1,1134;44,2105;39,6552;44,2105
1728,8906;33,3333;1,1010;43,1034;1,0735;41,0526;43,1034;41,0526
1746,5898;35,9307;1,0937;36,2069;1,1233;36,8421;36,2069;36,8421
1764,0406;37,2294;1,1110;44,8276;1,0716;41,0526;44,8276;41,0526
1781,7681;34,1991;1,1146;34,4828;1,0956;34,7368;34,4828;34,7368
1800,6311;35,0649;1,1119;32,7586;1,0774;38,9474;32,7586;38,9474
1818,3920;40,6926;1,0951;36,2069;1,1244;33,6842;36,2069;33,6842
1835,3943;39,3939;1,1290;32,7586;1,0730;40,0000;32,7586;40,0000
1852,0062;35,9307;1,1253;32,7586;1,1276;35,7895;32,7586;35,7895
1869,4377;36,3636;1,1054;34,4828;1,0931;34,7368;34,4828;34,7368
1887,0140;41,1255;1,1087;39,6552;1,0845;36,8421;39,6552;36,8421
1905,4017;42,8571;1,0863;32,7586;1,0782;37,8947;32,7586;37,8947
1922,4039;41,1255;1,0860;36,2069;1,0840;40,0000;36,2069;40,0000
1939,3472;41,5584;1,0855;39,6552;1,0742;43,1579;39,6552;43,1579
1956,2155;37,2294;1,0902;36,2069;1,0891;38,9474;36,2069;38,9474
1973,9979;32,9004;1,1039;37,9310;1,0802;42,1053;37,9310;42,1053
1991,0000;45,4545;1,0725;32,7586;1,0964;41,0526;32,7586;41,0526
2009,3969;42,4242;1,1101;36,2069;1,0850;34,7368;36,2069;34,7368
