;config_34_avg
Standard_Acc;50,6897
RMSCE;0,1084
gaussian_noise;51,7123
shot_noise;50,6849
impulse_noise;51,7123
defocus_blur;48,6301
glass_blur;52,3973
motion_blur;49,6575
zoom_blur;48,6301
snow;44,8630
frost;36,9863
fog;31,5068
brightness;43,4932
contrast;27,0548
elastic_transform;50,3425
pixelate;51,3699
jpeg_compression;53,4247
speckle_noise;51,3699
gaussian_blur;45,8904
spatter;51,0274
saturate;44,8630
Acc_C-all-19;46,6114
Acc_C-original-15;46,1644
Acc_C-bar-10;9,2776
Acc_all-ex-pixelwise-noise-24;30,6491
RMSCE_C;0,1474
uniform-l1,71410,False,max;53,4483
uniform-l2,105.25,False,max;53,4483
uniform-linf,0.4685,False,max;50,0000
uniform-l0.5,25000000000.0,True,max;50,6897
uniform-l1,40000.0,True,max;54,4828
uniform-l2,40.0,True,max;53,1034
uniform-l10,0.2,True,max;52,4138
uniform-l50,0.08,True,max;53,4483
uniform-linf,0.03,True,max;53,4483
uniform-l0-impulse,0.01,True,max;52,4138
uniform-l0-impulse,0.02,True,max;53,7931
uniform-l0-impulse,0.05,True,max;53,4483
uniform-l0-impulse,0.1,True,max;52,4138
uniform-l0-impulse,0.2,True,max;49,3103
uniform-l0-impulse,0.5,True,max;43,7931
uniform-l0.5,50000000000.0,False,max;54,8276
uniform-l0.5,100000000000.0,False,max;53,1034
uniform-l0.5,200000000000.0,False,max;50,6897
uniform-l0.5,500000000000.0,False,max;48,6207
uniform-l0.5,1000000000000.0,False,max;47,2414
uniform-l0.5,2000000000000.0,False,max;38,2759
uniform-l1,20000.0,False,max;54,1379
uniform-l1,50000.0,False,max;53,7931
uniform-l1,100000.0,False,max;54,1379
uniform-l1,200000.0,False,max;52,4138
uniform-l1,500000.0,False,max;47,9310
uniform-l1,1000000.0,False,max;43,7931
uniform-l2,20.0,False,max;53,1034
uniform-l2,50.0,False,max;53,7931
uniform-l2,100.0,False,max;54,4828
uniform-l2,200.0,False,max;54,8276
uniform-l2,500.0,False,max;47,9310
uniform-l2,1000.0,False,max;41,0345
uniform-l10,0.1,False,max;53,1034
uniform-l10,0.2,False,max;53,7931
uniform-l10,0.5,False,max;54,8276
uniform-l10,1.0,False,max;53,1034
uniform-l10,2.0,False,max;48,6207
uniform-l10,5.0,False,max;35,1724
uniform-l50,0.02,False,max;51,7241
uniform-l50,0.05,False,max;52,7586
uniform-l50,0.1,False,max;54,4828
uniform-l50,0.2,False,max;56,2069
uniform-l50,0.5,False,max;48,6207
uniform-l50,1.0,False,max;47,5862
uniform-linf,0.02,False,max;52,0690
uniform-linf,0.05,False,max;52,7586
uniform-linf,0.1,False,max;54,1379
uniform-linf,0.2,False,max;53,1034
uniform-linf,0.5,False,max;48,9655
uniform-linf,1.0,False,max;48,2759
Class Separation Robustness;52,2989
imperceptible Robustness;52,9310
Average p-norm robustness;50,6814
