;config_22_avg
Standard_Acc;64,4828
RMSCE;0,1108
gaussian_noise;44,1781
shot_noise;44,5205
impulse_noise;45,5479
defocus_blur;53,0822
glass_blur;36,3014
motion_blur;57,1918
zoom_blur;53,0822
snow;55,4795
frost;46,9178
fog;34,5890
brightness;42,4658
contrast;22,2603
elastic_transform;59,9315
pixelate;63,3562
jpeg_compression;59,9315
speckle_noise;51,7123
gaussian_blur;35,2740
spatter;55,4795
saturate;42,4658
Acc_C-all-19;47,5667
Acc_C-original-15;47,9224
Acc_C-bar-10;9,5489
Acc_all-ex-pixelwise-noise-24;32,3033
RMSCE_C;0,3176
uniform-l1,71410,False,max;54,4828
uniform-l2,105.25,False,max;49,6552
uniform-linf,0.4685,False,max;42,7586
uniform-l0.5,25000000000.0,True,max;62,0690
uniform-l1,40000.0,True,max;59,6552
uniform-l2,40.0,True,max;61,3793
uniform-l10,0.2,True,max;61,7241
uniform-l50,0.08,True,max;61,0345
uniform-linf,0.03,True,max;62,4138
uniform-l0-impulse,0.01,True,max;58,9655
uniform-l0-impulse,0.02,True,max;53,1034
uniform-l0-impulse,0.05,True,max;48,6207
uniform-l0-impulse,0.1,True,max;46,2069
uniform-l0-impulse,0.2,True,max;50,6897
uniform-l0-impulse,0.5,True,max;33,1034
uniform-l0.5,50000000000.0,False,max;56,2069
uniform-l0.5,100000000000.0,False,max;47,9310
uniform-l0.5,200000000000.0,False,max;45,5172
uniform-l0.5,500000000000.0,False,max;35,5172
uniform-l0.5,1000000000000.0,False,max;32,7586
uniform-l0.5,2000000000000.0,False,max;33,1034
uniform-l1,20000.0,False,max;62,7586
uniform-l1,50000.0,False,max;58,2759
uniform-l1,100000.0,False,max;49,3103
uniform-l1,200000.0,False,max;43,4483
uniform-l1,500000.0,False,max;34,4828
uniform-l1,1000000.0,False,max;32,7586
uniform-l2,20.0,False,max;61,3793
uniform-l2,50.0,False,max;59,3103
uniform-l2,100.0,False,max;51,7241
uniform-l2,200.0,False,max;42,4138
uniform-l2,500.0,False,max;32,7586
uniform-l2,1000.0,False,max;33,1034
uniform-l10,0.1,False,max;63,7931
uniform-l10,0.2,False,max;61,7241
uniform-l10,0.5,False,max;50,0000
uniform-l10,1.0,False,max;43,7931
uniform-l10,2.0,False,max;33,7931
uniform-l10,5.0,False,max;33,1034
uniform-l50,0.02,False,max;63,4483
uniform-l50,0.05,False,max;62,4138
uniform-l50,0.1,False,max;58,6207
uniform-l50,0.2,False,max;47,9310
uniform-l50,0.5,False,max;46,5517
uniform-l50,1.0,False,max;33,1034
uniform-linf,0.02,False,max;63,7931
uniform-linf,0.05,False,max;61,3793
uniform-linf,0.1,False,max;56,8966
uniform-linf,0.2,False,max;45,5172
uniform-linf,0.5,False,max;39,3103
uniform-linf,1.0,False,max;32,7586
Class Separation Robustness;48,9655
imperceptible Robustness;61,3793
Average p-norm robustness;47,6519
