;config_23_avg
Standard_Acc;61,3793
RMSCE;0,1182
gaussian_noise;56,8493
shot_noise;58,2192
impulse_noise;57,5342
defocus_blur;54,1096
glass_blur;51,7123
motion_blur;56,1644
zoom_blur;53,0822
snow;41,7808
frost;32,5342
fog;29,7945
brightness;42,4658
contrast;26,3699
elastic_transform;57,8767
pixelate;58,9041
jpeg_compression;58,9041
speckle_noise;57,8767
gaussian_blur;46,5753
spatter;52,0548
saturate;46,5753
Acc_C-all-19;49,4412
Acc_C-original-15;49,0868
Acc_C-bar-10;9,8528
Acc_all-ex-pixelwise-noise-24;31,9935
RMSCE_C;0,2495
uniform-l1,71410,False,max;61,0345
uniform-l2,105.25,False,max;62,4138
uniform-linf,0.4685,False,max;54,4828
uniform-l0.5,25000000000.0,True,max;61,3793
uniform-l1,40000.0,True,max;60,3448
uniform-l2,40.0,True,max;62,0690
uniform-l10,0.2,True,max;61,0345
uniform-l50,0.08,True,max;61,3793
uniform-linf,0.03,True,max;62,7586
uniform-l0-impulse,0.01,True,max;63,4483
uniform-l0-impulse,0.02,True,max;60,3448
uniform-l0-impulse,0.05,True,max;57,5862
uniform-l0-impulse,0.1,True,max;58,2759
uniform-l0-impulse,0.2,True,max;58,6207
uniform-l0-impulse,0.5,True,max;53,1034
uniform-l0.5,50000000000.0,False,max;60,6897
uniform-l0.5,100000000000.0,False,max;60,3448
uniform-l0.5,200000000000.0,False,max;57,2414
uniform-l0.5,500000000000.0,False,max;58,6207
uniform-l0.5,1000000000000.0,False,max;53,4483
uniform-l0.5,2000000000000.0,False,max;52,4138
uniform-l1,20000.0,False,max;61,7241
uniform-l1,50000.0,False,max;62,7586
uniform-l1,100000.0,False,max;59,6552
uniform-l1,200000.0,False,max;55,1724
uniform-l1,500000.0,False,max;54,4828
uniform-l1,1000000.0,False,max;53,7931
uniform-l2,20.0,False,max;61,3793
uniform-l2,50.0,False,max;61,3793
uniform-l2,100.0,False,max;61,0345
uniform-l2,200.0,False,max;56,8966
uniform-l2,500.0,False,max;56,2069
uniform-l2,1000.0,False,max;54,1379
uniform-l10,0.1,False,max;61,7241
uniform-l10,0.2,False,max;61,7241
uniform-l10,0.5,False,max;61,0345
uniform-l10,1.0,False,max;56,5517
uniform-l10,2.0,False,max;56,2069
uniform-l10,5.0,False,max;46,5517
uniform-l50,0.02,False,max;61,7241
uniform-l50,0.05,False,max;62,4138
uniform-l50,0.1,False,max;62,4138
uniform-l50,0.2,False,max;59,6552
uniform-l50,0.5,False,max;55,5172
uniform-l50,1.0,False,max;52,7586
uniform-linf,0.02,False,max;62,0690
uniform-linf,0.05,False,max;61,0345
uniform-linf,0.1,False,max;62,0690
uniform-linf,0.2,False,max;57,2414
uniform-linf,0.5,False,max;56,8966
uniform-linf,1.0,False,max;57,2414
Class Separation Robustness;59,3103
imperceptible Robustness;61,4943
Average p-norm robustness;58,2759
