;config_118_avg
Standard_Acc;51,0345
RMSCE;0,1607
gaussian_noise;46,9178
shot_noise;47,2603
impulse_noise;47,9452
defocus_blur;49,3151
glass_blur;52,7397
motion_blur;49,3151
zoom_blur;48,9726
snow;47,2603
frost;44,5205
fog;25,3425
brightness;48,9726
contrast;28,4247
elastic_transform;47,9452
pixelate;51,0274
jpeg_compression;50,0000
speckle_noise;47,9452
gaussian_blur;46,9178
spatter;44,8630
saturate;40,7534
Acc_C-all-19;45,6020
Acc_C-original-15;45,7306
Acc_C-bar-10;9,1333
Acc_all-ex-pixelwise-noise-24;30,4681
RMSCE_C;0,1335
uniform-l1,71410,False,max;50,3448
uniform-l2,105.25,False,max;50,6897
uniform-linf,0.4685,False,max;45,1724
uniform-l0.5,25000000000.0,True,max;49,6552
uniform-l1,40000.0,True,max;50,3448
uniform-l2,40.0,True,max;49,6552
uniform-l10,0.2,True,max;51,3793
uniform-l50,0.08,True,max;50,3448
uniform-linf,0.03,True,max;51,0345
uniform-l0-impulse,0.01,True,max;51,0345
uniform-l0-impulse,0.02,True,max;51,3793
uniform-l0-impulse,0.05,True,max;50,0000
uniform-l0-impulse,0.1,True,max;46,8966
uniform-l0-impulse,0.2,True,max;44,8276
uniform-l0-impulse,0.5,True,max;42,4138
uniform-l0.5,50000000000.0,False,max;50,6897
uniform-l0.5,100000000000.0,False,max;51,3793
uniform-l0.5,200000000000.0,False,max;51,3793
uniform-l0.5,500000000000.0,False,max;43,4483
uniform-l0.5,1000000000000.0,False,max;40,6897
uniform-l0.5,2000000000000.0,False,max;35,1724
uniform-l1,20000.0,False,max;51,3793
uniform-l1,50000.0,False,max;51,7241
uniform-l1,100000.0,False,max;50,6897
uniform-l1,200000.0,False,max;51,3793
uniform-l1,500000.0,False,max;43,4483
uniform-l1,1000000.0,False,max;36,5517
uniform-l2,20.0,False,max;51,3793
uniform-l2,50.0,False,max;50,3448
uniform-l2,100.0,False,max;50,3448
uniform-l2,200.0,False,max;47,9310
uniform-l2,500.0,False,max;41,7241
uniform-l2,1000.0,False,max;35,8621
uniform-l10,0.1,False,max;51,3793
uniform-l10,0.2,False,max;52,4138
uniform-l10,0.5,False,max;49,6552
uniform-l10,1.0,False,max;50,0000
uniform-l10,2.0,False,max;42,7586
uniform-l10,5.0,False,max;33,7931
uniform-l50,0.02,False,max;50,6897
uniform-l50,0.05,False,max;50,6897
uniform-l50,0.1,False,max;50,6897
uniform-l50,0.2,False,max;50,3448
uniform-l50,0.5,False,max;46,5517
uniform-l50,1.0,False,max;38,9655
uniform-linf,0.02,False,max;50,6897
uniform-linf,0.05,False,max;50,6897
uniform-linf,0.1,False,max;51,7241
uniform-linf,0.2,False,max;51,0345
uniform-linf,0.5,False,max;45,1724
uniform-linf,1.0,False,max;36,5517
Class Separation Robustness;48,7356
imperceptible Robustness;50,4023
Average p-norm robustness;47,0443
