;config_767_avg;config_767_std;config_767_run_0;config_767_run_1;config_767_run_2
uniform-l10,0.2,True,max;50,1149;3,4977;52,4138;52,7586;45,1724
uniform-l50,0.08,True,max;50,0000;2,7152;52,4138;51,3793;46,2069
uniform-linf,0.03,True,max;50,4598;4,0443;54,1379;52,4138;44,8276
uniform-l0-impulse,0.01,True,max;49,3103;2,0303;51,3793;50,0000;46,5517
uniform-l0-impulse,0.02,True,max;48,7356;2,7634;50,6897;50,6897;44,8276
uniform-l0-impulse,0.05,True,max;48,8506;1,3889;50,0000;49,6552;46,8966
uniform-l0-impulse,0.1,True,max;48,5057;1,4171;50,3448;46,8966;48,2759
uniform-l0-impulse,0.2,True,max;47,0115;1,1722;48,6207;46,5517;45,8621
uniform-l0-impulse,0.5,True,max;41,1494;0,4301;41,7241;40,6897;41,0345
uniform-l0.5,50000000000.0,False,max;47,9310;2,7152;50,3448;49,3103;44,1379
uniform-l0.5,100000000000.0,False,max;48,1609;1,9975;50,3448;48,6207;45,5172
uniform-l0.5,200000000000.0,False,max;48,3908;1,9975;51,0345;47,9310;46,2069
uniform-l0.5,500000000000.0,False,max;43,4483;0,4877;43,1034;43,1034;44,1379
uniform-l0.5,1000000000000.0,False,max;36,7816;1,9975;38,9655;37,2414;34,1379
uniform-l0.5,2000000000000.0,False,max;33,1034;0,0000;33,1034;33,1034;33,1034
uniform-l1,20000.0,False,max;50,6897;5,3716;54,8276;54,1379;43,1034
uniform-l1,50000.0,False,max;48,8506;2,1132;50,3448;50,3448;45,8621
uniform-l1,100000.0,False,max;48,5057;1,7881;51,0345;47,2414;47,2414
uniform-l1,200000.0,False,max;48,0460;2,2583;50,6897;48,2759;45,1724
uniform-l1,500000.0,False,max;41,6092;1,1379;40,0000;42,4138;42,4138
uniform-l1,1000000.0,False,max;33,7931;0,9753;35,1724;33,1034;33,1034
uniform-l2,20.0,False,max;49,5402;4,6292;53,7931;51,7241;43,1034
uniform-l2,50.0,False,max;49,8851;3,2874;53,4483;50,6897;45,5172
uniform-l2,100.0,False,max;48,5057;2,9574;52,0690;48,6207;44,8276
uniform-l2,200.0,False,max;48,8506;2,5235;52,4138;47,2414;46,8966
uniform-l2,500.0,False,max;41,4943;2,6160;40,0000;45,1724;39,3103
uniform-l2,1000.0,False,max;33,5632;0,4301;34,1379;33,4483;33,1034
uniform-l10,0.1,False,max;50,2299;4,7974;53,7931;53,4483;43,4483
uniform-l10,0.2,False,max;49,8851;3,1013;52,4138;51,7241;45,5172
uniform-l10,0.5,False,max;49,3103;2,9395;53,4483;47,5862;46,8966
uniform-l10,1.0,False,max;48,0460;1,9165;50,6897;47,2414;46,2069
uniform-l10,2.0,False,max;41,3793;0,7449;40,3448;42,0690;41,7241
uniform-l10,5.0,False,max;33,4483;0,5631;33,4483;34,1379;32,7586
uniform-l50,0.02,False,max;50,3448;5,1224;53,7931;54,1379;43,1034
uniform-l50,0.05,False,max;50,6897;3,4598;53,7931;52,4138;45,8621
uniform-l50,0.1,False,max;49,1954;2,3946;51,3793;50,3448;45,8621
uniform-l50,0.2,False,max;49,0805;1,8747;51,7241;47,9310;47,5862
uniform-l50,0.5,False,max;47,5862;0,2816;47,2414;47,5862;47,9310
uniform-l50,1.0,False,max;35,5172;2,4545;38,9655;34,1379;33,4483
uniform-linf,0.02,False,max;50,2299;4,5602;53,7931;53,1034;43,7931
uniform-linf,0.05,False,max;49,6552;4,2044;53,4483;51,7241;43,7931
uniform-linf,0.1,False,max;48,0460;2,4599;51,3793;47,2414;45,5172
uniform-linf,0.2,False,max;49,6552;1,4898;51,7241;48,9655;48,2759
uniform-linf,0.5,False,max;45,5172;1,5676;43,7931;45,1724;47,5862
uniform-linf,1.0,False,max;34,3678;1,7881;36,8966;33,1034;33,1034
Class Separation Robustness;44,2912;2,4007;47,3563;44,0230;41,4943
imperceptible Robustness;50,0192;3,5864;53,1609;51,8966;45,0000
Average p-norm robustness;45,6404;1,8520;47,6108;46,1494;43,1609
