;config_792_avg;config_792_std;config_792_run_0;config_792_run_1;config_792_run_2
uniform-l10,0.03,True,max;96,3533;0,0660;96,4400;96,2800;96,3400
uniform-l50,0.02,True,max;96,2267;0,0471;96,2600;96,1600;96,2600
uniform-linf,0.01,True,max;96,2633;0,0125;96,2800;96,2500;96,2600
uniform-l0-impulse,0.01,True,max;95,2167;0,0205;95,2400;95,1900;95,2200
uniform-l0-impulse,0.02,True,max;92,6267;0,1391;92,7300;92,7200;92,4300
uniform-l0-impulse,0.05,True,max;76,8200;0,4101;77,1100;76,2400;77,1100
uniform-l0-impulse,0.1,True,max;37,1567;0,2542;37,1900;36,8300;37,4500
uniform-l0-impulse,0.2,True,max;14,9633;1,1923;15,6200;15,9800;13,2900
uniform-l0-impulse,0.5,True,max;10,5567;0,3781;10,9000;10,7400;10,0300
uniform-l0.5,50000.0,False,max;95,9300;0,1470;96,1100;95,7500;95,9300
uniform-l0.5,100000.0,False,max;93,6733;0,3158;94,0800;93,6300;93,3100
uniform-l0.5,200000.0,False,max;84,3067;1,0436;85,6600;83,1200;84,1400
uniform-l0.5,500000.0,False,max;42,3900;0,6223;42,9400;41,5200;42,7100
uniform-l0.5,1000000.0,False,max;17,4600;0,4940;17,4700;18,0600;16,8500
uniform-l0.5,2000000.0,False,max;11,5067;0,7691;12,0100;12,0900;10,4200
uniform-l1,20.0,False,max;96,2833;0,1320;96,4300;96,1100;96,3100
uniform-l1,50.0,False,max;94,2767;0,2357;94,6100;94,1100;94,1100
uniform-l1,100.0,False,max;87,0267;0,8758;88,1400;86,0000;86,9400
uniform-l1,200.0,False,max;59,2267;1,6948;61,1700;57,0400;59,4700
uniform-l1,500.0,False,max;16,4033;0,6527;16,1000;17,3100;15,8000
uniform-l1,1000.0,False,max;10,9167;0,4928;11,2800;11,2500;10,2200
uniform-l2,0.5,False,max;96,4167;0,1159;96,5700;96,2900;96,3900
uniform-l2,1.0,False,max;95,3033;0,2089;95,5700;95,0600;95,2800
uniform-l2,2.0,False,max;90,5100;0,5799;91,3300;90,1100;90,0900
uniform-l2,5.0,False,max;57,3633;1,3559;59,0500;55,7300;57,3100
uniform-l2,10.0,False,max;20,0233;0,3138;19,6100;20,3700;20,0900
uniform-l2,20.0,False,max;10,9733;0,4564;11,3400;11,2500;10,3300
uniform-l10,0.02,False,max;96,5167;0,1569;96,6900;96,3100;96,5500
uniform-l10,0.05,False,max;95,5933;0,0974;95,7300;95,5400;95,5100
uniform-l10,0.1,False,max;91,9700;0,4950;92,6700;91,6300;91,6100
uniform-l10,0.2,False,max;75,9900;1,4497;77,7900;74,2400;75,9400
uniform-l10,0.5,False,max;23,3933;0,3104;23,0200;23,3800;23,7800
uniform-l10,1.0,False,max;11,2633;0,5987;11,5500;11,8100;10,4300
uniform-l50,0.01,False,max;96,6000;0,0860;96,7000;96,4900;96,6100
uniform-l50,0.02,False,max;96,2467;0,1266;96,4000;96,0900;96,2500
uniform-l50,0.05,False,max;93,3833;0,2745;93,7700;93,2200;93,1600
uniform-l50,0.1,False,max;82,3767;1,1823;83,9500;81,1000;82,0800
uniform-l50,0.2,False,max;45,6367;0,7079;46,5600;44,8400;45,5100
uniform-l50,0.5,False,max;12,5300;0,6632;12,8900;13,1000;11,6000
uniform-linf,0.01,False,max;96,5633;0,1109;96,6900;96,4200;96,5800
uniform-linf,0.02,False,max;96,1033;0,1733;96,3400;95,9300;96,0400
uniform-linf,0.05,False,max;92,5467;0,3367;93,0100;92,4100;92,2200
uniform-linf,0.1,False,max;79,5600;1,2974;81,2100;78,0400;79,4300
uniform-linf,0.2,False,max;39,8833;0,6351;40,6200;39,0700;39,9600
uniform-linf,0.5,False,max;11,5867;0,5741;11,7100;12,2200;10,8300
Class Separation Robustness;77,9800;0,4371;78,5033;77,4333;78,0033
imperceptible Robustness;96,3033;0,0605;96,3867;96,2450;96,2783
Average p-norm robustness;62,9779;0,3450;63,4657;62,7224;62,7457
