time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
102,0858;19,4900;2,2201;30,6900;1,7880;28,9034;30,6900;28,9034
194,7497;26,4720;2,1317;40,0000;1,5650;35,1931;40,0000;35,1931
283,4613;30,9940;2,0725;43,4700;1,5604;39,4448;43,4700;39,4448
366,2994;34,8740;2,0235;52,4400;1,2982;44,2966;52,4400;44,2966
447,6174;38,7660;1,9711;51,8200;1,3478;45,0552;51,8200;45,0552
526,5621;40,5380;1,9469;57,1800;1,2133;49,6931;57,1800;49,6931
606,6741;43,3480;1,9114;64,7300;1,0252;56,4586;64,7300;56,4586
689,3375;44,9020;1,8829;63,5700;1,0996;54,4034;63,5700;54,4034
776,4629;47,1780;1,8547;62,4300;1,0981;54,4517;62,4300;54,4517
865,8435;49,3420;1,8247;70,3700;0,8710;61,5862;70,3700;61,5862
957,7857;49,8420;1,8150;71,8500;0,8334;61,1448;71,8500;61,1448
1053,8282;51,3900;1,7961;72,2500;0,8602;61,3690;72,2500;61,3690
1150,8559;52,4400;1,7706;76,1000;0,7260;66,9931;76,1000;66,9931
1248,2016;53,6000;1,7567;70,5600;0,8882;61,1138;70,5600;61,1138
1354,1834;53,8580;1,7506;73,9200;0,8032;64,0586;73,9200;64,0586
1461,5565;54,3980;1,7481;71,5200;0,8784;59,3552;71,5200;59,3552
1565,9711;55,1360;1,7362;77,8900;0,6509;68,7517;77,8900;68,7517
1666,3935;56,5680;1,7151;79,1200;0,6454;68,3241;79,1200;68,3241
1765,4353;56,8320;1,7068;79,4100;0,6352;70,5276;79,4100;70,5276
1861,7067;57,4620;1,6979;78,2800;0,6679;69,0379;78,2800;69,0379
1957,8324;57,4420;1,7011;81,3900;0,5765;71,4103;81,3900;71,4103
2050,8213;58,4260;1,6844;80,8500;0,6022;71,3414;80,8500;71,3414
2146,2461;58,6560;1,6774;80,8400;0,6095;69,8621;80,8400;69,8621
2239,0125;58,7920;1,6724;77,7300;0,6955;68,4414;77,7300;68,4414
2330,4346;59,9980;1,6627;77,2100;0,7098;63,9828;77,2100;63,9828
2419,2965;60,1140;1,6596;81,4400;0,5905;72,4448;81,4400;72,4448
2504,6790;60,1780;1,6594;83,3000;0,5324;73,0966;83,3000;73,0966
2589,9118;60,3900;1,6537;84,1800;0,5199;75,0069;84,1800;75,0069
2673,0077;61,0200;1,6445;83,7300;0,5256;73,5931;83,7300;73,5931
2753,1105;61,3680;1,6342;84,7600;0,4988;74,9897;84,7600;74,9897
2832,6205;61,8360;1,6286;79,9900;0,6320;69,4172;79,9900;69,4172
2910,9428;61,2920;1,6418;85,4000;0,4771;76,2897;85,4000;76,2897
2991,4788;61,6820;1,6381;85,1600;0,4977;75,9448;85,1600;75,9448
3072,5954;62,2340;1,6204;85,1900;0,4860;74,9621;85,1900;74,9621
