;config_112_avg
Standard_Acc;97,1300
RMSCE;0,0728
gaussian_noise;93,1360
shot_noise;94,1180
impulse_noise;96,7700
defocus_blur;95,1840
glass_blur;89,9100
motion_blur;92,0080
zoom_blur;94,2640
snow;93,5040
frost;93,9100
fog;94,9400
brightness;96,7220
contrast;95,3800
elastic_transform;92,9840
pixelate;90,4200
jpeg_compression;87,9560
speckle_noise;94,3780
gaussian_blur;93,8640
spatter;94,9300
saturate;96,0540
blue_noise;89,4200
brownish_noise;80,5280
checkerboard_cutout;91,0940
circular_motion_blur;94,1580
inverse_sparkles;83,5760
lines;84,8020
pinch_and_twirl;94,8340
ripple;87,5540
sparkles;90,4420
transverse_chromatic_abberation;83,1180
Acc_C-all-19;93,7069
Acc_C-original-15;93,4137
Acc_C-bar-10;87,9526
Acc_all-ex-pixelwise-noise-24;91,3390
RMSCE_C;0,0669
uniform-l1,32.9333,False,max;96,6500
uniform-l2,1.37533,False,max;96,2800
uniform-linf,0.1059,False,max;93,3900
uniform-l0.5,25000.0,True,max;97,0500
uniform-l1,25.0,True,max;96,7600
uniform-l2,0.5,True,max;96,8100
uniform-l10,0.03,True,max;96,8500
uniform-l50,0.02,True,max;96,7800
uniform-linf,0.01,True,max;96,7700
uniform-l0-impulse,0.01,True,max;97,0000
uniform-l0-impulse,0.02,True,max;97,0100
uniform-l0-impulse,0.05,True,max;96,5800
uniform-l0-impulse,0.1,True,max;95,8500
uniform-l0-impulse,0.2,True,max;93,3800
uniform-l0-impulse,0.5,True,max;65,1500
uniform-l0.5,50000.0,False,max;96,7900
uniform-l0.5,100000.0,False,max;96,4300
uniform-l0.5,200000.0,False,max;95,7300
uniform-l0.5,500000.0,False,max;93,1600
uniform-l0.5,1000000.0,False,max;86,4800
uniform-l0.5,2000000.0,False,max;71,2500
uniform-l1,20.0,False,max;96,8300
uniform-l1,50.0,False,max;96,4700
uniform-l1,100.0,False,max;95,5600
uniform-l1,200.0,False,max;93,0300
uniform-l1,500.0,False,max;82,6600
uniform-l1,1000.0,False,max;56,8000
uniform-l2,0.5,False,max;96,8100
uniform-l2,1.0,False,max;96,3600
uniform-l2,2.0,False,max;95,5100
uniform-l2,5.0,False,max;91,7600
uniform-l2,10.0,False,max;82,1900
uniform-l2,20.0,False,max;55,3000
uniform-l10,0.02,False,max;96,9400
uniform-l10,0.05,False,max;96,6100
uniform-l10,0.1,False,max;95,6800
uniform-l10,0.2,False,max;93,1000
uniform-l10,0.5,False,max;81,8200
uniform-l10,1.0,False,max;54,4800
uniform-l50,0.01,False,max;97,0100
uniform-l50,0.02,False,max;96,7800
uniform-l50,0.05,False,max;95,9300
uniform-l50,0.1,False,max;94,1200
uniform-l50,0.2,False,max;88,3400
uniform-l50,0.5,False,max;61,6200
uniform-linf,0.01,False,max;97,0200
uniform-linf,0.02,False,max;96,7600
uniform-linf,0.05,False,max;95,9300
uniform-linf,0.1,False,max;93,7400
uniform-linf,0.2,False,max;87,1100
uniform-linf,0.5,False,max;58,4100
Class Separation Robustness;95,4400
imperceptible Robustness;96,8367
Average p-norm robustness;88,2260
