time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
1125,3417;11,3157;2,3085;9,9700;2,2943;11,2759;9,9700;11,2759
2264,8722;13,4657;2,3204;18,4700;2,1308;14,0000;18,4700;14,0000
3409,9966;29,5757;2,0400;25,1200;2,1890;14,2931;25,1200;14,2931
4528,4179;48,7043;1,6787;60,2800;1,2721;25,7414;60,2800;25,7414
5659,6802;59,4529;1,4551;45,3000;1,5987;21,0172;45,3000;21,0172
6791,8765;65,4757;1,3118;54,6700;1,3396;27,6724;54,6700;27,6724
7945,0283;71,6286;1,1706;80,1200;0,7752;36,1897;80,1200;36,1897
9080,1133;75,2057;1,0870;68,3500;1,0146;33,2759;68,3500;33,2759
10225,9093;77,9114;1,0274;45,6200;1,7085;22,1897;45,6200;22,1897
11360,3410;80,2386;0,9761;15,1800;2,2443;18,6897;15,1800;18,6897
12510,8320;81,2357;0,9523;82,3900;0,8711;35,0862;82,3900;35,0862
13643,7238;82,2857;0,9282;91,0300;0,5028;38,0862;91,0300;38,0862
14782,2655;83,1971;0,9088;15,6900;4,8174;23,6207;15,6900;23,6207
15922,0752;83,8000;0,8962;97,1200;0,3517;40,7759;97,1200;40,7759
17072,7860;84,2371;0,8833;93,4800;0,4376;40,4310;93,4800;40,4310
18214,0888;84,5829;0,8771;97,3800;0,3604;45,0690;97,3800;45,0690
19356,5273;85,1257;0,8626;95,5200;0,3971;41,3793;95,5200;41,3793
20501,8767;85,7114;0,8513;95,0300;0,4289;39,5690;95,0300;39,5690
21632,8178;86,1100;0,8447;84,5100;0,6951;36,7241;84,5100;36,7241
22775,4287;85,9457;0,8462;97,0700;0,3572;44,0172;97,0700;44,0172
23912,2757;86,5814;0,8308;11,1800;2,6318;22,5000;11,1800;22,5000
25045,2898;86,6814;0,8286;96,9600;0,3832;45,3448;96,9600;45,3448
26185,2239;86,9143;0,8212;96,3900;0,3996;40,0000;96,3900;40,0000
27320,3677;87,0543;0,8193;97,7200;0,3663;45,3103;97,7200;45,3103
28458,2537;87,4114;0,8090;94,3500;0,4422;38,2586;94,3500;38,2586
29609,8907;87,6814;0,8051;97,4700;0,3720;40,3793;97,4700;40,3793
30760,1135;88,0414;0,7979;84,4300;0,7240;36,9828;84,4300;36,9828
31903,2088;88,2157;0,7947;97,8200;0,3490;44,7414;97,8200;44,7414
33039,6304;88,1329;0,7948;98,6700;0,3207;42,2414;98,6700;42,2414
34165,5021;88,4157;0,7889;99,1700;0,3305;43,1724;99,1700;43,1724
35322,7096;88,5643;0,7858;71,2000;1,1274;36,9483;71,2000;36,9483
36492,5358;88,8614;0,7786;77,9600;0,9908;32,3621;77,9600;32,3621
37651,0482;89,2471;0,7719;97,3900;0,3871;38,6207;97,3900;38,6207
38810,3200;89,1200;0,7724;99,2300;0,3146;43,2586;99,2300;43,2586
39989,2140;89,3986;0,7672;99,0600;0,3220;39,3966;99,0600;39,3966
41162,5128;89,6243;0,7609;89,7200;0,5690;40,9655;89,7200;40,9655
43038,6201;89,9129;0,7542;99,6100;0,3009;46,0517;99,6100;46,0517
44933,4545;90,0129;0,7539;99,7800;0,2883;43,0000;99,4200;45,2069
46815,1836;90,0871;0,7528;76,4900;0,9232;34,6724;72,7400;35,0517
48710,4486;90,0543;0,7520;99,6500;0,3002;44,7414;10,8900;27,5862
50614,4396;90,0800;0,7486;99,6300;0,3028;47,1379;93,8900;35,2586
52522,2769;90,1629;0,7497;99,5700;0,3015;44,6207;98,8600;40,5172
54408,3072;89,9943;0,7528;99,4500;0,2980;41,6552;10,0000;18,6379
56301,0635;90,3371;0,7454;99,5500;0,2881;43,9138;51,4100;19,6897
58185,2237;90,2643;0,7464;99,7000;0,3058;44,3621;10,0000;13,1034
60085,3092;90,2400;0,7491;99,6700;0,2871;44,2069;77,0200;24,5345
61985,4971;90,0414;0,7496;99,7000;0,3119;47,2931;10,0000;11,2931
63876,4045;90,3129;0,7459;99,4200;0,3014;41,1034;10,0000;10,2586
65784,2172;90,2100;0,7482;99,5900;0,3027;43,0690;10,0000;9,9655
67675,8471;90,2043;0,7478;99,6200;0,2984;43,4310;10,0000;10,1897
