;config_97_avg;config_97_std;config_97_run_0;config_97_run_1;config_97_run_2
uniform-l0-impulse,0.05,True,max;56,0217;4,9038;60,4250;49,1800;58,4600
uniform-l0-impulse,0.1,True,max;40,3417;5,7935;45,6600;32,2850;43,0800
uniform-l0-impulse,0.2,True,max;22,2533;4,0693;26,1750;16,6450;23,9400
uniform-l0-impulse,0.5,True,max;10,8033;0,3272;11,1400;10,3600;10,9100
uniform-l0.5,200000000.0,False,max;97,4667;0,4220;97,6950;96,8750;97,8300
uniform-l0.5,500000000.0,False,max;85,3750;1,8240;87,1450;82,8650;86,1150
uniform-l0.5,1000000000.0,False,max;66,5450;4,3512;70,9200;60,6100;68,1050
uniform-l0.5,2000000000.0,False,max;40,3300;6,4113;46,2400;31,4200;43,3300
uniform-l0.5,5000000000.0,False,max;14,4817;1,7677;16,2150;12,0550;15,1750
uniform-l0.5,10000000000.0,False,max;10,1067;0,9674;11,3600;9,0050;9,9550
uniform-l1,1000.0,False,max;99,8483;0,0047;99,8450;99,8450;99,8550
uniform-l1,5000.0,False,max;89,9150;1,1351;91,0650;88,3700;90,3100
uniform-l1,10000.0,False,max;72,1650;3,7326;75,9600;67,0900;73,4450
uniform-l1,20000.0,False,max;43,3183;6,2173;49,2950;34,7450;45,9150
uniform-l1,50000.0,False,max;12,6983;1,2048;13,2100;11,0350;13,8500
uniform-l1,100000.0,False,max;10,4783;0,0696;10,3900;10,5600;10,4850
uniform-l2,5.0,False,max;99,6917;0,0478;99,7350;99,6250;99,7150
uniform-l2,10.0,False,max;97,4533;0,3721;97,6100;96,9400;97,8100
uniform-l2,20.0,False,max;88,2500;1,5425;89,7550;86,1300;88,8650
uniform-l2,50.0,False,max;58,5050;5,4928;64,1350;51,0550;60,3250
uniform-l2,100.0,False,max;25,0233;4,5546;28,9900;18,6450;27,4350
uniform-l2,200.0,False,max;10,9133;0,5319;11,1350;10,1800;11,4250
uniform-l10,0.05,False,max;99,8117;0,0103;99,8100;99,8000;99,8250
uniform-l10,0.1,False,max;98,6583;0,2862;98,7950;98,2600;98,9200
uniform-l10,0.2,False,max;91,6817;0,9312;92,3600;90,3650;92,3200
uniform-l10,0.5,False,max;65,7983;4,4642;70,5550;59,8250;67,0150
uniform-l10,1.0,False,max;31,6400;5,2889;36,2550;24,2350;34,4300
uniform-l10,2.0,False,max;11,3350;0,9483;12,2000;10,0150;11,7900
uniform-l50,0.02,False,max;99,8417;0,0118;99,8250;99,8500;99,8500
uniform-l50,0.05,False,max;97,8433;0,3340;97,9550;97,3900;98,1850
uniform-l50,0.1,False,max;89,4600;1,3434;90,7250;87,6000;90,0550
uniform-l50,0.2,False,max;69,7900;4,0343;74,1050;64,4000;70,8650
uniform-l50,0.5,False,max;25,2617;4,7073;29,3050;18,6600;27,8200
uniform-l50,1.0,False,max;9,7017;0,5940;10,4300;8,9750;9,7000
uniform-linf,0.02,False,max;99,8017;0,0332;99,8200;99,7550;99,8300
uniform-linf,0.05,False,max;96,4867;0,4286;96,6300;95,9050;96,9250
uniform-linf,0.1,False,max;85,8900;1,8434;87,8150;83,4050;86,4500
uniform-linf,0.2,False,max;62,2367;5,2013;67,5750;55,1850;63,9500
uniform-linf,0.5,False,max;18,9667;3,1548;21,5050;14,5200;20,8750
uniform-linf,1.0,False,max;10,1667;0,1555;10,2050;9,9600;10,3350
Class Separation Robustness;99,6356;0,0714;99,6550;99,5400;99,7117
imperceptible Robustness;98,7936;0,2143;98,8983;98,4950;98,9875
Average p-norm robustness;58,5303;2,0964;60,4737;55,6195;59,4976
