;config_95_avg
Standard_Acc;99,8950
RMSCE;0,0808
gaussian_noise;24,5689
shot_noise;26,0233
impulse_noise;28,1923
defocus_blur;26,5780
glass_blur;35,4091
motion_blur;53,9607
zoom_blur;93,0531
snow;10,6852
frost;18,0819
fog;17,0623
brightness;99,5452
contrast;98,6206
elastic_transform;78,6396
pixelate;60,6027
jpeg_compression;55,5250
speckle_noise;34,6744
gaussian_blur;33,6299
spatter;13,4789
saturate;99,6951
blue_noise_sample;34,7400
brownish_noise;19,1750
caustic_refraction;9,9500
checkerboard_cutout;15,5900
cocentric_sine_waves;11,9350
inverse_sparkles;10,0600
perlin_noise;10,1950
plasma_noise;10,2850
single_frequency_greyscale;24,5550
sparkles;24,3550
Acc_C-all-19;47,7909
Acc_C-original-15;48,4365
Acc_C-bar-10;17,0840
Acc_all-ex-pixelwise-noise-24;38,7778
RMSCE_C;0,3587
uniform-l1,13.27,False,max;99,8900
uniform-l2,0.419,False,max;99,8950
uniform-linf,0.0332,False,max;95,3700
uniform-l0.5,200000000.0,True,max;87,8150
uniform-l1,2500.0,True,max;89,2700
uniform-l2,8.0,True,max;93,5650
uniform-l10,0.07,True,max;98,3600
uniform-l50,0.035,True,max;97,1050
uniform-linf,0.015,True,max;98,4150
uniform-l0-impulse,0.01,True,max;50,6250
uniform-l0-impulse,0.02,True,max;34,5400
uniform-l0-impulse,0.05,True,max;29,4450
uniform-l0-impulse,0.1,True,max;31,3850
uniform-l0-impulse,0.2,True,max;31,5150
uniform-l0-impulse,0.5,True,max;11,4200
uniform-l0.5,200000000.0,False,max;88,0600
uniform-l0.5,500000000.0,False,max;38,7200
uniform-l0.5,1000000000.0,False,max;25,2700
uniform-l0.5,2000000000.0,False,max;25,9300
uniform-l0.5,5000000000.0,False,max;21,7600
uniform-l0.5,10000000000.0,False,max;11,2700
uniform-l1,1000.0,False,max;99,7850
uniform-l1,5000.0,False,max;47,2350
uniform-l1,10000.0,False,max;26,4500
uniform-l1,20000.0,False,max;24,3450
uniform-l1,50000.0,False,max;17,1500
uniform-l1,100000.0,False,max;10,2000
uniform-l2,5.0,False,max;99,2050
uniform-l2,10.0,False,max;85,0750
uniform-l2,20.0,False,max;42,6100
uniform-l2,50.0,False,max;22,6400
uniform-l2,100.0,False,max;26,9650
uniform-l2,200.0,False,max;11,8450
uniform-l10,0.05,False,max;99,6450
uniform-l10,0.1,False,max;92,5550
uniform-l10,0.2,False,max;52,1700
uniform-l10,0.5,False,max;24,2850
uniform-l10,1.0,False,max;24,5700
uniform-l10,2.0,False,max;12,7750
uniform-l50,0.02,False,max;99,7200
uniform-l50,0.05,False,max;87,5750
uniform-l50,0.1,False,max;44,9850
uniform-l50,0.2,False,max;25,4450
uniform-l50,0.5,False,max;25,4750
uniform-l50,1.0,False,max;10,9200
uniform-linf,0.02,False,max;99,5000
uniform-linf,0.05,False,max;78,7950
uniform-linf,0.1,False,max;38,0850
uniform-linf,0.2,False,max;23,5150
uniform-linf,0.5,False,max;25,3600
uniform-linf,1.0,False,max;10,1850
Class Separation Robustness;98,3850
imperceptible Robustness;94,0883
Average p-norm robustness;42,5954
