;config_105_avg
Standard_Acc;99,8100
RMSCE;0,0936
gaussian_noise;82,1180
shot_noise;82,3829
impulse_noise;86,4761
defocus_blur;36,1787
glass_blur;53,8358
motion_blur;54,8653
zoom_blur;95,7469
snow;18,8115
frost;32,0106
fog;67,8944
brightness;99,2553
contrast;98,0309
elastic_transform;83,5974
pixelate;92,6233
jpeg_compression;68,1094
speckle_noise;94,8773
gaussian_blur;46,3142
spatter;28,2973
saturate;99,7001
blue_noise_sample;54,1300
brownish_noise;85,1750
caustic_refraction;20,9650
checkerboard_cutout;15,2400
cocentric_sine_waves;16,5750
inverse_sparkles;26,8550
perlin_noise;36,6550
plasma_noise;38,8400
single_frequency_greyscale;35,9900
sparkles;61,1300
Acc_C-all-19;69,5329
Acc_C-original-15;70,1291
Acc_C-bar-10;39,1555
Acc_all-ex-pixelwise-noise-24;54,6957
RMSCE_C;0,1527
uniform-l1,13.27,False,max;99,8100
uniform-l2,0.419,False,max;99,7950
uniform-linf,0.0332,False,max;99,5750
uniform-l0.5,200000000.0,True,max;99,5200
uniform-l1,2500.0,True,max;99,4850
uniform-l2,8.0,True,max;99,5800
uniform-l10,0.07,True,max;99,6450
uniform-l50,0.035,True,max;99,6750
uniform-linf,0.015,True,max;99,6850
uniform-l0-impulse,0.01,True,max;98,8500
uniform-l0-impulse,0.02,True,max;97,8050
uniform-l0-impulse,0.05,True,max;95,2350
uniform-l0-impulse,0.1,True,max;92,0700
uniform-l0-impulse,0.2,True,max;82,7350
uniform-l0-impulse,0.5,True,max;38,2000
uniform-l0.5,200000000.0,False,max;99,5250
uniform-l0.5,500000000.0,False,max;98,2000
uniform-l0.5,1000000000.0,False,max;95,1000
uniform-l0.5,2000000000.0,False,max;90,4400
uniform-l0.5,5000000000.0,False,max;64,8450
uniform-l0.5,10000000000.0,False,max;29,8250
uniform-l1,1000.0,False,max;99,7300
uniform-l1,5000.0,False,max;98,6350
uniform-l1,10000.0,False,max;95,5250
uniform-l1,20000.0,False,max;89,8600
uniform-l1,50000.0,False,max;53,8100
uniform-l1,100000.0,False,max;17,7200
uniform-l2,5.0,False,max;99,6700
uniform-l2,10.0,False,max;99,4550
uniform-l2,20.0,False,max;98,4300
uniform-l2,50.0,False,max;92,4800
uniform-l2,100.0,False,max;79,3200
uniform-l2,200.0,False,max;32,0700
uniform-l10,0.05,False,max;99,7500
uniform-l10,0.1,False,max;99,6200
uniform-l10,0.2,False,max;99,0250
uniform-l10,0.5,False,max;93,5650
uniform-l10,1.0,False,max;82,6100
uniform-l10,2.0,False,max;36,5550
uniform-l50,0.02,False,max;99,7350
uniform-l50,0.05,False,max;99,5500
uniform-l50,0.1,False,max;98,6550
uniform-l50,0.2,False,max;94,5650
uniform-l50,0.5,False,max;77,0750
uniform-l50,1.0,False,max;23,7950
uniform-linf,0.02,False,max;99,7100
uniform-linf,0.05,False,max;99,3950
uniform-linf,0.1,False,max;98,2000
uniform-linf,0.2,False,max;92,9000
uniform-linf,0.5,False,max;67,5850
uniform-linf,1.0,False,max;16,5500
Class Separation Robustness;99,7267
imperceptible Robustness;99,5983
Average p-norm robustness;81,3899
