;config_92_avg
Standard_Acc;99,8600
RMSCE;0,2496
gaussian_noise;38,1000
shot_noise;45,6000
impulse_noise;38,9000
defocus_blur;43,0000
glass_blur;56,0000
motion_blur;63,6000
zoom_blur;97,9000
snow;27,8000
frost;35,9000
fog;70,9000
brightness;99,5000
contrast;98,9000
elastic_transform;85,6000
pixelate;92,2000
jpeg_compression;58,9000
speckle_noise;73,2000
gaussian_blur;47,8000
spatter;39,0000
saturate;99,7000
blue_noise_sample;52,3000
brownish_noise;84,6000
caustic_refraction;20,6000
checkerboard_cutout;14,9000
cocentric_sine_waves;16,7000
inverse_sparkles;26,2000
perlin_noise;45,1000
plasma_noise;24,2000
single_frequency_greyscale;37,4000
sparkles;59,4000
Acc_C-all-19;63,8158
Acc_C-original-15;63,5200
Acc_C-bar-10;38,1400
Acc_all-ex-pixelwise-noise-24;56,0750
RMSCE_C;0,1910
uniform-l1,13.27,False,max;99,8600
uniform-l2,0.419,False,max;99,8400
uniform-linf,0.0332,False,max;98,8500
uniform-l0.5,200000000.0,True,max;97,2000
uniform-l1,2500.0,True,max;98,1500
uniform-l2,8.0,True,max;98,5300
uniform-l10,0.07,True,max;99,3200
uniform-l50,0.035,True,max;99,0700
uniform-linf,0.015,True,max;99,2500
uniform-l0-impulse,0.01,True,max;72,3700
uniform-l0-impulse,0.02,True,max;69,1500
uniform-l0-impulse,0.05,True,max;55,0000
uniform-l0-impulse,0.1,True,max;36,4400
uniform-l0-impulse,0.2,True,max;18,1600
uniform-l0-impulse,0.5,True,max;9,9600
uniform-l0.5,200000000.0,False,max;97,5800
uniform-l0.5,500000000.0,False,max;85,3400
uniform-l0.5,1000000000.0,False,max;63,5500
uniform-l0.5,2000000000.0,False,max;34,5000
uniform-l0.5,5000000000.0,False,max;13,2600
uniform-l0.5,10000000000.0,False,max;9,9200
uniform-l1,1000.0,False,max;99,6800
uniform-l1,5000.0,False,max;89,9400
uniform-l1,10000.0,False,max;69,6500
uniform-l1,20000.0,False,max;35,6400
uniform-l1,50000.0,False,max;11,8000
uniform-l1,100000.0,False,max;9,8200
uniform-l2,5.0,False,max;99,4300
uniform-l2,10.0,False,max;97,6900
uniform-l2,20.0,False,max;88,4200
uniform-l2,50.0,False,max;51,7000
uniform-l2,100.0,False,max;20,4700
uniform-l2,200.0,False,max;9,8300
uniform-l10,0.05,False,max;99,6600
uniform-l10,0.1,False,max;98,4400
uniform-l10,0.2,False,max;92,2700
uniform-l10,0.5,False,max;60,3200
uniform-l10,1.0,False,max;24,8700
uniform-l10,2.0,False,max;9,4900
uniform-l50,0.02,False,max;99,7100
uniform-l50,0.05,False,max;97,9800
uniform-l50,0.1,False,max;90,0200
uniform-l50,0.2,False,max;65,0700
uniform-l50,0.5,False,max;20,3900
uniform-l50,1.0,False,max;10,3800
uniform-linf,0.02,False,max;99,5600
uniform-linf,0.05,False,max;97,1000
uniform-linf,0.1,False,max;85,8500
uniform-linf,0.2,False,max;55,9100
uniform-linf,0.5,False,max;15,8400
uniform-linf,1.0,False,max;9,9700
Class Separation Robustness;99,5167
imperceptible Robustness;98,5867
Average p-norm robustness;56,7174
