;config_94_avg
Standard_Acc;99,8050
RMSCE;0,1266
gaussian_noise;16,2127
shot_noise;17,8670
impulse_noise;18,9115
defocus_blur;33,4999
glass_blur;51,8017
motion_blur;50,8621
zoom_blur;95,7769
snow;10,9901
frost;18,5966
fog;30,5562
brightness;99,2154
contrast;97,1263
elastic_transform;83,5474
pixelate;88,7751
jpeg_compression;65,1357
speckle_noise;29,3168
gaussian_blur;41,5163
spatter;11,0200
saturate;99,7951
blue_noise_sample;19,4600
brownish_noise;14,9400
caustic_refraction;10,0600
checkerboard_cutout;17,6150
cocentric_sine_waves;11,7050
inverse_sparkles;10,0650
perlin_noise;10,3700
plasma_noise;10,3250
single_frequency_greyscale;25,9350
sparkles;25,8200
Acc_C-all-19;50,5538
Acc_C-original-15;51,9250
Acc_C-bar-10;15,6295
Acc_all-ex-pixelwise-noise-24;42,2937
RMSCE_C;0,2762
uniform-l1,13.27,False,max;99,8000
uniform-l2,0.419,False,max;99,8050
uniform-linf,0.0332,False,max;97,7800
uniform-l0.5,200000000.0,True,max;91,0500
uniform-l1,2500.0,True,max;91,8550
uniform-l2,8.0,True,max;96,4500
uniform-l10,0.07,True,max;99,2450
uniform-l50,0.035,True,max;98,7550
uniform-linf,0.015,True,max;99,2800
uniform-l0-impulse,0.01,True,max;61,2750
uniform-l0-impulse,0.02,True,max;37,9700
uniform-l0-impulse,0.05,True,max;22,4350
uniform-l0-impulse,0.1,True,max;16,6400
uniform-l0-impulse,0.2,True,max;13,9400
uniform-l0-impulse,0.5,True,max;10,5950
uniform-l0.5,200000000.0,False,max;91,2200
uniform-l0.5,500000000.0,False,max;32,9600
uniform-l0.5,1000000000.0,False,max;20,0850
uniform-l0.5,2000000000.0,False,max;14,8150
uniform-l0.5,5000000000.0,False,max;12,4300
uniform-l0.5,10000000000.0,False,max;10,5250
uniform-l1,1000.0,False,max;99,7000
uniform-l1,5000.0,False,max;38,5750
uniform-l1,10000.0,False,max;21,0500
uniform-l1,20000.0,False,max;14,5800
uniform-l1,50000.0,False,max;11,8100
uniform-l1,100000.0,False,max;10,1200
uniform-l2,5.0,False,max;99,5650
uniform-l2,10.0,False,max;85,6350
uniform-l2,20.0,False,max;34,6650
uniform-l2,50.0,False,max;16,6700
uniform-l2,100.0,False,max;13,3400
uniform-l2,200.0,False,max;10,6200
uniform-l10,0.05,False,max;99,6900
uniform-l10,0.1,False,max;95,4150
uniform-l10,0.2,False,max;42,5200
uniform-l10,0.5,False,max;18,5100
uniform-l10,1.0,False,max;13,6950
uniform-l10,2.0,False,max;10,7900
uniform-l50,0.02,False,max;99,7200
uniform-l50,0.05,False,max;89,5150
uniform-l50,0.1,False,max;36,7600
uniform-l50,0.2,False,max;19,8600
uniform-l50,0.5,False,max;13,1750
uniform-l50,1.0,False,max;10,3300
uniform-linf,0.02,False,max;99,6300
uniform-linf,0.05,False,max;72,5750
uniform-linf,0.1,False,max;31,3850
uniform-linf,0.2,False,max;17,5750
uniform-linf,0.5,False,max;12,6200
uniform-linf,1.0,False,max;10,0300
Class Separation Robustness;99,1283
imperceptible Robustness;96,1058
Average p-norm robustness;37,9765
