;config_96_avg
Standard_Acc;99,0150
RMSCE;0,2346
gaussian_noise;22,3999
shot_noise;27,1128
impulse_noise;17,3572
defocus_blur;62,7368
glass_blur;54,7704
motion_blur;66,7999
zoom_blur;98,3857
snow;13,4739
frost;24,8438
fog;19,9360
brightness;83,5074
contrast;98,7106
elastic_transform;78,5996
pixelate;85,4915
jpeg_compression;62,8267
speckle_noise;49,1829
gaussian_blur;63,0266
spatter;22,5948
saturate;98,4907
blue_noise_sample;71,2250
brownish_noise;79,4850
caustic_refraction;10,5450
checkerboard_cutout;13,8050
cocentric_sine_waves;11,9650
inverse_sparkles;10,0550
perlin_noise;47,9200
plasma_noise;14,6750
single_frequency_greyscale;24,5400
sparkles;24,2400
Acc_C-all-19;55,2762
Acc_C-original-15;54,4635
Acc_C-bar-10;30,8455
Acc_all-ex-pixelwise-noise-24;48,8094
RMSCE_C;0,2781
uniform-l1,13.27,False,max;99,0000
uniform-l2,0.419,False,max;98,9750
uniform-linf,0.0332,False,max;96,1700
uniform-l0.5,200000000.0,True,max;95,0650
uniform-l1,2500.0,True,max;95,5300
uniform-l2,8.0,True,max;95,9600
uniform-l10,0.07,True,max;96,7200
uniform-l50,0.035,True,max;96,5550
uniform-linf,0.015,True,max;96,8050
uniform-l0-impulse,0.01,True,max;62,4550
uniform-l0-impulse,0.02,True,max;48,4750
uniform-l0-impulse,0.05,True,max;23,1050
uniform-l0-impulse,0.1,True,max;12,6400
uniform-l0-impulse,0.2,True,max;10,2600
uniform-l0-impulse,0.5,True,max;10,0700
uniform-l0.5,200000000.0,False,max;94,9800
uniform-l0.5,500000000.0,False,max;75,2750
uniform-l0.5,1000000000.0,False,max;33,0650
uniform-l0.5,2000000000.0,False,max;13,0050
uniform-l0.5,5000000000.0,False,max;10,0750
uniform-l0.5,10000000000.0,False,max;10,0200
uniform-l1,1000.0,False,max;97,5700
uniform-l1,5000.0,False,max;85,4900
uniform-l1,10000.0,False,max;42,1450
uniform-l1,20000.0,False,max;14,0150
uniform-l1,50000.0,False,max;10,1050
uniform-l1,100000.0,False,max;10,2500
uniform-l2,5.0,False,max;97,1550
uniform-l2,10.0,False,max;95,2450
uniform-l2,20.0,False,max;82,1700
uniform-l2,50.0,False,max;22,9100
uniform-l2,100.0,False,max;10,6850
uniform-l2,200.0,False,max;10,0450
uniform-l10,0.05,False,max;97,4000
uniform-l10,0.1,False,max;96,0700
uniform-l10,0.2,False,max;88,7850
uniform-l10,0.5,False,max;30,9700
uniform-l10,1.0,False,max;12,0150
uniform-l10,2.0,False,max;10,0500
uniform-l50,0.02,False,max;97,5750
uniform-l50,0.05,False,max;95,3500
uniform-l50,0.1,False,max;84,2200
uniform-l50,0.2,False,max;37,0750
uniform-l50,0.5,False,max;10,9300
uniform-l50,1.0,False,max;10,1800
uniform-linf,0.02,False,max;97,2350
uniform-linf,0.05,False,max;94,5150
uniform-linf,0.1,False,max;75,8300
uniform-linf,0.2,False,max;26,6200
uniform-linf,0.5,False,max;10,3750
uniform-linf,1.0,False,max;10,1650
Class Separation Robustness;98,0483
imperceptible Robustness;96,1058
Average p-norm robustness;46,8231
