;config_85_avg
Standard_Acc;99,9300
RMSCE;0,2515
gaussian_noise;82,0631
shot_noise;86,2712
impulse_noise;81,3634
defocus_blur;52,2265
glass_blur;61,4723
motion_blur;56,4296
zoom_blur;98,7106
snow;14,0037
frost;54,9003
fog;16,6975
brightness;98,0559
contrast;89,7146
elastic_transform;85,3316
pixelate;89,3698
jpeg_compression;86,4261
speckle_noise;96,7914
gaussian_blur;60,1579
spatter;17,5921
saturate;99,9300
blue_noise_sample;91,3350
brownish_noise;40,3550
caustic_refraction;10,4100
checkerboard_cutout;12,7000
cocentric_sine_waves;15,5800
inverse_sparkles;10,0100
perlin_noise;10,6650
plasma_noise;14,4350
single_frequency_greyscale;34,8850
sparkles;18,9400
Acc_C-all-19;69,8688
Acc_C-original-15;70,2024
Acc_C-bar-10;25,9315
Acc_all-ex-pixelwise-noise-24;47,8749
RMSCE_C;0,3302
uniform-l1,13.27,False,max;99,9300
uniform-l2,0.419,False,max;99,9300
uniform-linf,0.0332,False,max;99,8750
uniform-l0.5,200000000.0,True,max;99,8800
uniform-l1,2500.0,True,max;99,8500
uniform-l2,8.0,True,max;99,8750
uniform-l10,0.07,True,max;99,9000
uniform-l50,0.035,True,max;99,8750
uniform-linf,0.015,True,max;99,9150
uniform-l0-impulse,0.01,True,max;99,4300
uniform-l0-impulse,0.02,True,max;98,6400
uniform-l0-impulse,0.05,True,max;95,0900
uniform-l0-impulse,0.1,True,max;87,4850
uniform-l0-impulse,0.2,True,max;70,2450
uniform-l0-impulse,0.5,True,max;34,4400
uniform-l0.5,200000000.0,False,max;99,8700
uniform-l0.5,500000000.0,False,max;99,4050
uniform-l0.5,1000000000.0,False,max;97,1950
uniform-l0.5,2000000000.0,False,max;87,6500
uniform-l0.5,5000000000.0,False,max;58,1350
uniform-l0.5,10000000000.0,False,max;32,7050
uniform-l1,1000.0,False,max;99,9300
uniform-l1,5000.0,False,max;99,6050
uniform-l1,10000.0,False,max;98,1000
uniform-l1,20000.0,False,max;88,3950
uniform-l1,50000.0,False,max;51,8600
uniform-l1,100000.0,False,max;21,5800
uniform-l2,5.0,False,max;99,8950
uniform-l2,10.0,False,max;99,8500
uniform-l2,20.0,False,max;99,5000
uniform-l2,50.0,False,max;94,9650
uniform-l2,100.0,False,max;73,7900
uniform-l2,200.0,False,max;36,3150
uniform-l10,0.05,False,max;99,9100
uniform-l10,0.1,False,max;99,8750
uniform-l10,0.2,False,max;99,6550
uniform-l10,0.5,False,max;96,9400
uniform-l10,1.0,False,max;79,2750
uniform-l10,2.0,False,max;40,6750
uniform-l50,0.02,False,max;99,9100
uniform-l50,0.05,False,max;99,8250
uniform-l50,0.1,False,max;99,5800
uniform-l50,0.2,False,max;97,6850
uniform-l50,0.5,False,max;73,0200
uniform-l50,1.0,False,max;29,2550
uniform-linf,0.02,False,max;99,9250
uniform-linf,0.05,False,max;99,8250
uniform-linf,0.1,False,max;99,3650
uniform-linf,0.2,False,max;96,3450
uniform-linf,0.5,False,max;65,1600
uniform-linf,1.0,False,max;20,1500
Class Separation Robustness;99,9117
imperceptible Robustness;99,8825
Average p-norm robustness;81,4393
