;config_307_avg
Standard_Acc;87,5671
RMSCE;0,0309
gaussian_noise;73,5000
shot_noise;77,7000
impulse_noise;77,9000
defocus_blur;81,2000
glass_blur;77,2000
motion_blur;84,1000
zoom_blur;79,1000
snow;78,2000
frost;82,4000
fog;85,9000
brightness;83,8000
contrast;72,1000
elastic_transform;84,4000
pixelate;86,6000
jpeg_compression;86,3000
speckle_noise;74,3000
gaussian_blur;79,9000
spatter;87,3000
saturate;78,7000
blue_noise_sample;79,2000
brownish_noise;82,9000
caustic_refraction;80,2000
checkerboard_cutout;77,1000
cocentric_sine_waves;74,2000
inverse_sparkles;71,9000
perlin_noise;85,6000
plasma_noise;74,6000
single_frequency_greyscale;68,1000
sparkles;88,4000
Acc_C-all-19;80,5579
Acc_C-original-15;80,6933
Acc_C-bar-10;78,2200
Acc_all-ex-pixelwise-noise-24;80,4250
RMSCE_C;0,0509
uniform-l1,130.9,False,max;87,4908
uniform-l2,2.611,False,max;87,4298
uniform-linf,0.1303,False,max;81,3690
uniform-l0.5,700000.0,True,max;87,5122
uniform-l1,125.0,True,max;87,4603
uniform-l2,2.0,True,max;87,4298
uniform-l10,0.06,True,max;87,5153
uniform-l50,0.04,True,max;87,4054
uniform-linf,0.01,True,max;87,6160
uniform-l0-impulse,0.01,True,max;86,3403
uniform-l0-impulse,0.02,True,max;84,5459
uniform-l0-impulse,0.05,True,max;79,9896
uniform-l0-impulse,0.1,True,max;72,1924
uniform-l0-impulse,0.2,True,max;58,2977
uniform-l0-impulse,0.5,True,max;50,0427
uniform-l0.5,500000.0,False,max;87,5305
uniform-l0.5,1000000.0,False,max;87,4786
uniform-l0.5,2000000.0,False,max;86,9171
uniform-l0.5,5000000.0,False,max;81,4331
uniform-l0.5,10000000.0,False,max;67,9840
uniform-l0.5,20000000.0,False,max;57,6538
uniform-l1,100.0,False,max;87,4817
uniform-l1,200.0,False,max;87,4268
uniform-l1,500.0,False,max;84,9365
uniform-l1,1000.0,False,max;72,6624
uniform-l1,2000.0,False,max;60,0983
uniform-l1,5000.0,False,max;50,0549
uniform-l2,1.0,False,max;87,5397
uniform-l2,2.0,False,max;87,5488
uniform-l2,5.0,False,max;86,2000
uniform-l2,10.0,False,max;78,2227
uniform-l2,20.0,False,max;61,5356
uniform-l2,50.0,False,max;50,0641
uniform-l10,0.05,False,max;87,4756
uniform-l10,0.1,False,max;87,2986
uniform-l10,0.2,False,max;85,1624
uniform-l10,0.5,False,max;65,3381
uniform-l10,1.0,False,max;52,9114
uniform-l10,2.0,False,max;50,0458
uniform-l50,0.02,False,max;87,5366
uniform-l50,0.05,False,max;87,3901
uniform-l50,0.1,False,max;85,5042
uniform-l50,0.2,False,max;73,7122
uniform-l50,0.5,False,max;54,1168
uniform-l50,1.0,False,max;50,0427
uniform-linf,0.01,False,max;87,4786
uniform-linf,0.02,False,max;87,4969
uniform-linf,0.05,False,max;87,2314
uniform-linf,0.1,False,max;84,6375
uniform-linf,0.2,False,max;70,0012
uniform-linf,0.5,False,max;51,8372
Class Separation Robustness;85,4299
imperceptible Robustness;87,4898
Average p-norm robustness;74,5094
