;config_349_avg
Standard_Acc;83,7463
RMSCE;0,0514
gaussian_noise;82,4158
shot_noise;83,0902
impulse_noise;83,4320
defocus_blur;57,8705
glass_blur;58,9569
motion_blur;69,0491
zoom_blur;56,5887
snow;74,3286
frost;74,5331
fog;70,1050
brightness;69,5648
contrast;59,5245
elastic_transform;70,9900
pixelate;77,5024
jpeg_compression;80,2155
speckle_noise;82,5012
gaussian_blur;55,8411
spatter;85,0677
saturate;80,4108
blue_noise_sample;82,0587
brownish_noise;83,2092
caustic_refraction;79,8401
checkerboard_cutout;74,0021
cocentric_sine_waves;83,1787
inverse_sparkles;70,9045
perlin_noise;81,0944
plasma_noise;78,8330
single_frequency_greyscale;76,7639
sparkles;85,6110
Acc_C-all-19;72,2099
Acc_C-original-15;71,2111
Acc_C-bar-10;79,5496
Acc_all-ex-pixelwise-noise-24;73,0827
RMSCE_C;0,0935
uniform-l1,16.81,False,max;83,7341
uniform-l2,0.18685,False,max;83,7189
uniform-linf,0.007843,False,max;83,8226
uniform-l0.5,700000.0,True,max;84,2987
uniform-l1,125.0,True,max;84,5154
uniform-l2,2.0,True,max;84,7656
uniform-l10,0.06,True,max;84,7351
uniform-l50,0.04,True,max;84,8724
uniform-linf,0.01,True,max;84,1400
uniform-l0-impulse,0.01,True,max;84,2407
uniform-l0-impulse,0.02,True,max;84,0515
uniform-l0-impulse,0.05,True,max;82,4402
uniform-l0-impulse,0.1,True,max;79,6204
uniform-l0-impulse,0.2,True,max;71,3165
uniform-l0-impulse,0.5,True,max;50,0275
uniform-l0.5,500000.0,False,max;83,9294
uniform-l0.5,1000000.0,False,max;84,6985
uniform-l0.5,2000000.0,False,max;84,3018
uniform-l0.5,5000000.0,False,max;81,8634
uniform-l0.5,10000000.0,False,max;80,6000
uniform-l0.5,20000000.0,False,max;75,9705
uniform-l1,100.0,False,max;84,2590
uniform-l1,200.0,False,max;84,9060
uniform-l1,500.0,False,max;82,6233
uniform-l1,1000.0,False,max;81,0516
uniform-l1,2000.0,False,max;79,0741
uniform-l1,5000.0,False,max;56,5338
uniform-l2,1.0,False,max;84,0851
uniform-l2,2.0,False,max;84,6680
uniform-l2,5.0,False,max;83,1757
uniform-l2,10.0,False,max;81,3019
uniform-l2,20.0,False,max;80,3040
uniform-l2,50.0,False,max;59,4025
uniform-l10,0.05,False,max;84,4971
uniform-l10,0.1,False,max;84,6680
uniform-l10,0.2,False,max;82,4890
uniform-l10,0.5,False,max;80,6183
uniform-l10,1.0,False,max;70,2423
uniform-l10,2.0,False,max;50,5127
uniform-l50,0.02,False,max;84,1217
uniform-l50,0.05,False,max;84,8450
uniform-l50,0.1,False,max;82,6660
uniform-l50,0.2,False,max;81,0883
uniform-l50,0.5,False,max;72,9675
uniform-l50,1.0,False,max;51,7639
uniform-linf,0.01,False,max;83,7585
uniform-linf,0.02,False,max;84,2590
uniform-linf,0.05,False,max;84,5459
uniform-linf,0.1,False,max;82,3303
uniform-linf,0.2,False,max;80,8868
uniform-linf,0.5,False,max;68,2281
Class Separation Robustness;83,7585
imperceptible Robustness;84,5545
Average p-norm robustness;78,0699
