;config_342_avg
Standard_Acc;83,9172
RMSCE;0,0247
gaussian_noise;85,2081
shot_noise;85,1440
impulse_noise;84,8480
defocus_blur;66,7969
glass_blur;55,5573
motion_blur;77,1820
zoom_blur;70,3339
snow;60,3424
frost;55,5450
fog;57,0953
brightness;55,0232
contrast;56,6223
elastic_transform;80,6732
pixelate;80,7922
jpeg_compression;79,9011
speckle_noise;83,9508
gaussian_blur;53,6469
spatter;82,7911
saturate;50,7721
blue_noise_sample;70,0226
brownish_noise;66,2720
caustic_refraction;76,2543
checkerboard_cutout;84,0179
cocentric_sine_waves;72,2351
inverse_sparkles;70,4041
perlin_noise;74,6582
plasma_noise;54,0741
single_frequency_greyscale;65,6403
sparkles;83,9905
Acc_C-all-19;69,5908
Acc_C-original-15;70,0710
Acc_C-bar-10;71,7569
Acc_all-ex-pixelwise-noise-24;67,9426
RMSCE_C;0,1497
uniform-l1,16.81,False,max;83,8806
uniform-l2,0.18685,False,max;83,9050
uniform-linf,0.007843,False,max;83,8593
uniform-l0.5,700000.0,True,max;83,9508
uniform-l1,125.0,True,max;83,9142
uniform-l2,2.0,True,max;84,0332
uniform-l10,0.06,True,max;84,0332
uniform-l50,0.04,True,max;84,0546
uniform-linf,0.01,True,max;83,8806
uniform-l0-impulse,0.01,True,max;83,9996
uniform-l0-impulse,0.02,True,max;83,7585
uniform-l0-impulse,0.05,True,max;83,1696
uniform-l0-impulse,0.1,True,max;82,4219
uniform-l0-impulse,0.2,True,max;81,1005
uniform-l0-impulse,0.5,True,max;62,9181
uniform-l0.5,500000.0,False,max;83,8928
uniform-l0.5,1000000.0,False,max;83,9508
uniform-l0.5,2000000.0,False,max;84,1766
uniform-l0.5,5000000.0,False,max;84,0118
uniform-l0.5,10000000.0,False,max;83,3344
uniform-l0.5,20000000.0,False,max;80,4565
uniform-l1,100.0,False,max;83,9630
uniform-l1,200.0,False,max;84,1278
uniform-l1,500.0,False,max;84,1370
uniform-l1,1000.0,False,max;83,9325
uniform-l1,2000.0,False,max;81,3507
uniform-l1,5000.0,False,max;64,3738
uniform-l2,1.0,False,max;83,8959
uniform-l2,2.0,False,max;84,0363
uniform-l2,5.0,False,max;84,1095
uniform-l2,10.0,False,max;83,8898
uniform-l2,20.0,False,max;82,3883
uniform-l2,50.0,False,max;65,2710
uniform-l10,0.05,False,max;83,9386
uniform-l10,0.1,False,max;84,1095
uniform-l10,0.2,False,max;84,0912
uniform-l10,0.5,False,max;83,3923
uniform-l10,1.0,False,max;77,9083
uniform-l10,2.0,False,max;50,0458
uniform-l50,0.02,False,max;83,9081
uniform-l50,0.05,False,max;84,0698
uniform-l50,0.1,False,max;84,0424
uniform-l50,0.2,False,max;83,8409
uniform-l50,0.5,False,max;78,5675
uniform-l50,1.0,False,max;50,1343
uniform-linf,0.01,False,max;83,8470
uniform-linf,0.02,False,max;83,9447
uniform-linf,0.05,False,max;84,1278
uniform-linf,0.1,False,max;84,1431
uniform-linf,0.2,False,max;83,8318
uniform-linf,0.5,False,max;76,9104
Class Separation Robustness;83,8816
imperceptible Robustness;83,9778
Average p-norm robustness;80,1791
