time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
676,7048;79,1372;0,5495;80,0873;0,4540;70,1379;80,0873;70,1379
1610,1172;82,9695;0,5145;79,1199;0,4701;71,8793;79,1199;71,8793
2457,3096;85,5903;0,4892;76,9562;0,5069;64,8621;76,9562;64,8621
3384,6048;87,2257;0,4714;84,0088;0,3840;69,5517;84,0088;69,5517
4231,0451;88,0205;0,4624;74,4415;0,5381;61,1897;74,4415;61,1897
5084,5037;88,4715;0,4573;82,0587;0,4011;68,9655;82,0587;68,9655
6024,2756;89,0930;0,4508;79,7821;0,4418;70,2931;79,7821;70,2931
6892,6437;89,3799;0,4476;84,4940;0,3594;70,4310;84,4940;70,4310
7784,0092;89,7512;0,4440;81,6345;0,4204;68,4828;81,6345;68,4828
8668,7219;89,9946;0,4411;81,8726;0,4073;70,7759;81,8726;70,7759
9499,1918;90,2208;0,4383;83,4442;0,3755;71,5862;83,4442;71,5862
10478,5145;90,6101;0,4344;81,2256;0,4307;70,7069;81,2256;70,7069
11060,9288;90,9919;0,4301;84,0088;0,3793;69,0517;84,0088;69,0517
11633,2419;91,1916;0,4277;82,9041;0,4043;71,2241;84,3384;71,3276
12329,3687;91,4520;0,4248;78,1982;0,4747;69,3448;86,3617;73,3621
13402,0853;91,8135;0,4210;83,5327;0,3843;71,4483;73,3032;62,5517
14485,4252;92,1861;0,4168;82,3029;0,4142;71,0000;84,1461;66,6724
15541,7900;92,6270;0,4120;83,7250;0,3834;70,1034;73,4772;51,1034
16751,3546;92,6788;0,4112;82,2021;0,4189;67,3793;60,6750;47,2414
17745,1898;92,7446;0,4107;85,8429;0,3482;71,4655;47,6868;42,9483
