;config_322_avg
Standard_Acc;87,3596
RMSCE;0,0433
gaussian_noise;85,5743
shot_noise;85,9222
impulse_noise;87,1765
defocus_blur;81,2500
glass_blur;78,2532
motion_blur;84,7656
zoom_blur;81,9611
snow;77,2339
frost;78,3997
fog;87,6404
brightness;78,9917
contrast;64,5782
elastic_transform;85,6995
pixelate;87,5000
jpeg_compression;85,6964
speckle_noise;85,2753
gaussian_blur;81,1066
spatter;87,1918
saturate;77,6794
blue_noise_sample;85,4858
brownish_noise;83,3160
caustic_refraction;82,8644
checkerboard_cutout;84,4086
cocentric_sine_waves;78,5645
inverse_sparkles;74,8657
perlin_noise;86,5875
plasma_noise;74,5300
single_frequency_greyscale;72,5189
sparkles;87,8876
Acc_C-all-19;82,2050
Acc_C-original-15;82,0428
Acc_C-bar-10;81,1029
Acc_all-ex-pixelwise-noise-24;80,9788
RMSCE_C;0,0724
uniform-l1,16.81,False,max;87,3749
uniform-l2,0.18685,False,max;87,3749
uniform-linf,0.007843,False,max;87,3566
uniform-l0.5,700000.0,True,max;87,2864
uniform-l1,125.0,True,max;87,2894
uniform-l2,2.0,True,max;87,1643
uniform-l10,0.06,True,max;87,2284
uniform-l50,0.04,True,max;87,1429
uniform-linf,0.01,True,max;87,2864
uniform-l0-impulse,0.01,True,max;87,0544
uniform-l0-impulse,0.02,True,max;86,8378
uniform-l0-impulse,0.05,True,max;86,0291
uniform-l0-impulse,0.1,True,max;85,0525
uniform-l0-impulse,0.2,True,max;82,7271
uniform-l0-impulse,0.5,True,max;67,8680
uniform-l0.5,500000.0,False,max;87,3108
uniform-l0.5,1000000.0,False,max;87,2803
uniform-l0.5,2000000.0,False,max;86,9446
uniform-l0.5,5000000.0,False,max;85,8002
uniform-l0.5,10000000.0,False,max;84,3231
uniform-l0.5,20000000.0,False,max;81,8512
uniform-l1,100.0,False,max;87,3291
uniform-l1,200.0,False,max;87,1552
uniform-l1,500.0,False,max;86,6425
uniform-l1,1000.0,False,max;84,4849
uniform-l1,2000.0,False,max;82,1167
uniform-l1,5000.0,False,max;68,5699
uniform-l2,1.0,False,max;87,3199
uniform-l2,2.0,False,max;87,1368
uniform-l2,5.0,False,max;86,7584
uniform-l2,10.0,False,max;85,2173
uniform-l2,20.0,False,max;82,6721
uniform-l2,50.0,False,max;69,0308
uniform-l10,0.05,False,max;87,2498
uniform-l10,0.1,False,max;87,1826
uniform-l10,0.2,False,max;86,5265
uniform-l10,0.5,False,max;83,7799
uniform-l10,1.0,False,max;78,5889
uniform-l10,2.0,False,max;54,0924
uniform-l50,0.02,False,max;87,2284
uniform-l50,0.05,False,max;87,0941
uniform-l50,0.1,False,max;86,5265
uniform-l50,0.2,False,max;84,6893
uniform-l50,0.5,False,max;79,5410
uniform-l50,1.0,False,max;55,4565
uniform-linf,0.01,False,max;87,3444
uniform-linf,0.02,False,max;87,2772
uniform-linf,0.05,False,max;87,0575
uniform-linf,0.1,False,max;86,4349
uniform-linf,0.2,False,max;84,3872
uniform-linf,0.5,False,max;77,7374
Class Separation Robustness;87,3688
imperceptible Robustness;87,2330
Average p-norm robustness;82,6597
